Cuenta_ID,Transaccion_ID,Código_Alerta,Descripción,Fecha_Alerta
2337,3806,A101,Intento de phishing,2022-08-24
919,1815,A101,Sospecha de fraude,2023-08-05
665,1890,C303,Sospecha de fraude,2022-09-11
1664,3393,B202,Intento de phishing,2020-06-01
1126,4072,C303,Sospecha de fraude,2020-12-24
1668,2123,B202,Intento de phishing,2020-04-03
1970,4502,A101,Sospecha de fraude,2022-01-27
2954,4867,A101,Intento de phishing,2021-06-09
2683,2990,C303,Intento de phishing,2022-01-03
1233,3156,B202,Sospecha de fraude,2020-09-29
2388,4754,A101,Sospecha de fraude,2023-09-21
1127,2165,C303,Intento de phishing,2023-05-02
2109,539,B202,Sospecha de fraude,2021-04-19
2944,506,A101,Intento de phishing,2023-09-19
2354,4188,A101,Sospecha de fraude,2021-12-20
1450,541,B202,Sospecha de fraude,2022-09-07
2454,2084,C303,Sospecha de fraude,2022-06-05
2806,2710,B202,Sospecha de fraude,2022-01-20
2640,1014,C303,Intento de phishing,2023-06-09
667,3130,C303,Intento de phishing,2020-08-08
2385,2924,C303,Intento de phishing,2023-10-08
1852,4646,B202,Intento de phishing,2020-02-28
2179,1864,C303,Sospecha de fraude,2023-10-18
2232,2155,A101,Sospecha de fraude,2020-07-04
1296,827,C303,Intento de phishing,2021-11-06
93,2700,B202,Sospecha de fraude,2020-11-19
1044,4193,C303,Sospecha de fraude,2023-04-10
196,4997,B202,Intento de phishing,2022-03-20
1408,4948,A101,Sospecha de fraude,2023-07-08
2109,3348,C303,Intento de phishing,2021-08-15
2189,581,C303,Intento de phishing,2023-01-09
2777,4209,B202,Sospecha de fraude,2022-01-26
1079,2973,B202,Sospecha de fraude,2021-10-26
469,3888,A101,Intento de phishing,2020-12-23
928,3473,C303,Intento de phishing,2023-05-03
1635,3684,A101,Intento de phishing,2021-06-13
1873,3944,C303,Sospecha de fraude,2023-06-11
1578,350,C303,Sospecha de fraude,2022-03-03
381,3197,C303,Sospecha de fraude,2022-07-26
2720,3530,A101,Intento de phishing,2022-05-13
320,268,C303,Intento de phishing,2022-10-30
980,2260,A101,Sospecha de fraude,2021-12-29
1518,4635,C303,Intento de phishing,2022-02-22
2793,4430,B202,Sospecha de fraude,2022-02-26
1355,4730,C303,Intento de phishing,2021-04-28
1405,545,C303,Intento de phishing,2020-10-19
2567,809,B202,Sospecha de fraude,2022-06-06
1874,2593,B202,Sospecha de fraude,2020-04-10
725,1479,A101,Sospecha de fraude,2021-03-02
2414,2366,A101,Intento de phishing,2023-11-30
105,1029,B202,Sospecha de fraude,2022-07-19
2964,4750,B202,Intento de phishing,2021-01-31
2507,2975,B202,Intento de phishing,2023-05-20
733,2423,C303,Sospecha de fraude,2020-12-20
671,859,C303,Sospecha de fraude,2022-08-16
2833,4074,B202,Intento de phishing,2020-03-22
782,751,B202,Intento de phishing,2023-04-06
786,2915,A101,Intento de phishing,2020-07-04
2557,1361,C303,Sospecha de fraude,2020-06-05
1528,1344,C303,Intento de phishing,2021-03-12
1070,1330,C303,Sospecha de fraude,2021-05-07
2352,133,B202,Intento de phishing,2022-08-19
2302,467,A101,Intento de phishing,2022-06-11
885,3623,A101,Intento de phishing,2023-11-10
2706,3477,C303,Sospecha de fraude,2021-02-04
441,3307,B202,Sospecha de fraude,2020-12-10
296,2907,A101,Intento de phishing,2023-01-14
1959,56,A101,Sospecha de fraude,2021-08-14
1731,2802,C303,Intento de phishing,2020-09-13
2548,2891,A101,Intento de phishing,2023-09-30
641,1278,C303,Intento de phishing,2022-12-27
801,630,B202,Intento de phishing,2022-03-06
2894,448,C303,Intento de phishing,2021-02-22
2,506,B202,Intento de phishing,2020-02-13
2136,2389,C303,Sospecha de fraude,2021-10-06
1999,2684,B202,Sospecha de fraude,2023-06-28
228,3635,A101,Sospecha de fraude,2020-03-18
266,1361,C303,Intento de phishing,2023-08-13
2749,4995,B202,Sospecha de fraude,2022-04-08
2950,4310,B202,Intento de phishing,2022-07-21
2197,2692,A101,Sospecha de fraude,2020-11-16
577,4988,B202,Sospecha de fraude,2020-09-02
1697,1641,C303,Sospecha de fraude,2022-11-06
2569,4676,B202,Sospecha de fraude,2022-04-10
1086,1140,A101,Sospecha de fraude,2021-11-18
1846,950,C303,Intento de phishing,2022-11-08
1599,4522,C303,Sospecha de fraude,2020-09-07
2013,2903,B202,Sospecha de fraude,2023-09-08
188,3895,C303,Sospecha de fraude,2023-09-07
2537,2069,B202,Sospecha de fraude,2022-07-29
2246,1584,B202,Intento de phishing,2021-07-17
1481,4453,C303,Sospecha de fraude,2021-07-13
959,3683,C303,Intento de phishing,2021-09-25
550,2765,C303,Sospecha de fraude,2020-05-08
764,1780,C303,Intento de phishing,2023-06-19
2511,3918,B202,Intento de phishing,2021-05-15
1943,2875,B202,Sospecha de fraude,2023-07-05
2094,3611,A101,Sospecha de fraude,2023-01-25
551,1621,C303,Intento de phishing,2021-11-14
1494,3084,A101,Intento de phishing,2023-09-07
1006,1356,C303,Sospecha de fraude,2023-11-01
705,3517,C303,Sospecha de fraude,2021-07-25
1945,462,C303,Sospecha de fraude,2020-09-04
2481,3396,C303,Sospecha de fraude,2023-09-16
973,3608,A101,Sospecha de fraude,2023-04-08
1433,919,B202,Sospecha de fraude,2023-10-05
1311,4365,A101,Intento de phishing,2022-12-28
1022,856,B202,Sospecha de fraude,2023-04-12
2366,2434,A101,Intento de phishing,2021-11-06
2381,2860,B202,Intento de phishing,2020-02-19
2882,761,B202,Intento de phishing,2022-10-29
2391,4326,C303,Intento de phishing,2020-02-04
2410,1776,C303,Intento de phishing,2022-12-10
684,3261,C303,Sospecha de fraude,2023-02-18
352,4978,C303,Sospecha de fraude,2020-01-15
1576,2065,B202,Sospecha de fraude,2020-09-03
1716,4742,A101,Intento de phishing,2022-08-26
2166,1356,A101,Intento de phishing,2021-06-14
2221,4803,C303,Sospecha de fraude,2023-08-09
2693,2402,A101,Sospecha de fraude,2020-02-29
2330,1695,A101,Sospecha de fraude,2021-03-18
2310,4318,C303,Sospecha de fraude,2021-07-04
671,1145,C303,Intento de phishing,2021-07-16
273,2367,A101,Intento de phishing,2020-05-29
716,817,B202,Sospecha de fraude,2023-09-14
475,3133,B202,Intento de phishing,2020-04-03
2004,2760,A101,Intento de phishing,2021-02-19
1877,326,C303,Sospecha de fraude,2021-07-24
2888,4117,A101,Intento de phishing,2023-12-16
2586,4430,A101,Sospecha de fraude,2022-08-24
172,3234,C303,Intento de phishing,2022-12-24
1120,3618,C303,Intento de phishing,2021-06-25
1186,3588,C303,Sospecha de fraude,2020-11-29
82,4369,B202,Intento de phishing,2021-09-23
1296,1846,B202,Sospecha de fraude,2020-09-23
751,472,C303,Sospecha de fraude,2021-06-05
1024,2119,C303,Intento de phishing,2023-06-08
36,1798,C303,Sospecha de fraude,2021-05-12
1270,205,A101,Intento de phishing,2021-10-18
2194,2856,C303,Intento de phishing,2020-07-16
1921,2385,A101,Intento de phishing,2020-04-11
332,3033,B202,Intento de phishing,2020-11-24
1593,1002,B202,Intento de phishing,2020-02-23
163,2815,B202,Intento de phishing,2020-07-10
1072,1632,A101,Sospecha de fraude,2020-09-13
402,251,A101,Intento de phishing,2022-12-22
1220,3768,A101,Intento de phishing,2023-10-19
841,4734,C303,Sospecha de fraude,2021-02-26
1775,1663,B202,Sospecha de fraude,2020-05-25
1216,3705,C303,Intento de phishing,2022-09-16
484,4880,B202,Intento de phishing,2021-02-26
2124,894,C303,Intento de phishing,2022-06-08
1596,1486,B202,Sospecha de fraude,2020-11-18
179,3735,C303,Sospecha de fraude,2020-10-04
1281,1019,B202,Intento de phishing,2023-11-09
2184,3787,B202,Sospecha de fraude,2023-11-28
1758,4575,C303,Sospecha de fraude,2022-04-28
1814,216,B202,Intento de phishing,2022-08-08
352,2806,A101,Sospecha de fraude,2023-05-20
2129,3569,C303,Intento de phishing,2022-02-17
1957,3191,C303,Intento de phishing,2023-11-04
1029,1688,B202,Intento de phishing,2020-02-01
477,3152,B202,Sospecha de fraude,2020-07-01
2852,2449,C303,Sospecha de fraude,2022-03-15
448,1946,B202,Sospecha de fraude,2022-05-03
2170,1142,A101,Intento de phishing,2023-04-19
1455,4166,A101,Sospecha de fraude,2021-12-24
539,2936,C303,Intento de phishing,2021-06-12
133,704,A101,Sospecha de fraude,2020-10-12
480,4562,A101,Intento de phishing,2023-04-11
879,3836,A101,Intento de phishing,2020-12-16
1555,2036,A101,Intento de phishing,2023-05-08
497,401,B202,Intento de phishing,2020-10-11
1607,2743,B202,Sospecha de fraude,2022-03-21
2711,3524,B202,Sospecha de fraude,2023-05-17
2416,4528,B202,Intento de phishing,2023-07-01
2390,440,C303,Intento de phishing,2021-02-10
379,4201,A101,Sospecha de fraude,2022-07-31
1025,3549,C303,Sospecha de fraude,2020-08-11
2777,1519,A101,Intento de phishing,2022-06-09
1798,2441,C303,Intento de phishing,2020-12-24
2925,3822,A101,Intento de phishing,2020-09-13
2044,3478,A101,Sospecha de fraude,2021-01-08
949,3479,C303,Intento de phishing,2021-10-26
2892,2361,B202,Sospecha de fraude,2022-08-12
2078,3990,A101,Sospecha de fraude,2020-08-10
2716,3019,B202,Intento de phishing,2021-05-30
2477,4545,A101,Sospecha de fraude,2021-07-16
2171,2832,A101,Sospecha de fraude,2022-01-10
418,1465,A101,Sospecha de fraude,2020-11-04
1781,745,B202,Intento de phishing,2021-04-19
478,3078,C303,Sospecha de fraude,2021-10-02
203,1702,B202,Intento de phishing,2023-12-11
1469,4061,A101,Intento de phishing,2022-11-16
503,4262,B202,Intento de phishing,2022-12-23
1834,3656,A101,Intento de phishing,2022-11-13
1068,2862,C303,Sospecha de fraude,2023-05-15
1087,3530,C303,Intento de phishing,2021-02-05
2287,4596,A101,Intento de phishing,2020-08-25
1736,3805,A101,Sospecha de fraude,2021-06-13
1129,4046,A101,Sospecha de fraude,2023-10-16
1451,138,C303,Intento de phishing,2021-10-20
493,206,A101,Sospecha de fraude,2020-05-21
371,1898,C303,Intento de phishing,2023-05-16
1153,13,C303,Intento de phishing,2022-05-29
861,2875,A101,Sospecha de fraude,2020-10-12
1302,1716,A101,Intento de phishing,2021-04-17
26,2092,C303,Intento de phishing,2022-06-04
1727,1929,A101,Sospecha de fraude,2023-08-25
2748,3950,B202,Intento de phishing,2021-08-07
1150,2591,C303,Sospecha de fraude,2021-09-28
2755,4797,A101,Sospecha de fraude,2022-06-08
2178,3599,B202,Intento de phishing,2020-12-05
2036,4049,A101,Intento de phishing,2021-01-17
1584,4880,A101,Intento de phishing,2020-02-23
1897,4412,C303,Sospecha de fraude,2023-09-05
884,794,B202,Sospecha de fraude,2022-07-07
1765,2446,B202,Intento de phishing,2022-06-27
1655,3695,A101,Intento de phishing,2022-12-15
2406,1351,C303,Sospecha de fraude,2021-04-15
118,2218,C303,Sospecha de fraude,2021-06-03
357,4434,A101,Sospecha de fraude,2021-06-09
1434,3977,A101,Sospecha de fraude,2020-11-16
1625,2151,B202,Sospecha de fraude,2023-12-27
1970,3028,B202,Sospecha de fraude,2022-06-26
2567,4339,C303,Intento de phishing,2020-07-17
146,3626,C303,Sospecha de fraude,2022-01-12
1089,4704,A101,Intento de phishing,2021-11-15
2316,1967,A101,Intento de phishing,2022-04-20
116,4571,C303,Sospecha de fraude,2022-08-02
694,4804,B202,Intento de phishing,2020-05-29
1813,2854,C303,Sospecha de fraude,2021-04-12
1362,2543,A101,Sospecha de fraude,2020-03-28
1102,250,C303,Sospecha de fraude,2021-01-01
1227,3660,A101,Intento de phishing,2021-09-10
191,4081,B202,Sospecha de fraude,2022-11-15
493,3101,A101,Sospecha de fraude,2023-01-25
1370,4417,C303,Intento de phishing,2020-04-12
1084,963,A101,Intento de phishing,2023-03-14
1633,653,C303,Sospecha de fraude,2022-10-30
2473,4911,A101,Intento de phishing,2021-03-27
215,1824,C303,Sospecha de fraude,2023-08-08
2095,94,A101,Sospecha de fraude,2021-05-20
1176,2959,B202,Sospecha de fraude,2021-03-16
1010,2565,A101,Sospecha de fraude,2020-09-28
889,1678,A101,Sospecha de fraude,2020-11-27
57,3083,A101,Intento de phishing,2021-09-04
1681,143,B202,Intento de phishing,2021-10-15
1307,2991,C303,Intento de phishing,2023-06-06
1348,4788,A101,Sospecha de fraude,2021-02-11
1960,4829,B202,Intento de phishing,2021-09-18
1139,4591,C303,Sospecha de fraude,2022-03-03
2637,59,A101,Sospecha de fraude,2023-01-29
190,2464,A101,Sospecha de fraude,2020-04-06
1418,1980,B202,Intento de phishing,2021-06-16
1005,63,A101,Sospecha de fraude,2020-03-30
1587,4349,B202,Sospecha de fraude,2022-08-24
1491,2310,C303,Intento de phishing,2023-06-06
1432,1754,B202,Sospecha de fraude,2023-12-14
939,4162,B202,Intento de phishing,2021-11-24
825,3358,B202,Sospecha de fraude,2021-11-15
1102,2699,B202,Intento de phishing,2020-07-07
2571,3395,C303,Sospecha de fraude,2021-12-05
2013,4856,A101,Sospecha de fraude,2021-04-16
2505,2890,A101,Sospecha de fraude,2020-12-05
2915,3775,B202,Sospecha de fraude,2020-06-09
224,3157,A101,Sospecha de fraude,2023-09-03
450,3431,A101,Sospecha de fraude,2021-01-26
549,3595,A101,Intento de phishing,2021-06-01
2860,3958,A101,Sospecha de fraude,2023-01-09
1214,1880,B202,Sospecha de fraude,2022-04-20
819,2040,C303,Sospecha de fraude,2020-01-02
543,3026,A101,Intento de phishing,2022-01-09
30,3449,B202,Sospecha de fraude,2020-06-23
1398,514,C303,Sospecha de fraude,2020-09-23
2210,4087,B202,Intento de phishing,2021-08-16
2884,1428,B202,Sospecha de fraude,2022-09-29
1410,2686,B202,Sospecha de fraude,2022-06-30
1629,431,C303,Intento de phishing,2021-05-18
579,660,A101,Sospecha de fraude,2020-06-05
2791,751,A101,Sospecha de fraude,2021-07-29
1211,2276,A101,Intento de phishing,2023-09-30
2757,516,B202,Intento de phishing,2022-01-31
7,2731,C303,Intento de phishing,2023-06-22
2833,564,C303,Sospecha de fraude,2020-10-27
2214,2818,A101,Intento de phishing,2023-03-29
443,2204,A101,Sospecha de fraude,2020-11-07
1239,645,A101,Sospecha de fraude,2022-11-05
1051,144,A101,Intento de phishing,2020-10-10
743,3975,B202,Intento de phishing,2020-01-29
1348,1789,B202,Sospecha de fraude,2020-02-19
2815,1540,C303,Sospecha de fraude,2023-12-07
1866,3275,B202,Sospecha de fraude,2022-12-21
1123,1242,B202,Intento de phishing,2023-01-26
2834,2181,A101,Sospecha de fraude,2022-06-02
2357,2378,C303,Intento de phishing,2023-07-21
1508,3635,B202,Sospecha de fraude,2021-01-20
2281,2223,A101,Intento de phishing,2023-05-12
1281,3210,C303,Intento de phishing,2022-12-06
118,3808,B202,Sospecha de fraude,2020-10-18
1679,1993,B202,Intento de phishing,2021-06-08
316,4836,A101,Sospecha de fraude,2021-10-30
2384,1290,B202,Sospecha de fraude,2023-05-06
366,399,C303,Sospecha de fraude,2021-06-11
1525,349,B202,Intento de phishing,2020-07-11
1205,1651,A101,Intento de phishing,2022-02-25
1187,1326,B202,Intento de phishing,2020-07-10
855,3111,C303,Sospecha de fraude,2020-02-10
2567,490,B202,Sospecha de fraude,2021-10-05
2108,552,B202,Intento de phishing,2022-09-23
1713,3299,C303,Intento de phishing,2022-10-18
1477,3991,A101,Intento de phishing,2023-02-04
842,3977,A101,Sospecha de fraude,2022-06-04
1172,3549,A101,Intento de phishing,2020-09-09
918,3875,B202,Sospecha de fraude,2020-06-07
656,1697,A101,Intento de phishing,2022-02-15
2116,234,B202,Intento de phishing,2020-10-01
2960,4739,B202,Sospecha de fraude,2023-12-04
741,610,A101,Sospecha de fraude,2020-01-25
2330,3264,B202,Sospecha de fraude,2023-11-05
105,313,C303,Sospecha de fraude,2021-04-20
116,1901,A101,Sospecha de fraude,2021-10-30
2418,4311,B202,Intento de phishing,2023-03-27
321,1576,B202,Intento de phishing,2023-03-11
823,3564,B202,Sospecha de fraude,2023-05-16
2190,2446,C303,Intento de phishing,2021-01-30
575,1771,A101,Intento de phishing,2021-03-03
199,4134,B202,Sospecha de fraude,2020-03-15
2456,3042,C303,Intento de phishing,2021-01-21
2709,2851,C303,Intento de phishing,2023-05-29
1048,3214,A101,Intento de phishing,2021-12-14
1298,2659,A101,Intento de phishing,2022-06-22
2413,3352,B202,Intento de phishing,2021-01-19
292,4930,C303,Intento de phishing,2020-03-14
2490,4388,B202,Intento de phishing,2021-11-14
1995,54,A101,Intento de phishing,2021-10-18
1002,1479,C303,Intento de phishing,2021-01-10
871,2785,C303,Sospecha de fraude,2022-06-22
1586,3436,A101,Intento de phishing,2023-07-02
2406,3345,C303,Sospecha de fraude,2021-01-19
1005,2950,C303,Sospecha de fraude,2020-01-18
726,556,B202,Intento de phishing,2021-08-24
279,2121,B202,Sospecha de fraude,2021-01-06
1957,288,C303,Intento de phishing,2020-09-04
2982,1135,C303,Sospecha de fraude,2022-07-09
2180,2632,A101,Intento de phishing,2020-01-30
1603,2185,B202,Intento de phishing,2023-01-27
1495,1317,B202,Intento de phishing,2023-01-12
1692,850,A101,Sospecha de fraude,2020-08-15
2512,755,C303,Intento de phishing,2023-10-06
612,3167,B202,Intento de phishing,2020-05-14
2203,3704,A101,Intento de phishing,2022-09-15
1904,3738,B202,Sospecha de fraude,2022-06-30
2059,2232,A101,Sospecha de fraude,2023-10-12
182,4063,B202,Sospecha de fraude,2020-05-03
1559,2445,A101,Sospecha de fraude,2022-05-10
2130,2233,C303,Intento de phishing,2020-01-10
371,320,C303,Sospecha de fraude,2022-07-17
1776,3999,C303,Sospecha de fraude,2023-09-20
2935,826,B202,Sospecha de fraude,2023-04-06
2527,1645,C303,Sospecha de fraude,2020-07-31
1887,1411,A101,Sospecha de fraude,2021-07-17
28,378,A101,Intento de phishing,2022-02-07
2683,4982,C303,Intento de phishing,2021-01-20
2411,1067,A101,Intento de phishing,2021-02-03
1414,3476,A101,Sospecha de fraude,2023-04-19
1863,1683,C303,Intento de phishing,2020-03-10
189,1375,C303,Sospecha de fraude,2021-03-21
2747,4854,B202,Intento de phishing,2022-05-17
1835,4080,C303,Sospecha de fraude,2020-12-10
852,773,C303,Sospecha de fraude,2020-11-26
894,1279,B202,Sospecha de fraude,2023-06-22
536,582,C303,Sospecha de fraude,2022-08-07
765,881,C303,Sospecha de fraude,2021-05-11
1136,939,C303,Sospecha de fraude,2023-03-30
2505,1192,C303,Sospecha de fraude,2022-09-05
2536,2170,A101,Sospecha de fraude,2021-01-01
1284,2252,B202,Intento de phishing,2022-02-19
1953,1175,A101,Sospecha de fraude,2021-03-09
2464,602,C303,Sospecha de fraude,2023-10-08
2569,490,A101,Sospecha de fraude,2020-12-14
480,3874,A101,Sospecha de fraude,2022-04-02
1263,726,B202,Sospecha de fraude,2021-07-05
227,3308,B202,Intento de phishing,2021-12-28
1652,1545,A101,Intento de phishing,2020-05-15
1499,4698,A101,Sospecha de fraude,2022-07-06
1716,4796,A101,Intento de phishing,2021-07-13
1687,4641,A101,Intento de phishing,2022-04-16
2543,4319,A101,Intento de phishing,2021-11-30
2012,2980,B202,Sospecha de fraude,2022-07-08
747,1805,C303,Sospecha de fraude,2021-08-01
2890,572,B202,Sospecha de fraude,2023-03-11
75,761,C303,Sospecha de fraude,2022-03-11
863,4068,B202,Sospecha de fraude,2021-03-09
927,1229,A101,Sospecha de fraude,2023-10-12
1547,1396,B202,Sospecha de fraude,2021-10-06
2827,180,B202,Sospecha de fraude,2021-07-14
918,1000,C303,Intento de phishing,2020-01-23
1984,377,A101,Sospecha de fraude,2020-08-10
51,366,A101,Sospecha de fraude,2023-11-26
2773,2113,A101,Intento de phishing,2021-12-29
2550,4607,A101,Sospecha de fraude,2022-12-10
1081,4437,C303,Sospecha de fraude,2021-07-26
2252,503,B202,Intento de phishing,2021-01-20
2402,4095,A101,Intento de phishing,2023-12-07
509,1558,C303,Sospecha de fraude,2021-10-21
952,2445,C303,Intento de phishing,2023-11-13
2477,702,B202,Sospecha de fraude,2021-02-27
1283,349,B202,Sospecha de fraude,2023-01-05
464,4536,A101,Sospecha de fraude,2023-04-15
1758,736,C303,Sospecha de fraude,2021-09-03
2585,2675,A101,Sospecha de fraude,2021-11-12
1901,41,A101,Intento de phishing,2023-12-26
1027,2066,C303,Intento de phishing,2020-10-31
1500,2087,B202,Intento de phishing,2020-11-22
2330,3259,A101,Sospecha de fraude,2023-01-31
2382,3595,C303,Sospecha de fraude,2023-01-12
2057,1279,A101,Intento de phishing,2021-12-07
2717,995,A101,Intento de phishing,2021-10-20
1425,494,B202,Sospecha de fraude,2022-11-02
2783,1919,B202,Sospecha de fraude,2023-07-18
1689,335,A101,Sospecha de fraude,2022-08-08
2276,2579,A101,Intento de phishing,2020-04-21
1715,4425,A101,Intento de phishing,2020-04-06
2394,3003,A101,Sospecha de fraude,2021-04-04
316,4617,C303,Intento de phishing,2023-09-20
2120,4667,C303,Sospecha de fraude,2021-01-14
2333,3584,A101,Sospecha de fraude,2023-05-02
1842,3035,B202,Intento de phishing,2020-11-20
2593,4123,C303,Intento de phishing,2021-10-10
2735,3666,B202,Sospecha de fraude,2021-11-27
1279,3462,A101,Intento de phishing,2020-10-19
2590,4608,C303,Sospecha de fraude,2021-05-14
2490,2151,A101,Sospecha de fraude,2022-12-17
