Comercio_ID,Ubicacion_ID,Fecha_Registro,Código_Postal,Región
431,1857,2021-06-07,7943,Sur
559,24,2023-04-23,9488,Centro
1232,1051,2021-04-10,2744,Sur
1317,11,2021-05-11,2051,Centro
1119,1965,2020-02-08,5202,Norte
35,1451,2020-05-25,4240,Sur
1078,300,2021-07-02,9778,Norte
932,529,2021-03-19,2520,Norte
1454,1298,2020-11-16,8188,Sur
1743,165,2023-01-30,8355,Sur
781,425,2020-08-08,9932,Sur
209,579,2021-08-07,9737,Norte
586,762,2020-05-24,3868,Sur
712,1156,2022-09-13,1330,Norte
1474,1417,2021-07-12,1955,Sur
1252,197,2023-01-07,5679,Sur
1119,1358,2023-12-17,8920,Sur
193,946,2022-04-17,9793,Norte
1319,1955,2023-09-30,2987,Norte
258,1239,2022-10-21,3216,Centro
1516,1822,2021-11-14,6839,Norte
244,576,2020-08-01,8953,Sur
376,1966,2021-09-17,7334,Sur
38,1913,2023-09-21,6225,Centro
1992,27,2023-10-31,2628,Norte
909,1639,2022-09-14,3057,Centro
265,1551,2021-07-17,5346,Norte
1994,83,2021-05-20,6997,Norte
453,1305,2023-12-05,2635,Norte
1115,1957,2020-11-21,8502,Centro
289,1846,2023-12-17,1240,Norte
21,1545,2022-07-06,2685,Centro
1469,1410,2020-02-02,8921,Centro
314,1033,2020-10-02,5771,Centro
323,1013,2022-12-10,3962,Sur
358,1892,2020-09-30,8702,Centro
529,1306,2020-09-16,8481,Centro
1000,5,2023-09-20,5997,Sur
954,67,2022-05-24,3074,Norte
1333,625,2022-01-23,9785,Sur
142,1900,2023-09-08,9797,Norte
1249,375,2021-09-06,6816,Sur
1902,832,2021-09-21,5802,Sur
1897,768,2022-04-07,5229,Norte
110,889,2021-03-11,7775,Sur
1572,914,2021-09-22,7571,Sur
1036,446,2021-01-22,5612,Sur
60,394,2023-06-03,6552,Centro
313,274,2022-01-03,9263,Norte
147,398,2020-09-18,9294,Sur
766,659,2020-07-27,4346,Sur
85,1385,2022-12-08,2173,Centro
1500,424,2022-12-14,3862,Sur
1235,1413,2021-10-19,9026,Norte
643,1919,2021-11-01,2025,Centro
877,132,2020-09-25,3948,Centro
229,1195,2022-05-22,5868,Norte
326,1241,2022-02-16,8554,Norte
1618,258,2022-09-21,8310,Sur
1398,1657,2021-04-27,2604,Norte
1955,214,2022-03-10,4594,Centro
16,1733,2022-09-11,6732,Centro
809,348,2023-05-08,3844,Centro
1026,180,2021-10-28,7708,Sur
674,712,2021-01-16,8345,Centro
1712,1791,2022-03-07,3182,Centro
415,1598,2020-09-13,3894,Centro
1862,1427,2022-12-30,1994,Centro
1523,281,2023-07-29,2221,Centro
416,1367,2023-03-24,7869,Sur
989,1004,2020-09-16,2128,Norte
684,630,2021-11-26,3903,Centro
395,842,2021-03-30,1744,Sur
425,97,2020-01-08,2000,Sur
1518,1916,2020-10-03,7737,Centro
422,1399,2020-05-01,4317,Norte
1382,1843,2021-11-26,8429,Norte
1272,856,2022-11-30,4196,Norte
607,226,2021-01-26,1460,Centro
1803,1605,2020-08-30,7404,Sur
976,1010,2020-11-18,3523,Centro
13,959,2021-09-03,4016,Centro
92,506,2020-05-17,3185,Centro
1486,522,2020-08-24,9564,Sur
403,517,2023-11-25,7093,Sur
592,1104,2023-04-06,7380,Centro
740,1934,2022-06-29,8598,Centro
1822,322,2021-04-02,2387,Sur
576,1246,2022-07-04,6347,Norte
1180,1960,2022-04-22,4660,Centro
913,1548,2020-06-23,3048,Sur
885,1015,2022-02-07,6645,Sur
1588,579,2021-10-20,8341,Norte
5,901,2022-11-14,3714,Sur
975,547,2022-12-24,3681,Sur
139,746,2020-12-30,9075,Centro
25,1758,2023-11-16,4938,Centro
86,907,2022-05-13,5713,Norte
1298,1862,2021-11-04,7320,Sur
1098,1034,2020-06-07,8463,Sur
1124,1339,2022-10-16,5633,Centro
1335,1928,2023-07-19,4007,Sur
1424,990,2020-02-09,5665,Centro
786,1596,2020-09-21,2103,Sur
411,263,2020-10-24,1495,Centro
1061,1590,2020-04-28,8662,Centro
1892,1962,2022-08-04,9227,Centro
76,1243,2020-08-07,8190,Sur
1570,1916,2020-10-15,8126,Centro
965,1778,2020-07-19,3278,Centro
1418,1511,2022-06-16,3434,Norte
132,414,2020-09-26,5117,Centro
643,583,2021-06-27,2835,Sur
1843,1693,2023-07-24,3376,Centro
209,1157,2020-10-03,4178,Sur
1515,71,2023-06-24,5294,Norte
1540,993,2022-07-17,5449,Centro
995,1356,2020-07-23,4447,Centro
1337,1446,2023-11-13,3194,Sur
1264,499,2022-11-28,8654,Norte
869,1325,2020-03-16,3849,Norte
54,449,2021-04-18,1096,Sur
107,1858,2023-12-08,7437,Norte
898,736,2022-01-19,1933,Centro
1264,1851,2022-12-06,9006,Centro
1963,928,2023-08-09,3673,Norte
125,705,2023-01-21,2160,Centro
214,1871,2023-07-22,5789,Centro
1963,359,2023-12-10,8102,Norte
1656,1831,2020-08-29,4423,Centro
135,1063,2022-02-10,3554,Norte
551,328,2020-08-06,1357,Centro
1007,1428,2022-06-04,8445,Norte
1121,1556,2023-04-02,2634,Norte
747,171,2021-04-24,9479,Norte
75,1279,2023-07-03,7531,Sur
332,1313,2021-10-10,4183,Sur
21,1809,2022-04-07,6994,Sur
1524,1852,2022-12-15,2453,Norte
1978,184,2023-12-05,3020,Centro
472,591,2023-02-16,8848,Sur
960,1685,2021-07-15,7914,Sur
1240,1233,2020-11-24,2946,Centro
543,1814,2022-02-06,9449,Norte
1612,87,2021-09-15,8141,Centro
836,1706,2020-04-24,3626,Centro
1319,1743,2022-05-17,4542,Sur
193,1353,2022-08-05,8353,Sur
711,381,2020-09-23,9998,Sur
1295,261,2021-06-26,2549,Centro
471,944,2020-12-22,2285,Centro
1836,867,2021-07-09,2186,Norte
1155,878,2021-02-08,3001,Sur
796,1812,2020-02-12,1232,Norte
1251,1282,2022-01-25,6575,Centro
557,1041,2022-02-05,9773,Centro
1818,1617,2022-07-20,5034,Norte
701,1979,2021-01-06,9278,Centro
804,348,2022-05-22,7046,Sur
1086,1246,2021-04-23,4227,Sur
671,607,2022-04-06,7973,Centro
191,1771,2021-03-27,2502,Norte
1860,560,2022-06-11,7392,Centro
1746,1889,2022-09-03,2017,Sur
1430,1970,2022-02-03,1949,Centro
465,1548,2023-07-14,9321,Centro
964,426,2022-04-30,3811,Norte
1485,1556,2022-09-03,6911,Centro
1785,1446,2022-07-23,3315,Sur
184,1565,2022-01-29,3392,Centro
1759,1417,2020-10-03,6887,Norte
27,82,2021-09-07,9408,Sur
156,1812,2021-12-20,9601,Sur
104,693,2023-05-17,2258,Sur
492,1049,2020-12-17,8041,Norte
104,1464,2023-10-22,5874,Norte
1529,1258,2021-02-15,4244,Sur
460,242,2021-06-03,7929,Norte
261,286,2023-03-22,4774,Centro
1792,861,2022-07-24,6328,Centro
651,227,2022-05-24,9607,Sur
183,1261,2020-05-30,8182,Sur
955,40,2022-06-27,9595,Sur
1505,1864,2020-02-08,6384,Sur
1615,770,2021-07-04,7381,Norte
148,1796,2020-11-21,2647,Centro
1528,975,2022-05-08,9410,Norte
1156,1280,2021-06-16,6501,Sur
72,1735,2021-01-10,9525,Norte
886,1843,2023-08-26,9068,Sur
1313,923,2022-09-04,5558,Sur
1177,1611,2022-06-17,5993,Sur
1350,1432,2022-10-16,5105,Sur
1105,638,2023-05-16,2617,Norte
186,116,2023-04-13,3376,Sur
1386,1575,2021-02-20,5253,Sur
744,1611,2022-06-19,6186,Sur
968,971,2023-10-19,6002,Centro
285,231,2023-02-24,3930,Norte
109,1398,2023-03-02,4471,Sur
219,1805,2023-09-30,4542,Norte
983,950,2020-06-11,3510,Sur
1486,528,2021-03-07,9368,Centro
766,1432,2022-11-13,8735,Sur
143,946,2022-10-18,6746,Centro
704,637,2023-12-31,4208,Norte
1723,223,2021-03-08,2477,Centro
827,1475,2022-04-12,1073,Centro
427,1830,2021-08-24,7359,Norte
1790,374,2023-06-20,1235,Centro
1657,1013,2023-08-19,5598,Centro
539,13,2021-12-16,7129,Norte
351,1459,2022-06-09,6894,Centro
1033,1432,2020-05-09,8094,Sur
4,1132,2021-08-13,2639,Sur
1909,1873,2020-09-08,1370,Norte
953,1998,2020-10-05,9793,Sur
1585,1254,2020-07-19,9934,Sur
779,1920,2022-09-12,4708,Centro
981,273,2020-09-24,1909,Sur
1938,816,2023-05-14,1600,Centro
89,1440,2020-05-16,8772,Sur
1908,1586,2020-08-04,5213,Centro
1995,537,2023-11-13,8115,Sur
1739,1451,2023-05-16,7294,Norte
834,1226,2022-12-19,5103,Centro
1353,1403,2020-12-04,4397,Sur
1957,748,2023-05-23,1712,Centro
584,1936,2020-03-18,3347,Sur
1123,517,2023-07-11,2637,Centro
213,1061,2022-01-11,7507,Norte
188,861,2022-02-27,4911,Sur
920,1371,2022-08-21,7736,Norte
1810,1667,2020-05-30,3950,Sur
1422,350,2022-07-19,2917,Centro
238,1045,2021-11-20,4306,Centro
1393,1722,2021-04-30,5665,Norte
1939,764,2022-06-28,3393,Centro
1467,1441,2021-12-27,3893,Sur
307,609,2023-01-01,7455,Sur
1273,933,2020-07-13,6348,Centro
622,1051,2020-02-02,2983,Centro
685,1107,2020-08-09,6619,Sur
746,1495,2022-05-01,9140,Sur
1787,833,2022-12-27,6073,Centro
1140,1028,2021-10-13,9048,Norte
115,912,2021-03-10,4759,Norte
867,231,2020-12-08,5569,Centro
1993,1685,2021-07-13,6158,Sur
713,530,2023-11-07,3597,Norte
1519,155,2021-05-27,8661,Sur
1029,1327,2022-01-02,2548,Centro
894,1377,2021-01-31,8066,Norte
969,417,2023-02-21,3794,Norte
807,1663,2021-07-26,1104,Norte
1189,522,2023-02-07,2051,Norte
87,1569,2021-05-06,7525,Norte
1566,1113,2021-06-07,1285,Centro
563,1426,2020-08-26,2646,Norte
1147,1237,2020-07-18,5211,Centro
1770,135,2023-12-22,9014,Centro
53,6,2020-07-28,2000,Norte
451,756,2021-06-03,2191,Norte
142,1674,2020-02-02,4339,Sur
855,327,2023-01-23,2227,Sur
176,54,2022-05-30,4360,Sur
1979,1133,2022-04-05,6513,Norte
586,700,2022-10-05,5782,Sur
530,1928,2022-08-31,3247,Norte
1648,279,2022-04-06,4458,Norte
995,1175,2020-10-17,3673,Centro
1220,697,2021-12-03,4288,Sur
288,1627,2020-08-24,6912,Norte
321,978,2020-02-29,2132,Sur
1175,1140,2020-02-27,6508,Centro
1189,247,2023-03-02,3291,Sur
484,1311,2020-08-11,8406,Norte
1541,1729,2020-02-22,3690,Centro
989,225,2021-03-19,2951,Sur
1559,1996,2022-01-22,7521,Norte
1279,1202,2023-07-25,8338,Norte
1563,1767,2023-12-29,3468,Norte
1325,7,2020-11-01,8154,Norte
752,1623,2023-01-01,4694,Centro
1062,1788,2022-04-15,3136,Sur
227,1810,2022-07-06,5897,Centro
1322,1127,2020-06-26,7067,Norte
1142,1240,2020-05-03,6520,Centro
335,1055,2021-09-17,2336,Centro
800,862,2020-01-19,9656,Norte
994,1930,2021-02-09,9639,Norte
1693,62,2020-04-01,6364,Centro
272,1246,2020-04-25,5211,Sur
571,1105,2022-07-19,9927,Norte
1090,625,2020-07-27,3061,Norte
798,1667,2023-05-21,3193,Centro
357,1987,2022-06-29,7685,Centro
127,21,2023-10-08,9354,Norte
13,227,2023-05-17,6289,Centro
1304,1214,2022-03-09,9501,Centro
1329,1395,2020-03-06,9288,Centro
155,19,2020-12-13,1325,Norte
1415,1774,2020-02-14,3477,Sur
1309,1931,2021-02-08,9824,Centro
1564,1227,2020-10-12,2364,Norte
546,407,2023-08-01,5464,Norte
527,597,2022-07-06,1883,Sur
1906,240,2023-03-09,6753,Norte
932,791,2022-08-21,3849,Centro
1931,613,2023-10-30,8444,Norte
112,395,2023-05-14,1707,Centro
537,1466,2022-05-19,7392,Norte
1370,686,2022-06-19,2430,Norte
52,1334,2021-08-22,8074,Sur
1108,465,2020-04-29,4733,Sur
442,621,2023-03-07,5374,Sur
1977,694,2023-02-24,4715,Sur
1650,599,2023-10-15,9293,Sur
1840,1763,2020-11-27,5779,Sur
638,1749,2023-11-17,8310,Centro
1235,1464,2020-02-10,7226,Centro
1226,643,2020-01-15,4682,Norte
262,1884,2020-04-23,5666,Norte
1323,507,2022-07-15,6701,Norte
1398,1825,2023-10-12,8471,Sur
1530,1063,2020-09-11,1894,Centro
1153,862,2021-10-15,1452,Centro
7,973,2022-11-24,7576,Centro
1381,519,2021-07-17,3632,Centro
1875,820,2022-10-24,5546,Norte
1606,854,2021-08-08,5290,Norte
1858,1957,2020-10-28,6910,Norte
870,630,2021-08-02,1283,Sur
261,456,2023-03-18,2894,Sur
150,764,2022-06-08,7446,Sur
1360,1599,2023-09-25,6238,Sur
286,1210,2020-04-26,1326,Sur
490,1850,2023-01-24,7126,Centro
1888,756,2020-11-11,4200,Sur
428,164,2022-11-23,7849,Sur
270,1663,2022-05-22,7886,Norte
1580,819,2021-04-19,9026,Sur
518,1961,2022-06-01,1908,Norte
979,1070,2024-01-01,2792,Norte
1395,699,2022-04-04,6109,Sur
358,778,2022-01-13,6633,Norte
1339,1490,2022-04-17,6599,Sur
1352,1793,2022-06-30,1015,Centro
1844,1790,2022-08-12,2815,Norte
401,443,2022-07-13,9636,Centro
1920,1402,2021-10-11,7469,Sur
1847,60,2020-12-26,1424,Centro
1462,1242,2023-07-25,6020,Centro
717,74,2023-04-27,4434,Centro
56,418,2021-12-06,1422,Centro
1395,465,2022-10-06,8732,Norte
15,1777,2022-09-02,6600,Sur
917,1119,2023-11-01,7248,Norte
962,652,2021-11-05,6698,Centro
1304,1613,2020-01-02,6228,Centro
657,1652,2021-05-27,6830,Norte
1795,126,2020-08-23,7799,Norte
316,685,2022-07-16,5261,Sur
250,1415,2023-11-23,7108,Centro
1454,1240,2020-11-27,7245,Sur
1037,1142,2022-12-08,1613,Norte
1683,1813,2021-10-09,8875,Centro
732,1291,2020-01-24,5381,Sur
300,1369,2020-02-01,1750,Sur
1674,1929,2021-10-06,9428,Sur
563,834,2023-12-26,8356,Sur
262,1758,2022-02-02,5166,Norte
1528,1491,2022-12-16,2318,Norte
718,750,2022-08-15,4113,Norte
1018,1169,2023-06-22,2220,Norte
1323,1205,2022-11-22,7989,Sur
281,1748,2021-02-08,7892,Centro
1468,1653,2021-03-01,8166,Centro
722,56,2021-12-04,8501,Centro
1056,1889,2023-01-25,8381,Sur
1660,1467,2023-07-29,4136,Norte
1398,653,2022-09-17,1966,Norte
1458,66,2020-03-29,7974,Norte
204,359,2022-04-13,6693,Norte
1972,292,2021-08-07,2706,Sur
389,623,2022-12-06,2142,Sur
495,1414,2023-10-16,4758,Norte
744,1617,2022-12-12,7923,Sur
1891,1102,2020-09-06,2214,Sur
585,1768,2020-03-14,8479,Centro
1860,530,2022-11-19,7594,Sur
655,119,2020-01-22,3818,Norte
910,1256,2021-12-22,5755,Norte
625,1674,2022-01-10,8965,Norte
450,275,2023-09-14,4705,Norte
1376,44,2023-05-22,3965,Centro
1637,1706,2023-06-14,7185,Norte
1429,1921,2021-09-28,8964,Centro
210,1889,2023-01-15,8179,Sur
1322,1753,2022-06-20,1688,Sur
650,298,2022-11-03,6699,Norte
650,1397,2022-01-27,9106,Norte
704,1040,2022-10-15,9255,Norte
1613,1741,2023-10-13,6447,Sur
225,1535,2023-06-25,8315,Norte
357,1154,2023-06-22,8601,Centro
265,950,2022-01-10,7755,Centro
1225,978,2021-04-09,2750,Centro
1331,1467,2020-06-12,7227,Norte
1822,49,2022-08-04,9522,Sur
811,1801,2022-01-03,3631,Norte
1854,25,2020-01-02,4660,Centro
342,1210,2021-03-12,9904,Centro
1488,1495,2022-08-09,5132,Centro
90,1276,2020-12-22,1275,Centro
1527,100,2020-04-25,8233,Sur
631,515,2023-12-24,2375,Sur
235,1122,2022-10-02,6077,Centro
973,1199,2023-10-23,4275,Centro
1842,1665,2022-04-06,4459,Sur
1517,864,2023-03-05,7517,Centro
360,614,2022-06-13,5417,Centro
1330,1629,2020-10-09,8603,Centro
886,312,2023-09-14,9822,Sur
1285,1417,2023-07-03,1883,Norte
1855,1953,2021-12-18,6680,Norte
260,589,2020-03-09,9190,Centro
1268,1086,2023-09-14,6469,Sur
613,448,2021-08-21,5769,Centro
93,1705,2023-02-19,5453,Centro
1421,1208,2021-12-01,3671,Centro
237,676,2023-05-11,4058,Centro
1846,1769,2021-10-07,7510,Norte
579,1268,2021-05-11,5815,Norte
977,1727,2022-08-23,2435,Norte
671,1045,2022-02-22,1397,Norte
1307,1095,2021-07-27,6632,Sur
1122,1968,2021-03-18,1148,Norte
501,839,2021-07-03,6151,Sur
1520,1859,2021-09-05,4959,Centro
901,1348,2021-04-26,2569,Centro
1445,162,2022-09-08,3766,Sur
142,1625,2023-04-10,4870,Centro
1169,216,2021-03-30,1491,Sur
1951,719,2023-09-25,4856,Norte
137,368,2021-08-23,6923,Sur
580,1772,2021-06-17,5471,Norte
83,1940,2022-10-22,8149,Norte
1753,1852,2021-02-22,7212,Norte
1194,948,2020-02-10,3145,Centro
82,443,2020-01-21,7533,Norte
349,1843,2022-07-22,5075,Sur
1794,1131,2021-01-11,3134,Sur
48,1778,2021-01-29,4625,Norte
1751,1207,2021-05-19,6701,Sur
729,1034,2022-11-12,5932,Norte
241,1814,2020-02-22,2660,Centro
1751,685,2020-06-07,3021,Sur
889,1054,2020-07-22,7525,Centro
1131,1942,2020-07-02,4131,Sur
1813,1978,2022-10-19,7047,Centro
1932,1123,2023-09-14,4441,Norte
427,1955,2020-08-25,3963,Sur
745,1856,2022-04-10,9905,Norte
1500,92,2020-12-15,3543,Sur
635,660,2023-08-22,5674,Norte
1895,478,2020-10-13,9907,Centro
1498,1198,2020-11-26,7935,Sur
1279,484,2023-03-27,1209,Sur
1371,940,2023-04-08,3326,Sur
434,369,2021-04-02,8255,Norte
940,1854,2023-09-10,6935,Centro
1706,1650,2022-10-06,4972,Centro
1835,1873,2020-09-11,3916,Sur
1175,1332,2021-09-30,6028,Norte
1017,631,2021-11-20,7004,Sur
210,1282,2022-06-06,3903,Sur
510,259,2021-04-02,7624,Norte
1529,1642,2020-01-25,9882,Centro
1451,1103,2021-12-25,4287,Norte
1942,1567,2022-12-26,7007,Sur
1119,29,2020-04-04,7712,Norte
837,950,2020-05-01,9258,Sur
733,1664,2022-03-28,9981,Sur
692,704,2023-04-12,4581,Centro
807,1747,2022-05-10,2087,Sur
919,743,2020-12-05,5140,Sur
827,337,2020-01-15,2470,Sur
1652,50,2022-05-28,6649,Centro
1696,1435,2022-01-23,7848,Centro
415,1865,2020-12-14,4797,Centro
58,1738,2021-01-17,1075,Norte
1635,1309,2023-01-01,5652,Centro
1118,1380,2021-06-15,3478,Norte
550,208,2022-05-01,2980,Centro
225,1673,2023-12-07,1106,Sur
875,835,2021-09-17,3759,Sur
599,1114,2020-04-27,8067,Sur
1014,155,2021-03-02,6739,Sur
931,175,2023-05-09,4521,Sur
1276,1736,2023-06-29,8621,Centro
856,1845,2020-06-15,2318,Norte
503,1453,2022-03-10,3092,Centro
1971,118,2023-09-01,3470,Centro
1453,1992,2020-12-02,6228,Norte
745,664,2021-01-01,2058,Centro
658,1438,2023-08-14,3495,Centro
812,1259,2020-07-27,7980,Centro
457,809,2021-02-12,1825,Norte
1241,547,2021-10-04,5839,Sur
115,459,2023-03-24,3773,Norte
249,703,2022-05-25,2170,Sur
1698,1613,2023-01-24,8922,Norte
1040,560,2022-04-11,8536,Norte
59,1056,2021-11-16,4761,Centro
787,1759,2020-05-24,7298,Sur
1721,334,2023-09-10,4834,Norte
717,1041,2020-10-31,5707,Centro
420,1026,2021-08-24,9460,Norte
1974,1978,2020-09-26,4317,Norte
985,1259,2021-03-12,6944,Norte
1210,1002,2021-03-28,8725,Norte
952,270,2021-02-05,5654,Sur
1735,1129,2021-05-07,3216,Norte
1256,1399,2020-01-13,4982,Sur
84,616,2021-07-07,9201,Centro
876,1111,2021-02-18,6921,Norte
7,74,2022-05-28,3397,Sur
745,303,2023-04-11,6507,Centro
1736,96,2020-02-25,7124,Sur
1891,1286,2020-01-31,6138,Centro
439,1181,2021-01-14,1719,Norte
152,1463,2020-01-03,5236,Sur
672,1936,2021-08-05,7138,Norte
845,1869,2023-01-29,5416,Norte
1400,1684,2023-11-01,5964,Norte
70,27,2021-12-12,6676,Centro
1536,1244,2020-12-04,4533,Norte
601,903,2022-02-02,1085,Norte
995,1827,2021-04-22,6033,Sur
1264,1765,2023-05-20,8057,Sur
1740,1219,2023-10-30,2575,Centro
1514,138,2020-01-13,8895,Norte
944,530,2021-06-01,6855,Centro
391,743,2020-09-07,5576,Centro
932,740,2023-05-05,1586,Centro
1374,451,2021-07-07,4698,Centro
979,121,2021-06-25,5871,Norte
107,1243,2020-07-11,9608,Sur
535,1113,2023-10-16,8226,Centro
1735,845,2022-12-08,4397,Sur
1025,220,2021-05-23,2170,Norte
1350,1587,2020-04-19,9427,Sur
1594,1250,2022-08-06,9045,Centro
801,1497,2021-12-15,6714,Norte
1917,1638,2023-01-26,7638,Centro
1449,511,2022-10-30,2192,Sur
1733,1033,2022-08-25,4200,Norte
1965,1120,2020-09-04,5565,Norte
468,715,2020-02-08,9449,Norte
179,486,2022-04-25,3127,Centro
616,1215,2020-02-06,3290,Centro
1855,876,2020-01-27,1248,Norte
178,1,2023-04-15,1308,Centro
720,101,2021-06-20,6545,Norte
1167,292,2020-06-27,2897,Sur
1755,490,2023-11-21,1385,Sur
391,1996,2023-11-11,7664,Sur
306,1751,2021-05-29,1429,Sur
1899,1268,2021-10-11,7550,Centro
1564,1490,2020-06-11,7678,Centro
376,588,2020-08-08,3822,Sur
683,809,2023-12-27,1517,Sur
376,525,2021-06-23,1690,Centro
530,1463,2020-08-18,3308,Norte
504,1666,2021-04-29,6769,Norte
1154,314,2021-06-26,8009,Sur
448,1808,2021-01-01,9830,Centro
32,1142,2021-09-26,9391,Centro
704,874,2022-05-15,1484,Norte
1521,18,2022-09-02,5101,Centro
1794,761,2023-06-12,8410,Norte
1752,1977,2020-01-17,2245,Norte
572,861,2020-02-11,8919,Sur
767,169,2020-12-18,9854,Centro
1384,831,2021-02-07,8523,Norte
725,536,2021-02-23,9588,Norte
1015,480,2022-02-17,7710,Centro
1434,1565,2021-05-23,4596,Norte
1498,466,2022-01-02,8549,Centro
868,961,2020-06-29,6165,Sur
782,964,2021-09-30,8999,Sur
1533,1434,2022-04-15,9294,Centro
474,1840,2022-06-12,2620,Centro
1385,1411,2023-12-11,4007,Centro
794,1780,2023-05-05,2125,Centro
1633,1727,2020-09-01,8359,Sur
1172,950,2022-07-01,3097,Sur
41,749,2022-02-02,8332,Norte
1525,1693,2021-12-20,4535,Norte
967,65,2022-10-11,4660,Centro
200,1794,2020-05-15,2615,Sur
1568,268,2022-07-22,1014,Centro
1886,1235,2020-08-03,6373,Sur
936,1551,2021-10-20,5614,Sur
836,1698,2021-03-29,1677,Norte
1019,290,2021-05-15,2887,Sur
1054,1353,2023-07-31,4840,Norte
1150,1535,2023-08-11,5218,Centro
1315,1987,2023-10-06,5471,Sur
1045,1980,2020-03-21,2359,Norte
251,1230,2022-09-20,7670,Centro
1256,913,2021-08-23,1234,Centro
1036,1889,2021-12-18,5838,Centro
1777,1501,2021-10-24,8207,Centro
1376,1410,2020-09-28,7548,Norte
340,1986,2022-08-22,3316,Norte
246,411,2021-04-14,7681,Centro
1529,480,2022-12-22,3758,Centro
1649,1639,2020-07-28,2944,Sur
268,1997,2020-10-17,8131,Sur
327,787,2023-10-27,4573,Sur
167,188,2023-09-02,5927,Centro
1015,1711,2021-07-18,6137,Sur
644,1079,2020-05-17,2897,Sur
1959,937,2022-01-18,1636,Norte
425,1761,2021-02-17,7199,Norte
1089,1321,2023-09-01,6608,Norte
721,1451,2022-09-20,4706,Sur
624,1865,2023-10-21,8938,Sur
75,980,2021-03-18,4013,Centro
740,155,2023-03-05,8346,Norte
1345,84,2023-07-21,2877,Norte
804,135,2021-11-19,7292,Norte
1345,269,2020-01-24,2853,Centro
837,977,2021-10-20,1890,Norte
922,1420,2023-07-22,1837,Sur
1032,8,2022-01-03,6942,Norte
1003,290,2022-08-12,7048,Centro
341,1520,2020-10-25,2114,Centro
1097,596,2023-07-28,6879,Norte
1265,181,2020-02-06,2070,Sur
1857,689,2022-03-25,5619,Centro
748,558,2022-02-01,9505,Sur
1042,1233,2023-10-29,4676,Norte
1406,276,2021-12-30,1390,Centro
1498,82,2022-01-28,6819,Centro
301,261,2021-11-15,4485,Sur
481,792,2020-08-12,3333,Sur
1968,834,2021-03-17,7725,Centro
544,848,2023-07-29,3149,Centro
1139,1060,2020-03-12,2452,Centro
1794,1873,2021-05-21,4628,Centro
1875,1428,2023-07-08,2397,Sur
1360,1178,2023-11-22,1357,Sur
1637,831,2023-09-11,1799,Sur
16,715,2021-01-06,3678,Centro
868,1896,2020-12-23,6520,Norte
1024,1260,2023-07-12,9224,Centro
1672,1722,2023-12-16,1552,Centro
1802,1430,2021-08-30,3414,Centro
843,458,2021-04-21,6470,Centro
472,649,2023-03-06,4242,Norte
1760,1206,2020-12-11,5858,Norte
1192,1857,2022-05-13,1859,Norte
1631,603,2020-07-06,7926,Sur
938,903,2020-03-22,1971,Norte
881,1945,2020-08-25,4438,Sur
275,1311,2022-03-01,9249,Sur
1245,1320,2023-01-16,8589,Centro
1780,475,2022-03-02,3072,Sur
1819,107,2021-10-28,1541,Sur
209,59,2022-10-24,9524,Centro
1977,1187,2023-11-24,1909,Centro
1658,1120,2020-07-04,8060,Centro
874,1888,2022-08-15,3589,Sur
818,1196,2020-01-14,1185,Sur
1557,1634,2023-07-16,4036,Norte
1939,885,2022-05-28,5375,Norte
450,1472,2023-11-08,3807,Centro
1586,1997,2021-03-31,1773,Norte
1425,798,2022-08-16,5735,Centro
1697,1921,2022-09-16,1475,Centro
227,770,2020-10-20,6994,Norte
1545,1621,2022-04-23,7321,Sur
318,266,2020-05-30,6664,Sur
1890,1890,2021-10-10,2626,Norte
1569,696,2021-10-24,7693,Sur
497,792,2023-10-23,2814,Centro
1722,624,2023-02-25,4153,Sur
869,1307,2021-12-21,3719,Centro
999,1509,2023-11-29,4138,Sur
667,30,2021-07-14,2518,Sur
1845,659,2021-03-01,4246,Norte
1363,1074,2021-12-10,7865,Sur
146,1620,2023-11-25,7514,Norte
1576,1544,2020-10-09,2577,Sur
607,1830,2023-10-06,1738,Centro
1541,1636,2020-08-22,2083,Centro
1080,1316,2021-08-11,6216,Norte
1399,1233,2023-02-17,8446,Norte
1642,832,2020-11-23,9768,Sur
1796,1134,2022-01-03,1919,Norte
1121,1436,2021-10-04,3123,Centro
1372,1547,2023-02-15,3023,Centro
1634,125,2020-10-21,5275,Norte
1212,184,2023-10-06,3356,Norte
1534,1810,2020-09-11,5989,Norte
545,601,2021-11-15,6095,Sur
275,1369,2023-01-20,2103,Centro
371,1021,2022-06-07,8812,Norte
1355,858,2021-01-25,5427,Norte
1838,579,2020-01-02,6584,Sur
1489,445,2022-05-15,2671,Sur
765,300,2021-05-15,2406,Sur
205,354,2020-09-11,3677,Sur
281,232,2021-01-06,3242,Sur
1471,1673,2021-05-14,7174,Norte
806,476,2021-11-17,6467,Centro
324,1075,2022-09-21,1362,Norte
1313,902,2021-04-20,7696,Sur
575,749,2022-09-02,5106,Sur
831,1469,2020-11-18,7588,Norte
1694,98,2022-10-27,2613,Sur
1038,923,2020-02-09,7360,Sur
1415,970,2020-10-31,1494,Norte
1958,1783,2020-03-21,6438,Sur
222,1974,2021-11-26,2086,Centro
1835,1584,2020-03-13,5205,Centro
1312,1269,2022-01-27,6052,Centro
754,728,2021-12-31,4433,Sur
384,1046,2022-02-08,9902,Norte
1036,1654,2023-02-03,9825,Centro
