Cliente_ID,Tarjeta_ID,Tipo_Tarjeta,Banco_Emisor,Límite_Crédito
252,798,Crédito,Banco C,25597.68
2658,2095,Débito,Banco C,6766.0
2085,233,Débito,Banco A,13078.17
529,230,Débito,Banco C,16244.26
2747,1837,Crédito,Banco C,25939.87
1361,1957,Débito,Banco B,19521.93
2475,123,Crédito,Banco A,46607.9
2078,2942,Débito,Banco C,32865.94
501,293,Crédito,Banco B,20321.28
1676,689,Crédito,Banco B,12298.95
1323,423,Débito,Banco C,46344.77
46,376,Crédito,Banco A,25884.63
235,1158,Débito,Banco A,25921.11
884,16,Débito,Banco B,9441.99
1463,1376,Débito,Banco A,48683.49
2389,2371,Débito,Banco C,23719.93
2694,2405,Débito,Banco C,40409.06
1918,1561,Débito,Banco C,36917.8
2521,1242,Crédito,Banco A,29154.59
1999,1461,Crédito,Banco C,36153.01
189,546,Crédito,Banco B,40988.66
31,2913,Crédito,Banco A,7472.78
2781,990,Crédito,Banco A,2668.87
2785,299,Crédito,Banco B,13486.35
2510,1354,Crédito,Banco B,10196.06
1694,2970,Débito,Banco B,49007.16
1415,1900,Débito,Banco A,15403.79
2432,1551,Débito,Banco B,22019.22
737,1449,Débito,Banco C,26082.51
2986,2351,Débito,Banco A,9943.7
2634,2545,Débito,Banco C,48379.87
840,2290,Débito,Banco B,29828.99
142,396,Crédito,Banco A,33370.78
1387,1038,Crédito,Banco B,36424.46
2693,1077,Crédito,Banco B,16083.7
2920,2226,Crédito,Banco C,22106.01
873,1343,Débito,Banco B,24364.76
1559,2284,Débito,Banco C,25718.92
2801,316,Crédito,Banco C,11123.72
2699,1594,Crédito,Banco B,7274.05
735,2023,Crédito,Banco C,12086.1
1643,2295,Crédito,Banco C,13513.97
1493,453,Débito,Banco A,37285.66
2434,1724,Débito,Banco B,46532.41
1895,2697,Débito,Banco A,44958.69
72,718,Crédito,Banco C,29510.42
130,2419,Crédito,Banco A,36201.05
1722,178,Débito,Banco B,27661.15
2925,2657,Débito,Banco B,40807.24
1776,1434,Débito,Banco A,28672.96
635,2849,Débito,Banco C,29577.13
933,1979,Crédito,Banco A,5833.63
2011,2664,Crédito,Banco B,36071.33
1059,777,Crédito,Banco C,8264.36
1040,1499,Crédito,Banco B,27517.02
2366,1879,Crédito,Banco C,4811.96
728,2853,Crédito,Banco B,31349.75
2119,2124,Débito,Banco C,40078.84
75,1443,Débito,Banco B,26065.84
1759,183,Débito,Banco C,28558.77
1287,2234,Débito,Banco C,19335.19
1412,2063,Débito,Banco B,27015.91
57,2363,Débito,Banco A,10913.13
708,1912,Débito,Banco B,3187.33
2478,2765,Débito,Banco A,39682.13
1070,577,Crédito,Banco C,19617.39
2598,547,Crédito,Banco B,23158.4
414,155,Débito,Banco C,40110.94
1502,2316,Crédito,Banco A,46555.09
1091,961,Crédito,Banco A,34323.71
1167,2003,Crédito,Banco A,31663.07
1939,193,Crédito,Banco C,28239.32
546,2134,Débito,Banco A,2534.63
2502,2902,Débito,Banco A,9206.67
2139,2192,Crédito,Banco A,18056.99
1397,2777,Débito,Banco A,5532.99
2761,1933,Crédito,Banco C,41865.71
167,2636,Crédito,Banco B,47669.1
696,750,Débito,Banco B,22864.65
878,2116,Débito,Banco B,16282.5
2319,1160,Débito,Banco A,34400.61
438,1766,Crédito,Banco C,7516.09
1185,1579,Crédito,Banco C,24090.13
455,2001,Crédito,Banco A,6106.65
2932,2196,Débito,Banco B,12616.51
238,776,Débito,Banco C,38460.65
1338,555,Débito,Banco B,5312.16
1737,47,Débito,Banco C,1784.18
2478,41,Crédito,Banco A,1246.79
833,295,Crédito,Banco C,17769.14
2101,2028,Crédito,Banco B,38399.07
895,2201,Crédito,Banco B,22953.12
2478,1518,Débito,Banco C,40090.8
1524,557,Débito,Banco A,16776.84
1379,1721,Crédito,Banco B,10939.46
300,2510,Débito,Banco C,36295.1
2797,364,Débito,Banco A,2858.95
1207,1988,Crédito,Banco C,18727.54
1168,439,Crédito,Banco C,9132.7
2976,2511,Crédito,Banco B,46028.23
2553,1543,Crédito,Banco A,47565.75
100,2172,Crédito,Banco B,49459.6
368,1084,Débito,Banco A,36894.25
2892,2660,Débito,Banco A,40480.87
195,1994,Crédito,Banco C,17895.75
1330,1053,Crédito,Banco A,17562.07
1378,712,Débito,Banco B,44916.92
1905,690,Crédito,Banco B,47704.77
1804,2129,Débito,Banco B,26386.75
319,1341,Débito,Banco C,23741.0
2387,374,Débito,Banco A,22953.55
2531,2044,Débito,Banco B,49966.15
2353,837,Débito,Banco B,23077.45
695,766,Crédito,Banco A,7549.32
305,2027,Crédito,Banco A,31430.63
2746,562,Crédito,Banco B,7081.67
860,2732,Débito,Banco C,31798.75
1479,1071,Débito,Banco C,10363.6
2658,993,Crédito,Banco B,11587.33
2783,68,Crédito,Banco B,1499.51
1560,518,Crédito,Banco A,37843.89
1059,36,Crédito,Banco B,8428.86
824,1785,Crédito,Banco A,43604.28
1671,2855,Débito,Banco C,644.43
1158,757,Crédito,Banco C,9448.62
22,2889,Débito,Banco B,4493.36
1224,2434,Crédito,Banco C,10317.3
1447,2403,Crédito,Banco A,13471.34
2374,2512,Débito,Banco C,18058.12
2215,1930,Crédito,Banco B,36647.43
1742,2064,Débito,Banco C,41234.48
1993,2950,Crédito,Banco A,28794.93
2301,1980,Débito,Banco B,26417.55
2344,2370,Débito,Banco B,28899.17
498,2467,Débito,Banco A,6605.24
1106,1382,Débito,Banco A,26558.69
104,1243,Débito,Banco A,38383.27
1393,1945,Crédito,Banco B,9451.97
187,278,Crédito,Banco A,48313.22
1733,1982,Débito,Banco C,14374.6
825,2061,Crédito,Banco B,28095.17
2453,1012,Crédito,Banco C,29999.88
1824,1688,Crédito,Banco B,2246.25
971,2228,Crédito,Banco B,18763.06
2847,1009,Débito,Banco C,5049.35
1020,146,Crédito,Banco C,36466.81
1033,236,Débito,Banco C,45252.53
1538,2565,Crédito,Banco A,41736.14
1447,685,Débito,Banco A,16296.63
1802,2784,Crédito,Banco C,12924.25
796,741,Débito,Banco B,16086.27
41,1018,Débito,Banco B,20317.29
1308,2293,Crédito,Banco A,35605.52
548,1290,Débito,Banco C,14058.2
877,2059,Débito,Banco C,21126.39
2997,274,Crédito,Banco B,27966.04
692,2485,Crédito,Banco A,9978.27
2485,2268,Débito,Banco B,1148.99
59,1684,Crédito,Banco B,36206.34
1153,2304,Débito,Banco C,11814.14
833,2925,Débito,Banco C,20906.0
1313,2867,Crédito,Banco C,1615.59
1896,1314,Crédito,Banco C,42785.97
675,16,Débito,Banco A,26540.7
1173,1441,Crédito,Banco A,18614.94
1285,1446,Débito,Banco C,6736.97
1378,2046,Crédito,Banco B,35267.08
1692,347,Débito,Banco C,29931.59
2688,2555,Crédito,Banco B,27304.66
2937,2519,Crédito,Banco C,46564.65
1292,710,Crédito,Banco A,8891.36
2406,436,Débito,Banco A,48523.9
2110,1572,Débito,Banco A,41135.34
658,76,Crédito,Banco C,49515.05
1953,1939,Débito,Banco A,15456.48
2731,1320,Crédito,Banco B,38155.65
1932,1441,Débito,Banco A,15370.76
1367,160,Crédito,Banco B,30199.95
229,400,Crédito,Banco C,6652.97
1473,319,Crédito,Banco B,10324.06
691,1715,Crédito,Banco A,27448.99
1595,385,Crédito,Banco C,8564.23
2155,1779,Crédito,Banco A,5225.27
287,2141,Débito,Banco B,1483.06
1596,1701,Débito,Banco C,27146.11
2681,1647,Crédito,Banco C,14834.76
712,1020,Débito,Banco B,25563.4
2747,1725,Crédito,Banco C,32754.17
2835,2318,Crédito,Banco C,24675.48
2679,1568,Débito,Banco C,5715.71
27,2208,Débito,Banco C,1701.79
972,723,Crédito,Banco B,17766.62
1039,1024,Crédito,Banco C,49065.18
2765,2936,Débito,Banco C,32983.15
1628,2288,Débito,Banco B,9938.37
2273,2188,Débito,Banco B,39602.03
2330,2115,Débito,Banco A,32142.25
2725,1231,Crédito,Banco C,3024.72
1814,1985,Débito,Banco C,19191.8
2401,949,Crédito,Banco B,26485.85
2768,1129,Débito,Banco A,32968.38
312,485,Crédito,Banco A,16751.44
2187,2685,Crédito,Banco B,25392.92
2502,2787,Crédito,Banco A,23372.88
759,992,Débito,Banco A,15358.75
2352,2300,Débito,Banco B,18711.12
2175,2043,Débito,Banco A,28006.5
2454,2019,Débito,Banco C,34511.12
2041,1967,Crédito,Banco A,2775.63
1024,1273,Crédito,Banco C,15847.67
847,1103,Débito,Banco A,10367.72
1032,2937,Crédito,Banco A,46769.02
1296,1096,Crédito,Banco C,9463.71
2618,1363,Crédito,Banco C,36260.29
1121,381,Débito,Banco B,44528.85
2371,2056,Débito,Banco C,14381.84
2580,2677,Crédito,Banco C,36186.88
1617,2570,Crédito,Banco B,17543.06
947,966,Crédito,Banco C,28232.49
1783,78,Crédito,Banco B,5410.69
2535,1804,Débito,Banco A,39989.26
2585,2653,Crédito,Banco C,31954.93
1191,386,Crédito,Banco A,42711.06
1807,2443,Crédito,Banco C,25573.56
542,1938,Crédito,Banco B,10549.99
1943,2349,Débito,Banco B,39241.19
742,1262,Débito,Banco A,10824.1
2916,1281,Débito,Banco A,49973.03
1717,1072,Débito,Banco A,42415.68
392,1008,Crédito,Banco C,39384.34
672,2036,Débito,Banco C,1843.66
2865,2388,Débito,Banco B,27960.57
395,1138,Crédito,Banco A,49800.94
2327,1020,Débito,Banco A,10525.08
2186,2758,Débito,Banco C,13634.94
149,1028,Crédito,Banco B,20195.94
1392,201,Crédito,Banco B,35828.13
1238,1305,Crédito,Banco C,38005.68
6,1141,Débito,Banco C,9520.48
2958,2756,Crédito,Banco B,20008.0
1428,2148,Débito,Banco B,22944.82
1313,1698,Débito,Banco A,3012.93
1470,2089,Crédito,Banco A,15194.25
2996,2920,Débito,Banco A,32335.99
2197,438,Crédito,Banco C,19437.88
2259,564,Débito,Banco C,45142.89
329,1600,Débito,Banco A,9155.02
963,2149,Crédito,Banco C,44279.74
685,509,Débito,Banco A,40643.52
2046,2347,Crédito,Banco B,3594.73
695,744,Débito,Banco C,37758.43
1963,605,Crédito,Banco B,5004.58
2010,2528,Débito,Banco B,40574.39
725,1037,Crédito,Banco C,39513.41
2373,2704,Crédito,Banco B,2684.77
192,2461,Crédito,Banco C,40996.2
2400,2788,Débito,Banco C,49618.61
2286,388,Crédito,Banco B,38019.84
176,1581,Débito,Banco B,15879.67
1100,539,Débito,Banco C,42734.65
374,2631,Crédito,Banco B,20846.28
287,163,Crédito,Banco B,21950.71
950,2735,Crédito,Banco B,49684.93
206,2089,Débito,Banco B,40273.03
677,2232,Débito,Banco C,46460.96
1627,2825,Débito,Banco A,34426.94
1970,1731,Débito,Banco A,1132.5
2971,1972,Crédito,Banco A,26045.47
494,1362,Crédito,Banco C,32959.97
557,2493,Débito,Banco C,42030.94
683,1247,Débito,Banco B,37973.9
1779,2202,Débito,Banco B,12404.49
177,1226,Débito,Banco B,40888.72
1204,611,Débito,Banco A,22859.57
1683,1572,Débito,Banco C,21694.97
1091,201,Débito,Banco B,18246.04
2091,8,Crédito,Banco C,18682.14
1330,1735,Crédito,Banco C,42878.02
2593,1801,Débito,Banco A,30691.11
1843,1858,Débito,Banco A,3215.66
1334,2920,Débito,Banco A,22664.25
1973,76,Crédito,Banco A,8290.76
2653,2751,Débito,Banco C,6700.42
957,2339,Débito,Banco A,10351.29
2425,825,Débito,Banco B,25643.28
1483,91,Débito,Banco A,9775.84
373,852,Débito,Banco C,13934.97
1427,2094,Crédito,Banco B,29748.64
415,671,Crédito,Banco B,5276.79
2401,912,Débito,Banco A,31623.46
2629,489,Débito,Banco A,11163.69
2819,2948,Crédito,Banco C,8235.3
1035,148,Débito,Banco C,32584.9
1839,2724,Crédito,Banco C,19863.11
2499,205,Crédito,Banco B,34356.12
2685,2962,Crédito,Banco A,19403.32
230,777,Crédito,Banco A,5163.25
2127,1259,Débito,Banco A,24855.29
2438,2277,Crédito,Banco B,48389.08
1019,149,Crédito,Banco C,10060.88
2971,2970,Crédito,Banco A,26509.64
1305,305,Crédito,Banco A,31660.41
1045,2749,Crédito,Banco C,42879.62
439,2745,Crédito,Banco C,23342.03
280,1823,Crédito,Banco C,16646.35
303,2381,Crédito,Banco A,6959.9
2734,1674,Débito,Banco B,14067.76
578,1787,Crédito,Banco C,5423.04
588,834,Crédito,Banco A,34874.12
2287,125,Crédito,Banco A,36902.5
795,979,Débito,Banco A,30784.56
1333,1387,Débito,Banco A,19902.97
2159,2826,Crédito,Banco A,27184.22
2897,1851,Débito,Banco C,28198.61
1611,474,Crédito,Banco C,44673.29
2630,1619,Débito,Banco B,11853.51
2300,805,Débito,Banco A,36275.77
983,1935,Débito,Banco C,23068.36
1359,825,Crédito,Banco C,15542.47
2630,1197,Crédito,Banco A,16240.17
2104,2100,Débito,Banco A,29695.09
2730,216,Crédito,Banco C,28525.14
2545,1610,Crédito,Banco B,1215.34
2778,2838,Crédito,Banco C,23495.76
132,1472,Débito,Banco C,35348.0
568,2212,Crédito,Banco C,28654.33
2179,1596,Crédito,Banco C,47907.02
690,1414,Crédito,Banco C,42688.2
1343,231,Débito,Banco A,15907.97
72,2689,Débito,Banco C,7565.88
1668,1285,Débito,Banco A,44832.57
431,303,Débito,Banco A,9294.92
2661,2032,Crédito,Banco B,8673.09
631,942,Crédito,Banco B,31722.01
1453,292,Débito,Banco C,28846.23
2792,2803,Débito,Banco B,35777.72
1057,999,Crédito,Banco C,19187.76
1513,518,Débito,Banco A,8454.24
2025,2901,Débito,Banco B,36551.15
224,2595,Crédito,Banco B,8969.02
1702,185,Débito,Banco B,42484.11
73,1479,Débito,Banco C,4605.45
791,2526,Débito,Banco B,5146.42
1171,70,Débito,Banco A,36996.87
682,346,Débito,Banco B,34487.86
2432,1347,Débito,Banco A,2188.24
1844,1851,Crédito,Banco B,34125.25
276,1139,Débito,Banco A,33094.03
484,1562,Débito,Banco B,41138.06
2332,1170,Crédito,Banco B,20632.81
1444,1981,Crédito,Banco C,47939.51
741,401,Crédito,Banco C,37141.83
1122,1072,Débito,Banco A,47029.88
2280,2806,Crédito,Banco C,17467.3
951,747,Débito,Banco B,6675.53
669,2819,Crédito,Banco A,5952.98
2710,2092,Débito,Banco A,23556.73
303,854,Débito,Banco B,21226.28
476,2263,Débito,Banco C,2316.47
1618,2168,Débito,Banco C,40090.03
629,336,Crédito,Banco B,37049.55
18,2154,Crédito,Banco B,28415.33
2505,210,Débito,Banco A,2322.21
751,512,Crédito,Banco A,40142.42
437,1819,Crédito,Banco A,24195.81
2043,1265,Débito,Banco C,43314.89
1038,127,Crédito,Banco A,9398.2
1568,330,Crédito,Banco C,33914.06
922,253,Débito,Banco B,39248.45
1458,849,Crédito,Banco B,13133.65
1486,1055,Débito,Banco C,36320.26
417,679,Crédito,Banco C,26069.41
2706,767,Débito,Banco C,2355.63
1384,2086,Débito,Banco A,18709.41
1935,99,Crédito,Banco B,2590.44
84,515,Débito,Banco B,4455.74
953,2320,Crédito,Banco A,49506.3
1833,1410,Crédito,Banco A,49239.27
2598,2235,Crédito,Banco B,39109.58
1417,332,Débito,Banco A,10760.34
2556,2215,Débito,Banco A,44232.5
2189,387,Débito,Banco C,26818.05
822,127,Débito,Banco B,2906.29
959,2913,Crédito,Banco C,34265.64
1220,429,Débito,Banco B,49934.67
921,2341,Débito,Banco B,28569.06
223,2436,Débito,Banco C,13649.05
538,2601,Débito,Banco B,32406.55
693,974,Débito,Banco C,8551.19
1808,364,Crédito,Banco C,3450.37
14,1312,Crédito,Banco C,43927.97
1279,504,Crédito,Banco A,23766.32
2770,829,Débito,Banco A,41949.13
718,2758,Débito,Banco A,32849.44
2067,2475,Crédito,Banco C,30912.49
1632,2559,Crédito,Banco A,14802.9
2101,1804,Crédito,Banco A,45581.14
939,73,Débito,Banco B,16657.84
2674,2563,Débito,Banco B,29108.99
2884,590,Crédito,Banco B,41147.27
1460,1000,Débito,Banco C,29868.65
1346,2667,Crédito,Banco C,25995.31
986,722,Crédito,Banco C,1470.39
1078,2035,Crédito,Banco C,35147.4
2802,15,Crédito,Banco C,1883.79
2591,2060,Débito,Banco C,7032.65
2720,815,Crédito,Banco B,41181.15
751,110,Crédito,Banco A,29252.7
1221,1607,Débito,Banco C,2067.01
156,2985,Crédito,Banco B,44468.19
329,2169,Crédito,Banco B,29040.88
2580,2909,Crédito,Banco C,594.94
2289,770,Crédito,Banco B,34526.65
579,1581,Débito,Banco A,34443.32
1549,2779,Débito,Banco C,10824.88
596,2648,Débito,Banco B,37575.51
715,1693,Débito,Banco C,36565.11
316,2549,Débito,Banco C,26097.79
2221,1236,Crédito,Banco C,23425.52
446,2837,Crédito,Banco C,36320.34
502,1073,Crédito,Banco B,2923.19
227,2250,Crédito,Banco B,2179.53
300,965,Débito,Banco B,38618.52
936,1979,Débito,Banco C,45654.82
643,2676,Débito,Banco B,3234.81
2218,1642,Crédito,Banco A,41584.86
1876,2383,Crédito,Banco A,45370.63
838,2762,Débito,Banco B,27113.76
580,2148,Débito,Banco C,45068.93
8,1587,Débito,Banco C,987.79
668,2945,Débito,Banco A,33475.88
7,2131,Débito,Banco B,2679.98
1824,2541,Débito,Banco C,32479.91
2031,481,Crédito,Banco C,35388.85
2664,1283,Débito,Banco A,16997.58
1823,1265,Crédito,Banco B,25884.78
2258,1624,Crédito,Banco C,14010.88
1389,2301,Crédito,Banco C,49199.54
1286,2927,Crédito,Banco C,32968.39
1356,274,Débito,Banco A,39761.63
353,1781,Débito,Banco C,12496.26
2141,2575,Crédito,Banco B,23694.94
352,1250,Débito,Banco B,17231.59
1563,2168,Crédito,Banco A,788.3
494,2666,Débito,Banco A,46159.84
2724,1584,Débito,Banco B,44577.47
1482,2605,Crédito,Banco A,23258.1
478,622,Débito,Banco A,34712.14
2390,2317,Crédito,Banco C,24196.93
1762,398,Crédito,Banco B,36729.66
1753,2241,Débito,Banco A,49553.05
2578,505,Débito,Banco C,6578.83
1541,2556,Crédito,Banco A,34674.01
23,1581,Crédito,Banco B,32714.43
1061,2144,Crédito,Banco B,32045.77
1274,707,Crédito,Banco A,28448.44
538,2855,Débito,Banco C,25502.95
812,2955,Débito,Banco A,43637.52
285,2016,Crédito,Banco B,14747.87
2721,420,Débito,Banco B,1910.52
2011,1847,Débito,Banco A,6728.42
2694,1767,Débito,Banco C,31075.02
1950,838,Débito,Banco A,10176.91
384,1046,Débito,Banco B,33870.08
1338,48,Crédito,Banco C,11778.23
1342,603,Débito,Banco C,48552.42
1302,910,Crédito,Banco C,42041.31
1600,1695,Débito,Banco A,20654.39
521,2140,Débito,Banco A,28508.06
2327,437,Débito,Banco C,38203.5
1931,1625,Crédito,Banco B,6237.12
1901,2861,Débito,Banco A,10496.86
1447,1247,Crédito,Banco C,8377.26
188,1347,Débito,Banco B,39242.74
2482,1775,Crédito,Banco C,37184.85
1866,1892,Crédito,Banco B,41313.36
2932,626,Crédito,Banco B,41930.0
2652,1381,Débito,Banco A,4573.47
2919,2648,Crédito,Banco C,15791.56
2682,1651,Crédito,Banco C,21381.01
1643,734,Débito,Banco A,2869.77
572,627,Débito,Banco B,4905.57
2465,1987,Crédito,Banco C,26333.53
126,817,Débito,Banco B,44681.82
664,2310,Débito,Banco B,25988.59
1511,1947,Crédito,Banco B,28709.31
2732,1258,Débito,Banco C,18812.42
325,1767,Débito,Banco B,46094.03
2248,2868,Crédito,Banco C,35046.45
1369,1209,Crédito,Banco C,12505.91
2365,1695,Débito,Banco B,29580.97
2801,1858,Crédito,Banco A,33137.12
2176,1544,Débito,Banco C,12826.87
1694,2801,Crédito,Banco A,15564.36
409,2061,Crédito,Banco B,37278.07
1425,983,Crédito,Banco A,37606.28
348,992,Débito,Banco A,25738.29
1986,2009,Débito,Banco B,37034.26
1336,1241,Débito,Banco B,34396.02
658,395,Débito,Banco B,40431.61
2980,2283,Débito,Banco B,42647.42
1234,2154,Crédito,Banco B,18126.64
144,851,Crédito,Banco C,41471.06
756,2769,Débito,Banco B,46080.27
827,1930,Crédito,Banco B,3238.06
2781,2264,Débito,Banco B,39576.41
395,2098,Crédito,Banco B,8826.2
1594,1776,Débito,Banco A,27515.58
2574,1245,Débito,Banco B,40671.46
2997,768,Crédito,Banco B,18049.76
1663,1205,Débito,Banco C,9040.26
1087,1632,Débito,Banco A,45622.27
2108,1985,Crédito,Banco B,49572.5
2395,2010,Crédito,Banco C,15070.61
2126,617,Débito,Banco C,42225.72
720,212,Crédito,Banco C,41765.37
1466,1855,Crédito,Banco A,5107.85
1187,53,Crédito,Banco B,37726.59
328,1439,Crédito,Banco B,45490.71
1914,1745,Débito,Banco B,42228.32
1696,1187,Débito,Banco C,14850.43
2552,2237,Débito,Banco A,4805.51
981,1710,Débito,Banco C,36759.83
191,2814,Crédito,Banco A,37890.35
1279,1250,Crédito,Banco B,37832.49
211,560,Débito,Banco C,22424.98
2067,2923,Débito,Banco B,26405.31
2826,1148,Crédito,Banco C,7501.29
566,705,Crédito,Banco B,17901.05
726,425,Crédito,Banco B,36165.21
803,1162,Crédito,Banco A,45239.9
1034,1314,Débito,Banco B,33195.74
1738,2424,Crédito,Banco C,21574.62
495,715,Crédito,Banco B,4926.56
2325,388,Débito,Banco C,10350.19
563,1060,Crédito,Banco C,45839.56
613,1177,Débito,Banco B,38699.98
733,2861,Crédito,Banco A,47117.01
1632,253,Débito,Banco A,38921.31
2577,69,Crédito,Banco B,3802.75
2009,2613,Débito,Banco A,11236.07
498,2694,Débito,Banco A,12108.72
925,1528,Crédito,Banco B,9668.06
2576,2828,Crédito,Banco C,41670.61
1013,34,Débito,Banco B,28493.0
2245,1411,Crédito,Banco C,19681.82
770,537,Débito,Banco A,44728.18
2202,88,Débito,Banco C,4434.68
383,452,Débito,Banco C,29307.32
807,1161,Débito,Banco A,37598.61
1453,822,Crédito,Banco B,18692.6
493,345,Crédito,Banco B,12646.15
2090,2794,Débito,Banco B,33047.86
545,766,Crédito,Banco C,38515.12
1593,1146,Crédito,Banco A,5218.54
986,2521,Crédito,Banco A,9879.08
405,598,Crédito,Banco B,2170.44
1696,1339,Crédito,Banco A,40710.86
1197,152,Crédito,Banco B,49112.82
1555,1217,Crédito,Banco B,9290.1
2609,2180,Débito,Banco C,14097.41
614,183,Débito,Banco B,37945.45
2419,1942,Crédito,Banco B,35910.25
187,2700,Débito,Banco A,49939.99
2174,41,Crédito,Banco C,5236.24
527,397,Débito,Banco C,13773.73
528,974,Débito,Banco A,32697.55
288,1958,Débito,Banco B,37215.63
984,2873,Débito,Banco C,36839.16
2626,1574,Débito,Banco B,7406.98
2171,1147,Crédito,Banco B,40642.89
26,2412,Débito,Banco A,27618.19
2191,2679,Débito,Banco A,48463.43
2490,256,Débito,Banco B,34417.45
2109,1727,Débito,Banco A,9989.4
756,443,Crédito,Banco A,18515.2
1250,1108,Débito,Banco C,18939.57
1117,946,Débito,Banco A,33118.98
29,1419,Débito,Banco B,9201.39
373,2757,Crédito,Banco A,26893.35
898,1678,Débito,Banco A,3884.58
2490,182,Crédito,Banco A,49476.34
2620,1543,Débito,Banco A,17946.58
1567,1787,Débito,Banco A,37067.89
2645,819,Débito,Banco C,12488.66
2500,2776,Débito,Banco C,13962.23
1151,2834,Débito,Banco A,15051.57
2602,2194,Débito,Banco A,14551.32
461,1053,Débito,Banco C,42325.27
2776,1397,Crédito,Banco C,33942.17
659,2429,Débito,Banco C,9672.53
2045,661,Crédito,Banco C,23684.0
536,546,Débito,Banco A,16034.08
1833,828,Débito,Banco C,10758.22
1924,2528,Crédito,Banco A,21641.27
1488,2400,Débito,Banco C,988.28
677,1185,Crédito,Banco A,44901.89
2968,2056,Crédito,Banco B,37753.72
1224,36,Crédito,Banco A,30923.08
1210,1499,Débito,Banco C,26249.43
2062,1948,Crédito,Banco A,35694.2
823,2029,Débito,Banco C,42534.84
1796,323,Crédito,Banco A,3171.29
691,1786,Crédito,Banco A,47146.98
1525,964,Débito,Banco A,9612.27
1531,794,Débito,Banco A,26903.28
2418,818,Débito,Banco A,28066.05
221,2807,Débito,Banco B,29429.45
2243,1415,Crédito,Banco B,47227.24
1249,1830,Crédito,Banco B,16693.06
2600,2061,Crédito,Banco B,580.89
532,700,Crédito,Banco A,6990.93
2476,947,Crédito,Banco C,23254.3
2184,2767,Débito,Banco A,6779.55
2460,256,Crédito,Banco C,36193.69
220,1210,Crédito,Banco A,41063.14
1493,821,Crédito,Banco A,41688.74
1131,292,Débito,Banco C,6149.98
2261,412,Débito,Banco B,29288.81
1049,717,Crédito,Banco C,21053.36
2129,2344,Débito,Banco C,37521.68
1881,1325,Crédito,Banco B,23697.61
217,854,Crédito,Banco B,36435.87
819,2060,Crédito,Banco C,47334.18
2639,982,Débito,Banco C,49002.63
42,2073,Débito,Banco C,6117.18
12,2795,Crédito,Banco B,34277.2
515,871,Débito,Banco C,41165.82
201,2892,Crédito,Banco A,1375.32
2388,910,Débito,Banco B,24847.55
217,510,Crédito,Banco B,18534.68
137,223,Crédito,Banco B,6012.24
1133,807,Crédito,Banco C,49692.81
197,1248,Crédito,Banco C,5267.26
1803,2749,Crédito,Banco A,20765.03
661,331,Crédito,Banco C,20867.13
1880,274,Débito,Banco B,39734.2
1771,381,Débito,Banco B,30831.77
1126,164,Crédito,Banco B,17157.6
750,784,Débito,Banco C,34331.89
1663,1282,Crédito,Banco A,19429.45
1651,1634,Débito,Banco A,39909.58
935,2682,Débito,Banco B,3800.95
2427,2088,Débito,Banco C,19758.92
2474,565,Crédito,Banco A,3045.19
1942,2095,Crédito,Banco C,6067.89
377,1378,Débito,Banco B,38032.28
930,2797,Débito,Banco A,31389.02
1884,1071,Crédito,Banco C,18591.57
1630,796,Débito,Banco C,49312.98
2479,515,Débito,Banco A,10386.06
1566,195,Débito,Banco A,13285.72
1485,2456,Débito,Banco B,7375.83
1261,2928,Crédito,Banco B,34953.65
55,2177,Débito,Banco B,24146.05
1284,2813,Crédito,Banco C,41835.18
2046,2412,Crédito,Banco C,13307.59
1021,1950,Crédito,Banco A,32370.64
669,1113,Crédito,Banco C,1061.91
1471,1672,Crédito,Banco A,44840.85
1754,1731,Débito,Banco C,39702.11
1912,2965,Débito,Banco A,47317.57
2459,809,Crédito,Banco C,3804.39
1065,935,Crédito,Banco A,10057.63
419,2907,Crédito,Banco A,21083.48
873,392,Débito,Banco A,40957.34
2488,432,Débito,Banco A,48366.14
156,790,Crédito,Banco C,9240.97
2247,1075,Crédito,Banco A,2829.6
2620,1828,Débito,Banco C,593.74
1825,2317,Crédito,Banco A,24573.59
658,1297,Crédito,Banco A,38944.77
2253,2512,Débito,Banco C,43933.11
1470,1125,Crédito,Banco C,42300.77
2645,2366,Débito,Banco A,11609.66
2198,564,Débito,Banco B,4277.12
2148,2357,Débito,Banco B,13663.8
1948,2712,Débito,Banco C,49056.13
2267,2463,Crédito,Banco C,34706.98
557,2201,Crédito,Banco C,38968.11
2666,710,Débito,Banco B,3287.35
43,2110,Débito,Banco C,12654.62
494,2780,Débito,Banco C,35943.42
1016,553,Débito,Banco C,20336.21
1037,1632,Crédito,Banco C,7559.71
1437,1892,Débito,Banco C,23100.76
1016,1455,Crédito,Banco A,32864.46
2415,1739,Débito,Banco A,17838.76
1131,1950,Débito,Banco A,14060.73
753,2117,Crédito,Banco B,37880.32
1389,1253,Crédito,Banco C,45840.3
476,958,Crédito,Banco A,13668.18
2264,2443,Crédito,Banco B,31583.38
461,55,Crédito,Banco B,27657.28
1501,2163,Débito,Banco B,12265.96
2884,927,Crédito,Banco C,1392.43
1307,2634,Débito,Banco C,46615.94
2170,1315,Crédito,Banco A,10352.52
2304,500,Débito,Banco C,609.12
2463,1487,Débito,Banco A,22742.45
2262,2725,Débito,Banco B,47824.12
572,1284,Crédito,Banco A,17072.92
178,908,Débito,Banco C,41990.27
2719,917,Débito,Banco A,49595.09
