Cliente_ID,Cuenta_ID,Fecha_Apertura,Estado,Tipo_Cuenta
117,530,2023-09-02,Inactiva,Ahorro
329,1420,2023-06-11,Inactiva,Corriente
1251,736,2021-03-12,Activa,Corriente
877,2899,2022-09-09,Activa,Corriente
743,1557,2020-10-20,Inactiva,Corriente
1344,2110,2020-09-17,Inactiva,Ahorro
1828,1457,2021-07-21,Activa,Ahorro
561,1801,2021-03-20,Activa,Ahorro
1184,1787,2023-02-13,Inactiva,Ahorro
2925,1422,2021-07-03,Inactiva,Corriente
810,2193,2021-05-20,Inactiva,Ahorro
498,640,2022-05-05,Inactiva,Corriente
199,1740,2020-02-10,Inactiva,Corriente
115,916,2021-01-09,Inactiva,Corriente
1781,1040,2023-11-23,Activa,Ahorro
492,666,2023-12-01,Activa,Corriente
759,2464,2020-01-03,Inactiva,Ahorro
1327,676,2022-01-29,Inactiva,Corriente
854,2736,2021-11-14,Inactiva,Corriente
358,1085,2020-07-24,Activa,Corriente
2056,2091,2022-05-10,Inactiva,Corriente
353,2586,2021-02-01,Inactiva,Ahorro
2072,1529,2023-04-07,Inactiva,Ahorro
825,2173,2022-08-11,Inactiva,Ahorro
587,578,2020-07-17,Inactiva,Ahorro
331,624,2020-05-25,Inactiva,Ahorro
1561,1448,2020-11-04,Activa,Ahorro
2599,2150,2020-11-04,Inactiva,Corriente
2363,1323,2022-07-05,Inactiva,Corriente
2323,2228,2023-10-23,Inactiva,Ahorro
2933,283,2020-11-11,Inactiva,Ahorro
176,30,2023-04-04,Activa,Ahorro
1552,310,2023-07-28,Inactiva,Corriente
1005,1109,2023-04-27,Inactiva,Ahorro
1096,2978,2020-04-14,Activa,Corriente
2127,1108,2021-03-08,Activa,Corriente
1053,1549,2021-03-05,Activa,Corriente
1686,2880,2022-01-30,Activa,Corriente
933,286,2023-01-02,Activa,Corriente
457,2258,2022-03-14,Activa,Corriente
1861,2831,2023-02-27,Inactiva,Ahorro
1724,2323,2020-11-20,Activa,Corriente
1025,354,2023-08-05,Inactiva,Ahorro
1444,1821,2022-10-03,Activa,Corriente
298,2267,2021-04-18,Activa,Corriente
2517,932,2022-11-02,Inactiva,Corriente
670,1748,2021-11-23,Inactiva,Ahorro
1906,2166,2023-04-18,Inactiva,Ahorro
2597,103,2023-02-13,Activa,Ahorro
2321,1546,2022-09-26,Activa,Corriente
216,189,2021-06-11,Inactiva,Corriente
2266,2363,2020-04-22,Activa,Ahorro
1634,1818,2022-09-20,Inactiva,Ahorro
148,2516,2023-08-05,Inactiva,Ahorro
1119,1756,2020-07-09,Inactiva,Corriente
1895,2364,2021-12-25,Inactiva,Corriente
2476,2030,2023-01-16,Activa,Ahorro
1481,595,2020-01-08,Activa,Corriente
2252,1382,2023-05-10,Activa,Corriente
721,2942,2022-10-29,Activa,Ahorro
1041,18,2023-06-23,Inactiva,Corriente
1871,372,2020-01-14,Activa,Ahorro
150,1069,2023-12-06,Inactiva,Corriente
2099,2765,2023-03-30,Inactiva,Ahorro
1355,1738,2022-05-12,Activa,Ahorro
2951,1608,2023-12-02,Activa,Ahorro
708,1712,2021-03-26,Activa,Corriente
1021,789,2020-01-20,Inactiva,Corriente
102,1887,2023-08-24,Inactiva,Corriente
2996,853,2023-09-28,Inactiva,Ahorro
365,2542,2022-09-13,Inactiva,Corriente
2994,2434,2020-09-03,Activa,Corriente
907,410,2020-10-22,Activa,Corriente
1417,1067,2021-09-08,Inactiva,Ahorro
2975,441,2021-12-14,Inactiva,Corriente
413,2374,2021-03-18,Activa,Corriente
1419,2510,2023-03-24,Inactiva,Corriente
883,2669,2021-01-06,Inactiva,Corriente
1052,2301,2021-10-19,Activa,Ahorro
1085,2040,2020-12-30,Inactiva,Ahorro
1821,2275,2020-09-23,Inactiva,Corriente
1801,2425,2020-07-30,Inactiva,Ahorro
2005,2051,2022-08-09,Activa,Ahorro
891,2829,2020-05-26,Activa,Ahorro
2374,2861,2021-01-16,Inactiva,Ahorro
1740,2783,2021-03-31,Inactiva,Ahorro
2040,944,2021-02-06,Inactiva,Ahorro
1926,1523,2022-10-23,Inactiva,Ahorro
4,2339,2021-04-15,Activa,Corriente
1822,2517,2022-02-17,Activa,Corriente
735,1905,2021-03-18,Inactiva,Corriente
1742,2848,2022-02-23,Inactiva,Ahorro
706,2361,2020-11-29,Inactiva,Ahorro
94,1902,2022-06-30,Activa,Corriente
866,2339,2021-10-04,Inactiva,Ahorro
488,1853,2023-09-06,Activa,Ahorro
784,2425,2021-05-19,Activa,Ahorro
2831,2024,2023-09-04,Activa,Corriente
1973,1503,2020-04-14,Inactiva,Corriente
2692,2006,2023-08-18,Activa,Corriente
1551,738,2020-03-05,Activa,Corriente
2821,2453,2021-08-15,Activa,Ahorro
451,2489,2023-08-24,Inactiva,Ahorro
2126,1736,2020-01-02,Inactiva,Corriente
1170,1901,2021-08-05,Inactiva,Ahorro
2964,781,2022-09-30,Inactiva,Corriente
2537,2373,2022-06-14,Activa,Ahorro
2863,1134,2020-11-12,Inactiva,Corriente
1600,2551,2022-04-30,Inactiva,Corriente
7,1499,2020-06-06,Activa,Ahorro
416,528,2020-08-30,Activa,Ahorro
1072,2753,2020-11-08,Inactiva,Ahorro
1488,488,2021-08-05,Inactiva,Corriente
1534,581,2022-03-16,Activa,Corriente
720,1451,2021-07-23,Inactiva,Ahorro
1050,2196,2023-05-28,Inactiva,Corriente
785,620,2020-06-11,Inactiva,Corriente
1471,677,2021-06-13,Inactiva,Corriente
1596,932,2023-05-05,Inactiva,Ahorro
1845,324,2020-11-28,Inactiva,Corriente
2684,2816,2020-10-12,Inactiva,Ahorro
1771,1764,2023-12-04,Activa,Corriente
407,1666,2022-10-08,Inactiva,Corriente
307,1864,2022-02-05,Activa,Corriente
1564,2024,2021-11-27,Inactiva,Corriente
2413,2609,2022-05-04,Activa,Ahorro
2541,1101,2023-10-08,Inactiva,Corriente
2474,1246,2020-01-13,Inactiva,Corriente
1641,13,2020-11-11,Inactiva,Corriente
1715,2376,2023-09-25,Inactiva,Ahorro
261,697,2021-12-24,Inactiva,Ahorro
1087,1759,2022-09-13,Activa,Corriente
1268,2968,2022-02-26,Inactiva,Ahorro
2467,1024,2020-02-03,Inactiva,Ahorro
2947,1554,2021-08-12,Activa,Corriente
859,1258,2022-10-03,Activa,Ahorro
756,784,2022-12-13,Inactiva,Corriente
1528,212,2021-08-20,Inactiva,Corriente
2210,1461,2020-10-02,Inactiva,Ahorro
1498,2722,2023-03-05,Activa,Ahorro
1350,1369,2021-04-03,Inactiva,Ahorro
1432,451,2022-10-11,Inactiva,Corriente
815,733,2023-02-27,Activa,Corriente
1834,2537,2021-06-26,Inactiva,Ahorro
464,503,2023-04-24,Activa,Ahorro
1616,191,2020-11-21,Activa,Ahorro
2751,2470,2023-10-06,Activa,Corriente
1443,1386,2023-05-29,Inactiva,Corriente
2344,1383,2021-06-25,Activa,Ahorro
119,1030,2022-02-19,Inactiva,Ahorro
505,1967,2023-04-02,Inactiva,Corriente
1587,398,2021-06-07,Inactiva,Ahorro
105,835,2020-02-09,Activa,Corriente
1502,2170,2022-06-16,Inactiva,Corriente
2171,779,2021-07-28,Activa,Ahorro
961,1739,2021-12-01,Activa,Corriente
2191,1655,2020-05-19,Activa,Ahorro
1407,1027,2023-04-11,Activa,Ahorro
2429,2454,2021-07-10,Activa,Corriente
2375,2595,2020-05-13,Activa,Corriente
53,1884,2023-10-03,Inactiva,Corriente
1392,2199,2022-11-08,Activa,Corriente
2056,2587,2022-04-15,Inactiva,Corriente
2829,1742,2020-01-02,Inactiva,Corriente
551,1542,2021-11-09,Inactiva,Corriente
358,2204,2020-10-19,Activa,Corriente
2752,179,2020-10-05,Activa,Corriente
130,1024,2020-02-08,Inactiva,Ahorro
1912,690,2021-01-08,Inactiva,Ahorro
1417,1487,2023-09-28,Inactiva,Ahorro
136,1373,2022-01-23,Inactiva,Corriente
2602,1775,2023-06-24,Activa,Corriente
651,1,2022-04-08,Activa,Ahorro
630,2736,2020-03-08,Activa,Corriente
2025,2680,2023-10-19,Inactiva,Corriente
2842,2586,2023-08-29,Inactiva,Corriente
2462,2104,2022-02-05,Inactiva,Corriente
2372,2183,2023-07-30,Activa,Ahorro
451,326,2023-06-08,Activa,Corriente
2731,1335,2022-02-04,Inactiva,Corriente
1156,2471,2021-08-16,Activa,Ahorro
2701,1948,2022-10-27,Activa,Corriente
568,817,2023-11-01,Activa,Corriente
1817,2689,2020-05-10,Inactiva,Corriente
1039,2980,2023-10-05,Activa,Corriente
2551,641,2022-01-24,Inactiva,Ahorro
1724,1969,2021-03-30,Inactiva,Ahorro
2975,2382,2020-01-01,Inactiva,Ahorro
280,2591,2023-07-31,Inactiva,Corriente
964,2680,2022-05-02,Activa,Ahorro
89,959,2022-04-12,Inactiva,Ahorro
609,2256,2023-02-11,Inactiva,Corriente
2064,441,2023-12-04,Inactiva,Corriente
2349,495,2022-02-07,Inactiva,Corriente
2523,981,2023-12-13,Activa,Ahorro
308,700,2020-11-17,Activa,Corriente
1836,162,2021-02-25,Activa,Ahorro
1703,2361,2020-06-11,Activa,Ahorro
1381,15,2023-05-25,Inactiva,Ahorro
704,1160,2022-03-20,Activa,Corriente
718,301,2021-05-23,Inactiva,Corriente
1782,1754,2020-05-19,Inactiva,Ahorro
2748,2885,2020-12-28,Activa,Ahorro
2442,1583,2022-08-01,Inactiva,Corriente
783,118,2020-06-08,Activa,Ahorro
1128,2790,2023-02-18,Inactiva,Ahorro
1766,355,2022-06-03,Inactiva,Corriente
2416,1201,2020-06-18,Activa,Ahorro
2699,2155,2023-12-03,Activa,Corriente
383,1695,2020-03-16,Activa,Ahorro
933,2086,2023-01-31,Inactiva,Corriente
2125,1981,2021-12-19,Activa,Corriente
1847,140,2020-04-26,Activa,Corriente
1277,2122,2020-10-26,Activa,Ahorro
2640,2464,2023-06-22,Inactiva,Ahorro
843,2921,2023-11-05,Inactiva,Corriente
637,2673,2022-01-28,Inactiva,Ahorro
2993,555,2023-08-23,Inactiva,Ahorro
196,1194,2020-03-24,Inactiva,Ahorro
802,1470,2020-09-13,Activa,Ahorro
2639,1967,2020-05-08,Inactiva,Corriente
921,2040,2022-02-21,Activa,Ahorro
650,2225,2021-04-11,Activa,Corriente
1870,304,2022-01-20,Inactiva,Ahorro
1279,2618,2020-02-03,Activa,Corriente
772,1667,2023-03-31,Inactiva,Ahorro
2276,1966,2023-04-14,Activa,Ahorro
1740,2105,2020-12-24,Inactiva,Ahorro
2653,1376,2023-07-18,Activa,Ahorro
2222,2814,2021-07-16,Inactiva,Ahorro
1492,2370,2023-05-06,Inactiva,Ahorro
2081,2710,2020-01-23,Activa,Corriente
1973,588,2021-09-04,Inactiva,Corriente
1850,1476,2021-01-05,Inactiva,Ahorro
2510,690,2021-02-10,Inactiva,Corriente
2585,2201,2020-04-11,Inactiva,Ahorro
2375,994,2021-09-09,Inactiva,Corriente
1780,690,2021-11-19,Activa,Ahorro
227,1754,2021-09-11,Activa,Ahorro
2995,2197,2022-06-06,Activa,Ahorro
2987,2811,2021-12-01,Activa,Ahorro
1777,2396,2020-08-22,Inactiva,Corriente
1720,1320,2023-05-22,Inactiva,Ahorro
2039,2221,2022-03-21,Inactiva,Corriente
2344,2366,2021-08-31,Activa,Corriente
2074,499,2023-11-06,Inactiva,Ahorro
1385,652,2022-04-11,Inactiva,Ahorro
54,363,2023-11-15,Inactiva,Corriente
1518,2159,2021-12-21,Activa,Corriente
2292,21,2021-07-27,Inactiva,Ahorro
1454,292,2021-05-28,Inactiva,Ahorro
997,580,2023-07-10,Inactiva,Ahorro
1489,1555,2023-11-10,Inactiva,Corriente
2868,1660,2020-09-19,Activa,Corriente
2129,882,2021-08-03,Inactiva,Ahorro
737,2297,2020-12-08,Inactiva,Corriente
814,708,2022-10-06,Inactiva,Ahorro
1177,2751,2022-08-24,Activa,Corriente
2241,5,2023-10-10,Inactiva,Ahorro
691,2224,2023-11-01,Inactiva,Ahorro
2405,1787,2022-11-26,Activa,Ahorro
2031,2437,2022-08-14,Inactiva,Corriente
811,91,2023-10-17,Activa,Ahorro
727,1267,2020-11-30,Inactiva,Ahorro
2770,2323,2020-02-27,Activa,Corriente
2579,2606,2022-03-17,Activa,Ahorro
14,2216,2023-07-02,Activa,Corriente
1738,2377,2021-11-22,Activa,Ahorro
2320,2335,2023-07-14,Inactiva,Ahorro
16,1077,2021-05-25,Activa,Ahorro
1857,2063,2023-03-14,Inactiva,Corriente
2308,1841,2021-11-20,Activa,Ahorro
2978,1021,2021-06-13,Inactiva,Corriente
1401,1550,2020-06-07,Inactiva,Corriente
2937,165,2021-09-17,Inactiva,Ahorro
2964,347,2021-01-06,Inactiva,Corriente
2779,1139,2020-09-27,Activa,Ahorro
1917,2191,2021-11-26,Inactiva,Corriente
190,428,2022-12-28,Activa,Corriente
2272,2537,2021-06-20,Inactiva,Ahorro
10,2394,2023-11-16,Activa,Corriente
969,508,2022-12-31,Activa,Ahorro
2544,1069,2021-01-21,Inactiva,Ahorro
2671,2586,2021-02-10,Activa,Corriente
1480,843,2022-11-07,Inactiva,Ahorro
1132,1682,2022-09-23,Activa,Ahorro
632,2593,2020-11-15,Activa,Ahorro
599,1769,2022-01-20,Inactiva,Ahorro
2856,788,2020-01-29,Inactiva,Corriente
34,1845,2020-01-07,Activa,Ahorro
1383,1533,2023-12-30,Inactiva,Ahorro
2456,109,2023-07-25,Inactiva,Ahorro
1829,1800,2021-07-21,Activa,Corriente
1787,2907,2022-07-20,Activa,Ahorro
2673,2793,2020-01-26,Activa,Ahorro
2149,1192,2021-08-12,Inactiva,Corriente
1813,836,2021-06-14,Inactiva,Corriente
2308,2297,2022-01-07,Activa,Corriente
2836,2676,2022-04-21,Inactiva,Ahorro
1251,2234,2023-06-15,Inactiva,Corriente
283,788,2021-02-06,Activa,Corriente
1543,2996,2021-02-28,Activa,Corriente
2614,1511,2021-02-26,Activa,Ahorro
1214,579,2022-03-24,Activa,Corriente
2784,1333,2020-02-12,Activa,Ahorro
1595,2391,2020-01-27,Activa,Ahorro
2305,1319,2020-04-17,Activa,Ahorro
1287,971,2021-05-19,Activa,Ahorro
1828,2471,2021-07-12,Inactiva,Corriente
2522,1904,2023-02-14,Activa,Ahorro
1943,384,2021-12-24,Activa,Ahorro
1813,15,2022-03-28,Activa,Corriente
2935,2794,2020-05-14,Activa,Corriente
1605,2787,2020-04-18,Inactiva,Corriente
535,2272,2023-12-19,Inactiva,Corriente
53,461,2021-01-04,Inactiva,Ahorro
641,1616,2022-08-09,Inactiva,Corriente
1531,789,2021-10-01,Activa,Ahorro
2550,482,2022-03-22,Activa,Corriente
823,40,2023-11-16,Activa,Corriente
2428,1756,2023-12-09,Activa,Corriente
2551,2641,2021-02-12,Activa,Corriente
43,990,2020-01-30,Inactiva,Corriente
1847,2197,2021-04-22,Activa,Corriente
1929,320,2022-06-08,Activa,Ahorro
2651,1190,2020-09-09,Activa,Corriente
1462,500,2023-07-25,Inactiva,Corriente
2008,288,2021-05-25,Inactiva,Corriente
1141,1218,2021-03-16,Activa,Ahorro
2497,1998,2020-03-22,Inactiva,Ahorro
670,1755,2021-11-28,Activa,Ahorro
2389,481,2023-06-25,Inactiva,Corriente
688,1994,2022-08-21,Activa,Corriente
2726,1270,2022-06-13,Activa,Corriente
1223,2763,2020-01-25,Inactiva,Corriente
1412,1696,2020-05-03,Inactiva,Corriente
2759,1782,2021-10-03,Inactiva,Corriente
1293,1980,2023-08-17,Activa,Ahorro
1997,2497,2023-06-26,Activa,Corriente
1718,862,2023-12-18,Activa,Corriente
819,637,2021-05-08,Activa,Corriente
12,827,2022-02-15,Inactiva,Corriente
2392,1618,2022-06-18,Activa,Ahorro
2597,207,2021-04-07,Activa,Ahorro
2655,551,2022-07-23,Activa,Ahorro
300,1670,2022-10-06,Inactiva,Corriente
2390,70,2022-11-20,Activa,Corriente
2885,2795,2022-05-21,Inactiva,Ahorro
507,47,2023-05-29,Inactiva,Corriente
1548,2034,2020-06-02,Inactiva,Corriente
1657,11,2021-01-13,Activa,Corriente
1220,1735,2020-05-25,Activa,Corriente
611,1706,2021-12-08,Inactiva,Ahorro
583,363,2022-10-18,Inactiva,Corriente
730,942,2020-03-07,Inactiva,Corriente
2488,1943,2023-12-06,Inactiva,Corriente
542,100,2021-06-01,Activa,Corriente
1086,1848,2020-01-28,Activa,Corriente
1657,1655,2021-10-13,Inactiva,Corriente
522,1622,2022-10-03,Activa,Corriente
1067,1896,2022-07-08,Inactiva,Corriente
113,1859,2021-10-03,Activa,Ahorro
631,1663,2020-11-15,Inactiva,Corriente
297,874,2020-05-13,Inactiva,Corriente
2470,2980,2023-11-01,Inactiva,Corriente
716,2322,2020-07-21,Inactiva,Ahorro
70,935,2021-05-02,Activa,Ahorro
2060,827,2022-01-11,Activa,Ahorro
1693,1439,2022-05-23,Inactiva,Corriente
2982,2403,2021-12-21,Activa,Corriente
2745,491,2022-09-09,Activa,Ahorro
1989,900,2021-06-08,Inactiva,Corriente
1719,268,2023-02-13,Inactiva,Corriente
2573,1582,2021-03-05,Inactiva,Ahorro
2203,1219,2023-08-17,Activa,Corriente
792,955,2020-07-21,Inactiva,Ahorro
1878,2325,2021-07-03,Activa,Corriente
538,839,2021-12-13,Activa,Ahorro
2158,2207,2023-12-02,Inactiva,Ahorro
466,2374,2021-11-17,Inactiva,Ahorro
881,585,2023-10-07,Activa,Ahorro
1050,1632,2020-06-18,Activa,Ahorro
505,2408,2021-08-05,Inactiva,Corriente
2141,817,2021-01-22,Activa,Ahorro
2468,1546,2022-03-11,Activa,Corriente
2794,1697,2020-06-23,Inactiva,Corriente
2690,346,2020-03-30,Inactiva,Corriente
159,1420,2022-12-14,Inactiva,Corriente
2334,72,2023-05-13,Inactiva,Corriente
1618,1067,2023-11-03,Inactiva,Corriente
368,922,2021-11-07,Activa,Ahorro
734,1433,2021-12-22,Activa,Corriente
2633,1915,2021-08-30,Activa,Corriente
2971,922,2022-12-21,Activa,Corriente
1864,623,2022-12-26,Activa,Corriente
2391,1756,2020-11-20,Activa,Ahorro
1295,2965,2022-10-09,Activa,Ahorro
909,1386,2020-12-12,Activa,Corriente
2468,664,2022-04-14,Activa,Ahorro
2473,116,2021-11-30,Inactiva,Corriente
2616,373,2023-04-29,Inactiva,Ahorro
634,1551,2022-02-18,Activa,Corriente
54,1642,2022-08-06,Inactiva,Ahorro
23,2312,2023-11-25,Inactiva,Corriente
2843,2881,2023-01-23,Inactiva,Corriente
908,2088,2021-03-27,Inactiva,Corriente
1724,1217,2023-03-12,Activa,Ahorro
346,233,2022-06-20,Inactiva,Ahorro
1666,295,2022-10-18,Inactiva,Corriente
1390,2100,2021-11-15,Activa,Corriente
2253,1325,2022-04-24,Activa,Corriente
945,814,2023-09-18,Inactiva,Corriente
2313,453,2022-12-04,Inactiva,Corriente
1804,1045,2021-04-09,Inactiva,Corriente
463,2353,2021-05-17,Inactiva,Corriente
1136,1157,2021-05-10,Inactiva,Corriente
2798,1767,2020-10-13,Activa,Ahorro
106,1100,2021-01-11,Activa,Corriente
607,1105,2023-11-26,Activa,Corriente
502,923,2022-07-08,Activa,Corriente
2514,1266,2023-05-25,Inactiva,Corriente
1774,211,2020-05-23,Activa,Ahorro
1039,1799,2023-06-30,Activa,Ahorro
391,1687,2023-04-24,Activa,Corriente
1162,713,2020-02-06,Inactiva,Ahorro
2338,2501,2020-06-27,Activa,Ahorro
1720,1432,2020-06-17,Inactiva,Ahorro
1091,1983,2023-09-05,Activa,Ahorro
1166,1915,2021-12-14,Inactiva,Ahorro
2607,1877,2020-12-18,Inactiva,Ahorro
438,877,2021-07-17,Activa,Corriente
1618,1182,2020-10-17,Activa,Corriente
2582,2358,2022-12-03,Activa,Ahorro
109,125,2023-11-21,Inactiva,Corriente
2308,2695,2021-01-12,Activa,Ahorro
1523,427,2022-09-23,Activa,Corriente
1537,2713,2021-02-08,Activa,Corriente
2941,1431,2021-01-23,Activa,Ahorro
425,125,2023-04-09,Inactiva,Corriente
1487,2529,2023-02-25,Inactiva,Ahorro
1167,1838,2022-02-01,Activa,Corriente
2273,2934,2021-01-15,Activa,Corriente
1951,432,2020-05-14,Inactiva,Corriente
2597,2562,2020-02-16,Activa,Corriente
253,2884,2020-11-27,Activa,Ahorro
580,654,2023-07-05,Activa,Corriente
2170,2993,2023-11-03,Inactiva,Corriente
2449,1633,2020-05-21,Activa,Corriente
1043,2766,2021-08-05,Activa,Ahorro
2722,1795,2023-03-28,Inactiva,Ahorro
723,842,2021-09-05,Activa,Ahorro
2042,2409,2023-03-13,Activa,Corriente
2087,1625,2023-04-13,Inactiva,Corriente
1591,369,2022-02-01,Inactiva,Corriente
923,11,2023-09-04,Inactiva,Ahorro
2321,1756,2022-09-06,Activa,Ahorro
2435,1257,2021-10-02,Activa,Ahorro
2412,2213,2022-01-23,Inactiva,Ahorro
894,1769,2022-12-14,Inactiva,Ahorro
1395,1250,2022-11-19,Activa,Ahorro
2771,1112,2021-01-20,Activa,Corriente
1886,58,2023-07-15,Activa,Ahorro
807,2067,2021-04-19,Activa,Ahorro
501,2163,2022-07-12,Inactiva,Ahorro
1955,497,2021-11-28,Activa,Ahorro
2124,1657,2022-07-02,Activa,Corriente
2229,1962,2023-03-11,Inactiva,Corriente
1170,1661,2020-04-11,Activa,Ahorro
568,1485,2022-09-12,Activa,Corriente
881,2402,2021-07-07,Inactiva,Corriente
744,789,2022-09-30,Inactiva,Corriente
2913,2486,2020-10-13,Inactiva,Ahorro
1328,1840,2023-11-26,Activa,Ahorro
1937,2933,2023-08-01,Activa,Corriente
470,539,2020-01-30,Inactiva,Corriente
681,145,2020-02-22,Activa,Corriente
502,2960,2022-11-01,Inactiva,Ahorro
2945,879,2022-07-23,Inactiva,Ahorro
1814,2157,2022-11-06,Activa,Corriente
1491,2075,2020-09-07,Inactiva,Ahorro
2963,1926,2021-12-16,Activa,Corriente
2064,460,2022-03-04,Inactiva,Corriente
2030,333,2022-01-13,Activa,Corriente
1706,2635,2021-06-03,Activa,Ahorro
1752,1115,2020-03-06,Inactiva,Corriente
355,489,2020-01-14,Inactiva,Corriente
2979,1164,2021-06-02,Activa,Ahorro
863,1996,2020-03-17,Inactiva,Ahorro
2404,1308,2023-11-03,Activa,Ahorro
125,903,2020-07-25,Activa,Ahorro
1655,2945,2022-11-07,Activa,Ahorro
132,2619,2023-09-04,Inactiva,Ahorro
1410,272,2021-02-10,Activa,Corriente
976,2968,2021-06-04,Inactiva,Ahorro
638,664,2021-05-07,Activa,Ahorro
1942,2732,2022-06-17,Activa,Ahorro
1186,1013,2020-10-21,Activa,Corriente
1885,2390,2021-03-24,Activa,Ahorro
2204,1296,2020-05-10,Activa,Ahorro
521,112,2020-08-31,Inactiva,Corriente
1302,2944,2020-03-11,Inactiva,Ahorro
1024,2360,2021-06-25,Inactiva,Corriente
1019,1240,2023-03-06,Activa,Corriente
599,199,2022-07-21,Inactiva,Corriente
1975,320,2022-06-16,Inactiva,Ahorro
963,1464,2020-09-10,Inactiva,Ahorro
1216,639,2022-05-10,Inactiva,Ahorro
596,1693,2023-05-30,Inactiva,Corriente
1439,2775,2020-06-05,Activa,Corriente
1539,203,2023-10-17,Inactiva,Ahorro
650,816,2020-01-01,Activa,Ahorro
681,2492,2023-05-24,Activa,Ahorro
1888,1112,2023-04-23,Inactiva,Ahorro
2496,1197,2021-02-09,Activa,Ahorro
1095,2072,2022-05-23,Inactiva,Corriente
451,2207,2021-04-01,Inactiva,Ahorro
2180,2959,2020-03-10,Inactiva,Corriente
1512,572,2021-09-19,Inactiva,Ahorro
506,892,2023-10-30,Inactiva,Ahorro
1256,869,2020-12-07,Inactiva,Corriente
2044,2056,2022-04-20,Inactiva,Ahorro
609,956,2022-07-07,Activa,Corriente
304,388,2020-07-29,Activa,Ahorro
2013,1191,2022-01-11,Activa,Corriente
2154,372,2023-05-21,Inactiva,Ahorro
901,1396,2022-05-15,Activa,Ahorro
1184,2721,2020-08-03,Activa,Corriente
2577,579,2022-04-29,Activa,Corriente
2049,2935,2021-07-20,Activa,Corriente
2714,2064,2021-06-10,Activa,Ahorro
987,2550,2021-01-04,Activa,Ahorro
2064,1184,2023-07-15,Activa,Corriente
1497,1165,2021-08-30,Inactiva,Corriente
1695,1565,2021-10-09,Inactiva,Corriente
2229,2554,2022-10-16,Inactiva,Corriente
1317,686,2021-07-24,Activa,Corriente
723,1274,2021-02-18,Inactiva,Corriente
2326,1518,2021-02-01,Activa,Corriente
278,1852,2023-05-10,Inactiva,Corriente
1403,2279,2021-10-09,Inactiva,Corriente
1720,81,2020-03-21,Inactiva,Ahorro
1322,1815,2020-04-08,Activa,Ahorro
1302,991,2023-02-25,Inactiva,Ahorro
2626,2806,2023-02-12,Inactiva,Corriente
238,142,2021-10-16,Inactiva,Ahorro
1090,198,2022-03-07,Activa,Corriente
495,405,2023-08-07,Inactiva,Ahorro
329,1576,2020-07-22,Activa,Ahorro
389,500,2023-03-09,Activa,Ahorro
2155,2540,2022-08-19,Inactiva,Corriente
831,1747,2023-03-06,Activa,Ahorro
2457,1835,2020-11-10,Inactiva,Corriente
2490,188,2021-08-09,Inactiva,Ahorro
2224,1747,2020-11-25,Inactiva,Corriente
2731,1192,2023-07-29,Activa,Corriente
2037,693,2023-04-20,Inactiva,Ahorro
2150,1642,2022-01-18,Activa,Ahorro
2448,221,2023-11-28,Inactiva,Ahorro
1801,149,2022-02-18,Inactiva,Corriente
2781,2342,2023-03-17,Inactiva,Ahorro
1424,1311,2023-10-14,Activa,Corriente
294,907,2020-12-16,Activa,Corriente
2247,2566,2020-03-10,Activa,Ahorro
2426,1756,2023-01-01,Inactiva,Corriente
204,2615,2020-01-05,Inactiva,Corriente
650,843,2022-04-01,Activa,Corriente
2569,1639,2022-03-27,Inactiva,Ahorro
2249,186,2020-09-16,Inactiva,Corriente
269,463,2022-09-17,Inactiva,Corriente
2157,1470,2021-02-08,Activa,Ahorro
1660,1180,2021-09-06,Activa,Corriente
1020,2107,2020-07-08,Inactiva,Corriente
2700,2657,2020-09-02,Activa,Ahorro
2895,2980,2022-01-13,Inactiva,Ahorro
2344,50,2023-08-14,Inactiva,Corriente
2857,1951,2021-03-12,Activa,Corriente
850,1686,2023-03-14,Inactiva,Ahorro
327,331,2020-12-14,Inactiva,Ahorro
1162,2632,2020-01-29,Inactiva,Corriente
282,1341,2021-09-09,Inactiva,Ahorro
657,1058,2023-07-10,Activa,Ahorro
2216,842,2020-08-02,Inactiva,Corriente
1847,1367,2023-08-20,Inactiva,Ahorro
812,2052,2020-07-16,Inactiva,Ahorro
1995,1830,2022-01-13,Activa,Ahorro
2715,2010,2023-05-31,Inactiva,Corriente
1857,902,2020-08-21,Inactiva,Corriente
315,1003,2022-09-13,Inactiva,Ahorro
2274,1702,2020-07-21,Inactiva,Corriente
732,694,2022-01-15,Inactiva,Ahorro
1928,2185,2023-09-11,Inactiva,Corriente
1775,2515,2023-03-11,Activa,Corriente
1482,1011,2022-04-17,Inactiva,Ahorro
1133,2766,2020-02-25,Activa,Corriente
477,1601,2022-03-17,Inactiva,Ahorro
452,990,2020-07-26,Inactiva,Corriente
253,1514,2020-10-03,Activa,Ahorro
1666,507,2020-11-04,Activa,Corriente
628,2766,2020-02-21,Activa,Corriente
2877,2190,2021-04-26,Activa,Ahorro
1247,160,2023-04-11,Activa,Ahorro
1251,1779,2021-03-26,Inactiva,Corriente
2381,1511,2022-12-22,Inactiva,Corriente
6,2054,2021-12-18,Activa,Ahorro
1037,1983,2023-07-20,Activa,Ahorro
1096,2501,2023-01-08,Inactiva,Ahorro
1301,1609,2023-09-22,Activa,Ahorro
1484,2135,2021-06-25,Inactiva,Corriente
2512,64,2022-11-11,Inactiva,Ahorro
