Transaccion_ID,Comercio_ID,Tipo_Comercio,País,Validación
4248,629,Electrónica,México,Fallida
3608,1473,Retail,México,Exitosa
1304,1254,Alimentos,México,Fallida
1635,851,Alimentos,Guatemala,Fallida
1519,1114,Retail,México,Exitosa
4087,1782,Alimentos,Guatemala,Fallida
4490,232,Alimentos,Colombia,Fallida
4176,1459,Electrónica,Colombia,Fallida
2163,1284,Retail,Guatemala,Fallida
294,355,Alimentos,México,Exitosa
1066,1859,Alimentos,Guatemala,Exitosa
1678,57,Alimentos,Colombia,Fallida
934,1226,Retail,Colombia,Exitosa
3561,1077,Retail,Guatemala,Exitosa
148,1930,Retail,México,Fallida
3406,218,Retail,México,Exitosa
866,522,Retail,Guatemala,Fallida
2199,1045,Alimentos,Colombia,Fallida
240,1395,Alimentos,Colombia,Fallida
530,327,Electrónica,México,Exitosa
518,662,Alimentos,Guatemala,Exitosa
946,1109,Alimentos,México,Fallida
3664,1300,Alimentos,México,Fallida
3250,718,Electrónica,Colombia,Exitosa
1338,20,Electrónica,Guatemala,Fallida
2659,1413,Electrónica,Colombia,Exitosa
2542,452,Electrónica,Colombia,Exitosa
4731,961,Retail,Colombia,Fallida
3834,535,Electrónica,Guatemala,Fallida
3117,643,Electrónica,Colombia,Fallida
894,341,Retail,Guatemala,Exitosa
3940,449,Retail,México,Exitosa
3,1726,Alimentos,Guatemala,Fallida
3147,425,Retail,Guatemala,Fallida
205,1067,Electrónica,Guatemala,Fallida
3670,1458,Retail,Colombia,Fallida
2847,1187,Retail,Guatemala,Fallida
971,657,Alimentos,México,Exitosa
1588,1201,Alimentos,Colombia,Fallida
2924,195,Electrónica,Colombia,Fallida
1483,161,Retail,México,Fallida
918,1233,Electrónica,Colombia,Fallida
615,532,Retail,México,Exitosa
3830,1496,Retail,México,Fallida
3238,1757,Electrónica,Guatemala,Fallida
2318,747,Electrónica,México,Exitosa
1614,1442,Electrónica,Colombia,Fallida
1202,1943,Electrónica,Colombia,Fallida
3706,1488,Retail,México,Fallida
2584,1005,Retail,México,Fallida
1477,1584,Alimentos,Colombia,Exitosa
4572,301,Retail,Guatemala,Fallida
2906,532,Electrónica,México,Exitosa
2747,1051,Electrónica,Guatemala,Exitosa
418,4,Alimentos,México,Fallida
634,1910,Electrónica,México,Fallida
4732,1291,Alimentos,Guatemala,Exitosa
4180,643,Alimentos,Guatemala,Exitosa
1411,942,Retail,México,Exitosa
4415,1537,Alimentos,México,Fallida
412,1032,Alimentos,México,Fallida
866,1302,Alimentos,México,Fallida
4509,993,Electrónica,Guatemala,Fallida
3479,578,Electrónica,Guatemala,Fallida
884,749,Electrónica,Guatemala,Fallida
3432,1597,Electrónica,México,Fallida
2059,540,Retail,México,Fallida
3112,295,Electrónica,Guatemala,Exitosa
2391,1169,Electrónica,Colombia,Exitosa
1060,1089,Retail,Guatemala,Exitosa
1658,695,Electrónica,Guatemala,Fallida
4572,1738,Alimentos,Guatemala,Exitosa
1736,2,Electrónica,Colombia,Exitosa
4330,1278,Alimentos,Guatemala,Fallida
2246,730,Alimentos,Colombia,Exitosa
2916,413,Electrónica,Colombia,Exitosa
1212,1789,Alimentos,Colombia,Fallida
1501,1975,Electrónica,Colombia,Exitosa
3544,1195,Electrónica,Guatemala,Fallida
3257,244,Retail,Colombia,Fallida
2495,1025,Electrónica,Guatemala,Exitosa
1736,651,Alimentos,México,Exitosa
344,1435,Alimentos,México,Exitosa
397,1571,Alimentos,Guatemala,Fallida
2405,429,Retail,Guatemala,Fallida
1957,214,Alimentos,México,Exitosa
3001,935,Electrónica,Guatemala,Exitosa
4893,1026,Retail,Guatemala,Fallida
1108,1747,Alimentos,Guatemala,Fallida
3471,1511,Electrónica,Guatemala,Fallida
2333,1926,Retail,Guatemala,Fallida
3025,542,Electrónica,México,Exitosa
3257,1417,Electrónica,Guatemala,Fallida
2920,1334,Electrónica,México,Fallida
2586,721,Alimentos,Guatemala,Fallida
2739,1589,Retail,Colombia,Exitosa
2742,167,Alimentos,Guatemala,Exitosa
2287,222,Electrónica,Colombia,Exitosa
4759,1119,Electrónica,Colombia,Fallida
1311,136,Electrónica,México,Exitosa
1933,1782,Retail,Guatemala,Fallida
196,1086,Electrónica,Guatemala,Fallida
884,252,Alimentos,México,Exitosa
4788,1681,Retail,Colombia,Fallida
4062,113,Alimentos,Guatemala,Exitosa
4744,583,Retail,México,Exitosa
798,1415,Electrónica,Colombia,Fallida
3063,1024,Electrónica,México,Fallida
2073,613,Retail,Guatemala,Exitosa
3875,127,Electrónica,México,Exitosa
2252,571,Alimentos,México,Fallida
108,214,Electrónica,Colombia,Fallida
4092,278,Electrónica,Guatemala,Exitosa
3173,1358,Alimentos,Guatemala,Exitosa
3492,1114,Retail,Colombia,Exitosa
952,1363,Retail,México,Exitosa
410,1276,Electrónica,Guatemala,Fallida
1202,1959,Electrónica,México,Fallida
4945,1946,Alimentos,Colombia,Fallida
2641,359,Electrónica,Colombia,Exitosa
306,916,Retail,Colombia,Fallida
4590,991,Alimentos,Guatemala,Exitosa
1927,1721,Retail,México,Fallida
4507,1157,Retail,Guatemala,Fallida
4567,616,Electrónica,México,Fallida
4948,1275,Alimentos,Colombia,Exitosa
2182,398,Alimentos,Colombia,Exitosa
1799,1325,Electrónica,México,Fallida
2094,1781,Alimentos,Guatemala,Fallida
3146,1870,Retail,Guatemala,Exitosa
3360,1858,Retail,Colombia,Exitosa
2404,712,Alimentos,México,Fallida
2353,456,Alimentos,México,Fallida
3845,37,Retail,Guatemala,Fallida
4830,1986,Electrónica,Colombia,Fallida
3721,1923,Retail,México,Exitosa
3325,845,Retail,Colombia,Exitosa
1877,1173,Retail,Guatemala,Exitosa
2335,428,Electrónica,Guatemala,Exitosa
2457,1855,Retail,México,Fallida
2610,1366,Electrónica,México,Fallida
4186,599,Retail,Colombia,Exitosa
2389,335,Electrónica,Guatemala,Exitosa
4284,675,Electrónica,México,Fallida
937,443,Alimentos,Guatemala,Exitosa
1330,159,Retail,México,Fallida
2921,1650,Electrónica,Guatemala,Fallida
2885,67,Electrónica,Guatemala,Exitosa
2013,33,Electrónica,Colombia,Exitosa
3208,851,Retail,Guatemala,Fallida
2666,1349,Retail,Guatemala,Exitosa
4387,74,Alimentos,Colombia,Fallida
3732,663,Retail,México,Fallida
2668,1438,Alimentos,Colombia,Exitosa
3374,965,Retail,México,Fallida
1163,1222,Alimentos,Guatemala,Fallida
3519,148,Alimentos,Colombia,Fallida
3702,1753,Electrónica,Colombia,Fallida
354,308,Retail,Colombia,Exitosa
2281,133,Alimentos,Guatemala,Exitosa
1345,1665,Alimentos,Colombia,Fallida
3916,1264,Alimentos,Colombia,Fallida
836,657,Electrónica,México,Fallida
3792,1664,Electrónica,México,Fallida
799,1294,Alimentos,Guatemala,Fallida
601,433,Electrónica,México,Fallida
688,1505,Retail,Guatemala,Exitosa
3262,833,Retail,México,Exitosa
4873,720,Electrónica,México,Fallida
4234,1853,Alimentos,Colombia,Fallida
2891,1378,Retail,Colombia,Exitosa
3244,942,Electrónica,Guatemala,Fallida
2211,261,Alimentos,Colombia,Fallida
1316,238,Retail,Guatemala,Fallida
361,1112,Electrónica,Colombia,Exitosa
3912,1949,Retail,Guatemala,Fallida
2347,1650,Alimentos,Guatemala,Fallida
3970,1936,Retail,Colombia,Exitosa
423,643,Retail,Guatemala,Exitosa
1718,1249,Alimentos,Guatemala,Fallida
4114,932,Alimentos,Colombia,Fallida
2257,649,Electrónica,Colombia,Fallida
4947,1883,Retail,Guatemala,Fallida
4061,818,Alimentos,Colombia,Exitosa
3377,68,Electrónica,México,Exitosa
1291,340,Electrónica,Guatemala,Exitosa
2246,848,Alimentos,Guatemala,Exitosa
4272,508,Alimentos,Guatemala,Exitosa
2819,1994,Retail,Guatemala,Exitosa
1641,1176,Retail,México,Exitosa
4540,1238,Alimentos,Guatemala,Fallida
2357,1371,Alimentos,México,Exitosa
2984,207,Retail,Guatemala,Fallida
3861,236,Electrónica,Colombia,Exitosa
3048,1629,Retail,México,Exitosa
2557,1457,Electrónica,Guatemala,Fallida
3899,1144,Retail,Guatemala,Fallida
4347,244,Retail,Guatemala,Fallida
1830,49,Electrónica,México,Exitosa
2023,1149,Retail,Colombia,Exitosa
1333,482,Retail,México,Exitosa
4252,1336,Electrónica,Guatemala,Exitosa
1443,1513,Alimentos,Colombia,Exitosa
1250,660,Alimentos,México,Fallida
4552,760,Retail,Colombia,Exitosa
4539,1108,Alimentos,México,Exitosa
1731,164,Retail,México,Fallida
2631,20,Electrónica,México,Exitosa
3153,1003,Electrónica,México,Fallida
1704,605,Alimentos,Colombia,Fallida
2540,1498,Electrónica,Colombia,Fallida
509,1871,Retail,Guatemala,Exitosa
4469,216,Electrónica,Colombia,Fallida
856,555,Retail,Colombia,Exitosa
1669,1788,Electrónica,Colombia,Exitosa
3761,1522,Retail,México,Fallida
3618,86,Retail,Colombia,Exitosa
2119,1825,Electrónica,Colombia,Exitosa
3682,602,Alimentos,Guatemala,Fallida
3229,1855,Retail,Colombia,Fallida
556,1978,Alimentos,México,Fallida
3910,430,Retail,Colombia,Fallida
903,898,Retail,Guatemala,Exitosa
975,1453,Alimentos,Colombia,Exitosa
2662,1869,Retail,México,Exitosa
3970,1519,Retail,Guatemala,Fallida
3081,837,Retail,Colombia,Exitosa
4123,945,Electrónica,Guatemala,Fallida
4381,75,Alimentos,Colombia,Exitosa
4636,935,Electrónica,Guatemala,Fallida
3768,470,Electrónica,Colombia,Exitosa
1106,451,Alimentos,Colombia,Fallida
1263,1077,Electrónica,Guatemala,Exitosa
4068,585,Alimentos,México,Fallida
4619,1307,Electrónica,Guatemala,Exitosa
2373,1617,Electrónica,Guatemala,Exitosa
2925,440,Alimentos,Colombia,Fallida
1109,219,Electrónica,Colombia,Fallida
3523,1012,Retail,Colombia,Exitosa
2253,28,Alimentos,Colombia,Exitosa
1773,913,Retail,México,Exitosa
2365,1452,Alimentos,Colombia,Fallida
4372,1937,Alimentos,México,Fallida
1998,1211,Alimentos,México,Fallida
4343,1538,Electrónica,México,Fallida
2227,875,Retail,Guatemala,Exitosa
2997,722,Electrónica,Colombia,Fallida
3717,1866,Alimentos,Guatemala,Exitosa
1229,665,Electrónica,Colombia,Exitosa
4752,1724,Alimentos,Guatemala,Exitosa
864,274,Alimentos,Colombia,Fallida
1519,1409,Alimentos,Colombia,Fallida
555,1478,Retail,Colombia,Exitosa
1079,1990,Alimentos,Guatemala,Exitosa
2804,946,Alimentos,Guatemala,Exitosa
140,596,Alimentos,Colombia,Exitosa
991,160,Alimentos,Guatemala,Fallida
4401,126,Alimentos,Colombia,Exitosa
2776,1737,Retail,Colombia,Exitosa
1310,1674,Retail,Colombia,Fallida
3799,1879,Electrónica,Colombia,Fallida
4355,474,Electrónica,Guatemala,Fallida
2492,160,Alimentos,México,Exitosa
4665,939,Retail,Guatemala,Fallida
1662,823,Retail,Guatemala,Exitosa
4742,1508,Retail,Colombia,Fallida
4027,1794,Retail,Guatemala,Exitosa
1654,941,Retail,México,Exitosa
1813,1155,Retail,Guatemala,Exitosa
110,658,Alimentos,Colombia,Fallida
3925,1981,Alimentos,Colombia,Exitosa
4759,398,Retail,México,Exitosa
2493,1106,Electrónica,Colombia,Exitosa
3259,809,Retail,Colombia,Exitosa
4094,1558,Alimentos,Colombia,Fallida
2205,1205,Alimentos,Guatemala,Fallida
3697,1441,Retail,Guatemala,Exitosa
3215,1496,Electrónica,México,Fallida
4626,1912,Alimentos,Guatemala,Fallida
2139,1554,Electrónica,México,Exitosa
4907,1680,Alimentos,México,Exitosa
3833,904,Alimentos,Colombia,Exitosa
3810,491,Alimentos,Guatemala,Exitosa
309,1987,Retail,Colombia,Exitosa
2917,1530,Electrónica,México,Exitosa
557,570,Retail,Colombia,Exitosa
4873,1595,Alimentos,Colombia,Exitosa
4007,993,Retail,Colombia,Fallida
25,843,Electrónica,México,Exitosa
2498,1139,Electrónica,Colombia,Exitosa
387,1492,Electrónica,México,Exitosa
1652,536,Electrónica,Colombia,Exitosa
1236,606,Alimentos,Colombia,Exitosa
858,50,Retail,Guatemala,Exitosa
3355,998,Retail,Colombia,Fallida
3672,1073,Retail,México,Exitosa
2219,1812,Retail,Guatemala,Exitosa
1483,1515,Electrónica,Colombia,Fallida
1094,525,Alimentos,Colombia,Exitosa
1226,54,Alimentos,México,Exitosa
4393,1283,Electrónica,Guatemala,Fallida
1176,527,Retail,Guatemala,Fallida
1744,1427,Retail,México,Exitosa
3908,288,Electrónica,México,Fallida
4861,215,Electrónica,México,Exitosa
4425,977,Electrónica,Guatemala,Exitosa
448,349,Electrónica,México,Fallida
4995,1514,Retail,México,Exitosa
3553,410,Electrónica,México,Fallida
3820,1485,Electrónica,México,Exitosa
3126,30,Alimentos,Colombia,Fallida
956,300,Electrónica,Colombia,Fallida
659,754,Alimentos,México,Fallida
4045,970,Retail,Colombia,Exitosa
3162,1304,Electrónica,México,Fallida
3749,279,Retail,Guatemala,Exitosa
1812,256,Retail,Colombia,Exitosa
2211,1307,Electrónica,Guatemala,Fallida
2052,1290,Retail,Guatemala,Exitosa
3141,1566,Retail,Colombia,Fallida
3762,1164,Electrónica,Colombia,Exitosa
4022,1518,Alimentos,México,Exitosa
2747,1952,Retail,Colombia,Exitosa
3584,1322,Alimentos,Guatemala,Exitosa
709,1281,Electrónica,Guatemala,Fallida
1267,1079,Retail,Guatemala,Exitosa
3667,1402,Electrónica,Guatemala,Fallida
3143,740,Electrónica,Guatemala,Exitosa
3955,803,Retail,Colombia,Exitosa
4387,1437,Alimentos,México,Fallida
2777,1178,Alimentos,México,Fallida
3762,551,Retail,México,Fallida
4116,1670,Alimentos,México,Exitosa
4134,1161,Retail,Colombia,Exitosa
4736,945,Retail,Guatemala,Exitosa
4395,1536,Alimentos,Colombia,Fallida
627,771,Retail,Colombia,Exitosa
2041,1537,Alimentos,México,Exitosa
4712,30,Alimentos,Colombia,Fallida
1757,684,Alimentos,México,Exitosa
4334,1189,Electrónica,Guatemala,Fallida
3592,332,Retail,Guatemala,Exitosa
100,1585,Retail,México,Fallida
373,106,Electrónica,Guatemala,Exitosa
962,1569,Alimentos,Guatemala,Exitosa
3046,546,Electrónica,Colombia,Exitosa
1773,42,Alimentos,Guatemala,Exitosa
2535,137,Retail,Guatemala,Fallida
2831,221,Alimentos,Guatemala,Exitosa
1108,1894,Alimentos,Guatemala,Fallida
3760,1097,Alimentos,México,Exitosa
1607,1068,Alimentos,Guatemala,Fallida
1461,1811,Alimentos,Guatemala,Exitosa
1499,166,Electrónica,México,Fallida
3655,1128,Electrónica,Guatemala,Exitosa
3036,1667,Alimentos,Colombia,Fallida
832,250,Alimentos,Colombia,Fallida
2592,675,Electrónica,Colombia,Fallida
376,1745,Retail,Guatemala,Exitosa
2360,1751,Retail,México,Exitosa
1083,1069,Electrónica,Colombia,Exitosa
4402,1128,Electrónica,Guatemala,Fallida
1354,613,Electrónica,Guatemala,Exitosa
68,1927,Electrónica,Colombia,Fallida
4854,1385,Alimentos,México,Exitosa
4624,1473,Retail,Colombia,Fallida
3291,905,Alimentos,México,Fallida
458,756,Electrónica,Guatemala,Fallida
2326,762,Retail,Guatemala,Fallida
4497,1595,Alimentos,Guatemala,Fallida
4080,435,Electrónica,Guatemala,Fallida
203,1439,Alimentos,Colombia,Fallida
4526,1920,Electrónica,México,Fallida
908,1960,Electrónica,Guatemala,Exitosa
36,1350,Retail,Guatemala,Exitosa
3216,91,Retail,Guatemala,Exitosa
2300,848,Electrónica,Guatemala,Exitosa
3594,273,Retail,México,Exitosa
1520,266,Alimentos,México,Fallida
3304,989,Alimentos,Colombia,Exitosa
3205,828,Alimentos,Colombia,Fallida
4263,1903,Retail,Colombia,Fallida
1972,1041,Retail,México,Exitosa
2013,69,Alimentos,Colombia,Fallida
3545,1458,Retail,México,Fallida
585,250,Electrónica,México,Fallida
2115,154,Alimentos,Guatemala,Fallida
4142,1579,Alimentos,Guatemala,Exitosa
886,40,Alimentos,Colombia,Exitosa
3314,621,Retail,Colombia,Fallida
415,1645,Alimentos,Colombia,Exitosa
326,612,Electrónica,Colombia,Fallida
2228,1484,Retail,Colombia,Exitosa
279,513,Retail,Colombia,Exitosa
975,125,Retail,Colombia,Exitosa
3755,422,Alimentos,Colombia,Exitosa
1328,1899,Retail,México,Exitosa
829,322,Retail,Guatemala,Exitosa
4746,1289,Retail,México,Fallida
3717,1616,Retail,Colombia,Fallida
2818,628,Electrónica,Colombia,Fallida
1748,1407,Electrónica,México,Fallida
3746,788,Alimentos,Guatemala,Exitosa
1400,1356,Retail,Guatemala,Exitosa
2338,1508,Electrónica,Colombia,Exitosa
65,1781,Electrónica,México,Fallida
3984,505,Retail,México,Exitosa
962,354,Electrónica,México,Exitosa
3413,1351,Electrónica,México,Exitosa
3774,22,Retail,México,Exitosa
2642,1806,Alimentos,México,Fallida
4615,1072,Alimentos,México,Exitosa
1275,899,Retail,México,Fallida
4118,310,Retail,México,Exitosa
360,1209,Alimentos,Colombia,Exitosa
729,1988,Electrónica,Colombia,Exitosa
704,765,Electrónica,México,Fallida
1628,1138,Electrónica,México,Exitosa
3491,1656,Retail,Colombia,Exitosa
917,1624,Electrónica,México,Exitosa
1913,396,Electrónica,México,Exitosa
3327,188,Alimentos,México,Fallida
744,1884,Alimentos,Colombia,Exitosa
2208,974,Alimentos,México,Fallida
420,460,Retail,México,Exitosa
1681,195,Retail,México,Exitosa
2332,1019,Electrónica,Guatemala,Exitosa
3256,1815,Electrónica,Colombia,Exitosa
1399,373,Electrónica,Colombia,Exitosa
1833,495,Retail,Guatemala,Fallida
2485,344,Electrónica,México,Exitosa
4159,1569,Alimentos,México,Fallida
1204,220,Alimentos,Colombia,Exitosa
802,772,Retail,Colombia,Exitosa
3856,20,Electrónica,México,Exitosa
3070,435,Alimentos,México,Exitosa
1030,1467,Alimentos,Guatemala,Fallida
1597,23,Alimentos,Guatemala,Exitosa
1455,1723,Alimentos,México,Exitosa
1692,642,Retail,Guatemala,Exitosa
1457,567,Electrónica,México,Fallida
308,1196,Retail,Colombia,Fallida
2808,988,Electrónica,México,Fallida
3048,1861,Retail,Colombia,Fallida
1218,1069,Electrónica,México,Exitosa
629,834,Retail,Colombia,Exitosa
3832,1165,Retail,Colombia,Exitosa
1468,1306,Retail,Guatemala,Exitosa
1868,1773,Alimentos,Colombia,Fallida
4955,699,Electrónica,Colombia,Exitosa
1493,283,Electrónica,Colombia,Fallida
4985,14,Alimentos,Guatemala,Exitosa
1133,1285,Alimentos,México,Fallida
2267,1219,Alimentos,Colombia,Fallida
4629,1913,Alimentos,Colombia,Fallida
1995,177,Retail,Guatemala,Exitosa
181,970,Electrónica,México,Fallida
4219,593,Alimentos,Colombia,Exitosa
4424,1634,Electrónica,Guatemala,Fallida
3018,589,Retail,Guatemala,Fallida
1302,411,Alimentos,Guatemala,Exitosa
1540,1970,Alimentos,Guatemala,Exitosa
3547,50,Retail,Colombia,Fallida
2743,1443,Retail,Colombia,Fallida
1129,540,Electrónica,México,Fallida
3102,607,Retail,México,Exitosa
4564,1112,Retail,Colombia,Exitosa
3063,581,Electrónica,Colombia,Fallida
13,969,Electrónica,Colombia,Exitosa
629,1473,Alimentos,México,Exitosa
1150,646,Retail,México,Exitosa
2061,74,Alimentos,Colombia,Fallida
1213,1359,Electrónica,México,Exitosa
4158,1646,Electrónica,Colombia,Exitosa
1093,981,Retail,Colombia,Fallida
4279,214,Retail,Colombia,Fallida
841,724,Electrónica,Colombia,Exitosa
314,141,Alimentos,Guatemala,Exitosa
3382,952,Alimentos,México,Exitosa
3430,1139,Retail,Colombia,Fallida
1679,1320,Alimentos,Colombia,Exitosa
3510,572,Retail,Guatemala,Exitosa
1195,369,Retail,México,Fallida
3411,551,Retail,Guatemala,Exitosa
4774,330,Electrónica,Colombia,Exitosa
4427,973,Retail,México,Exitosa
4465,654,Retail,Guatemala,Fallida
2310,583,Alimentos,México,Fallida
161,391,Retail,Colombia,Fallida
3508,1409,Alimentos,Colombia,Exitosa
1360,840,Retail,México,Fallida
1084,1214,Electrónica,Colombia,Fallida
2683,916,Retail,Colombia,Exitosa
2728,454,Electrónica,México,Exitosa
1381,1035,Retail,Guatemala,Exitosa
1237,596,Alimentos,Guatemala,Fallida
2926,1666,Retail,Guatemala,Exitosa
3208,518,Electrónica,Guatemala,Fallida
2011,1001,Alimentos,México,Exitosa
2016,1632,Electrónica,Colombia,Exitosa
4550,455,Retail,Guatemala,Fallida
1556,1527,Electrónica,México,Fallida
410,1396,Alimentos,Colombia,Exitosa
3244,1520,Retail,Guatemala,Exitosa
1186,382,Retail,Colombia,Exitosa
2862,698,Alimentos,México,Exitosa
3099,1991,Retail,Guatemala,Exitosa
1279,1730,Electrónica,Colombia,Fallida
4857,872,Alimentos,México,Exitosa
3711,584,Retail,Colombia,Fallida
308,1325,Retail,Guatemala,Exitosa
2365,380,Alimentos,México,Fallida
1637,1473,Electrónica,México,Fallida
817,1292,Alimentos,México,Fallida
2249,1254,Alimentos,México,Fallida
3469,555,Electrónica,Guatemala,Fallida
356,1925,Retail,México,Exitosa
3881,753,Alimentos,Colombia,Exitosa
1547,1920,Retail,Colombia,Exitosa
4968,1148,Retail,México,Exitosa
1151,325,Electrónica,Guatemala,Fallida
2392,1645,Retail,México,Fallida
2820,412,Retail,Guatemala,Fallida
1670,426,Retail,Guatemala,Fallida
4399,1163,Retail,Colombia,Fallida
3262,252,Alimentos,Guatemala,Fallida
2668,268,Retail,Colombia,Exitosa
4823,1338,Alimentos,México,Exitosa
3941,1732,Retail,Colombia,Exitosa
908,1689,Electrónica,Colombia,Exitosa
2315,403,Retail,Guatemala,Exitosa
3014,1657,Retail,México,Exitosa
3858,580,Alimentos,México,Fallida
4850,338,Electrónica,Colombia,Fallida
1159,528,Electrónica,México,Exitosa
1890,852,Electrónica,México,Exitosa
4383,28,Retail,México,Fallida
712,789,Electrónica,México,Fallida
4559,357,Alimentos,Guatemala,Fallida
778,1824,Electrónica,Colombia,Exitosa
3092,577,Alimentos,Colombia,Exitosa
1933,544,Retail,Guatemala,Fallida
4366,1276,Alimentos,México,Exitosa
1083,407,Alimentos,Colombia,Fallida
835,1375,Retail,Colombia,Fallida
3701,1853,Electrónica,Colombia,Exitosa
3395,1591,Electrónica,Colombia,Exitosa
1450,361,Electrónica,Guatemala,Fallida
1281,48,Electrónica,México,Fallida
1110,1481,Retail,Colombia,Fallida
1305,583,Electrónica,Colombia,Exitosa
2332,478,Electrónica,México,Exitosa
253,1047,Alimentos,Colombia,Exitosa
879,1606,Alimentos,Colombia,Exitosa
2384,640,Alimentos,Guatemala,Fallida
2315,1185,Retail,Colombia,Fallida
1120,1831,Electrónica,Colombia,Fallida
4210,502,Retail,México,Fallida
3139,1494,Electrónica,Guatemala,Exitosa
4602,1613,Electrónica,Guatemala,Exitosa
2818,1854,Alimentos,Guatemala,Exitosa
2181,1737,Alimentos,Colombia,Exitosa
