Cliente_ID_1,Cliente_ID_2,Fecha_Registro,Tipo_Recomendación,Nivel_Confianza
1710,139,2022-06-21,Familiar,Alto
2671,1047,2020-05-12,Familiar,Medio
112,96,2020-07-28,Familiar,Alto
2027,92,2020-01-02,Familiar,Bajo
1166,1319,2021-10-05,Amigo,Alto
750,725,2021-05-31,Familiar,Bajo
482,2326,2021-04-12,Amigo,Medio
204,1818,2022-10-23,Amigo,Bajo
2829,1995,2021-02-19,Amigo,Medio
1651,2223,2022-06-11,Amigo,Bajo
1324,692,2023-06-21,Familiar,Alto
2429,577,2022-11-27,Familiar,Bajo
894,2004,2022-04-26,Amigo,Alto
205,2809,2023-06-13,Familiar,Alto
426,863,2022-02-15,Amigo,Alto
2602,49,2023-01-19,Familiar,Bajo
1850,1509,2021-05-26,Amigo,Bajo
196,118,2020-08-09,Familiar,Medio
1163,102,2020-03-21,Amigo,Bajo
2821,876,2021-08-26,Familiar,Bajo
1708,2673,2022-10-12,Familiar,Bajo
938,219,2021-07-20,Familiar,Bajo
713,488,2021-12-03,Amigo,Medio
46,2886,2021-12-21,Amigo,Bajo
2363,1454,2020-02-06,Familiar,Alto
700,1552,2021-04-16,Familiar,Medio
2268,2710,2020-04-12,Amigo,Medio
2936,2794,2022-03-23,Amigo,Alto
1602,435,2023-05-19,Familiar,Alto
1895,1434,2021-12-03,Amigo,Bajo
1149,1503,2021-11-15,Familiar,Medio
2558,1112,2022-09-21,Familiar,Bajo
1185,2910,2020-04-11,Familiar,Bajo
1506,2946,2021-08-10,Amigo,Alto
36,1173,2023-12-21,Amigo,Bajo
651,2988,2020-03-10,Amigo,Bajo
2260,1895,2021-03-24,Familiar,Alto
996,326,2023-09-27,Amigo,Alto
1983,1938,2020-01-28,Familiar,Alto
2746,72,2021-07-27,Familiar,Alto
57,756,2022-02-14,Familiar,Bajo
1613,96,2021-05-18,Familiar,Medio
2199,654,2022-06-03,Familiar,Alto
1976,90,2020-08-21,Amigo,Alto
95,1887,2020-04-15,Familiar,Bajo
1674,2314,2022-11-15,Amigo,Bajo
175,2038,2022-07-04,Amigo,Bajo
974,748,2020-09-22,Familiar,Bajo
797,1433,2023-11-08,Amigo,Medio
2159,2527,2023-11-12,Amigo,Bajo
2380,1826,2023-12-30,Familiar,Alto
1209,2507,2022-11-17,Amigo,Alto
2022,2562,2022-09-24,Amigo,Bajo
2293,2236,2022-01-15,Amigo,Medio
2905,1166,2021-09-15,Familiar,Alto
1730,1363,2022-06-30,Amigo,Medio
1769,2481,2021-06-10,Familiar,Bajo
2364,144,2023-08-17,Familiar,Alto
2098,1913,2023-07-27,Familiar,Bajo
2656,2423,2020-09-17,Familiar,Bajo
62,2005,2020-03-11,Amigo,Alto
511,2196,2022-10-22,Amigo,Alto
611,2078,2022-11-24,Amigo,Bajo
724,795,2022-10-21,Familiar,Alto
1078,244,2021-06-16,Amigo,Bajo
915,1118,2022-12-06,Familiar,Bajo
1053,2371,2022-01-27,Amigo,Medio
1216,2187,2022-03-09,Familiar,Alto
116,2844,2022-12-27,Amigo,Bajo
1810,1437,2021-04-20,Amigo,Alto
1361,2799,2020-12-01,Amigo,Medio
2360,2297,2022-01-06,Amigo,Alto
1520,869,2021-06-19,Familiar,Bajo
2746,1096,2022-06-13,Amigo,Alto
1532,2266,2022-10-26,Familiar,Bajo
1592,2769,2022-02-10,Amigo,Alto
2253,690,2020-06-19,Familiar,Medio
1598,2572,2022-12-02,Amigo,Alto
2320,2477,2020-03-09,Amigo,Bajo
2134,1530,2022-01-15,Familiar,Bajo
666,2320,2023-12-26,Amigo,Medio
2760,2024,2021-10-22,Amigo,Bajo
1820,1334,2021-07-11,Amigo,Medio
1993,892,2020-05-05,Familiar,Alto
1661,493,2022-04-13,Familiar,Medio
2964,2335,2022-03-10,Familiar,Alto
166,1426,2022-03-11,Familiar,Medio
1447,2278,2020-09-04,Amigo,Bajo
2220,479,2020-04-26,Amigo,Alto
2608,2744,2020-01-10,Familiar,Bajo
1702,2286,2023-10-23,Familiar,Bajo
1247,1084,2020-01-08,Amigo,Medio
2225,663,2022-04-12,Familiar,Medio
110,396,2023-10-31,Familiar,Alto
1069,1518,2023-11-05,Amigo,Bajo
372,2221,2021-01-12,Amigo,Bajo
1362,2463,2022-10-14,Amigo,Alto
767,2265,2022-11-22,Amigo,Alto
1710,134,2023-12-28,Amigo,Medio
273,143,2022-05-07,Familiar,Bajo
1393,399,2022-11-25,Familiar,Medio
2947,298,2020-12-26,Familiar,Medio
917,842,2020-10-16,Amigo,Medio
502,161,2020-04-21,Amigo,Medio
1474,1700,2022-05-23,Familiar,Alto
1077,1949,2022-04-08,Familiar,Alto
2806,305,2023-08-17,Amigo,Bajo
2791,2516,2022-10-12,Familiar,Bajo
281,410,2023-02-13,Familiar,Medio
2041,983,2022-03-03,Amigo,Alto
2524,2928,2023-07-06,Familiar,Medio
236,1190,2021-04-08,Familiar,Alto
694,619,2021-01-26,Familiar,Alto
64,1614,2023-05-22,Familiar,Medio
1667,1185,2022-03-29,Familiar,Bajo
1874,1455,2022-07-30,Familiar,Medio
2795,2837,2021-12-23,Familiar,Alto
1462,1758,2022-01-20,Amigo,Medio
2113,1327,2021-11-11,Familiar,Medio
2525,1028,2021-06-04,Amigo,Alto
2573,552,2020-11-08,Familiar,Alto
2659,2104,2022-02-23,Familiar,Bajo
718,2003,2020-03-02,Amigo,Medio
2875,1842,2020-10-23,Amigo,Medio
2297,939,2020-02-06,Familiar,Alto
1774,156,2022-03-14,Familiar,Medio
2805,419,2021-11-09,Familiar,Bajo
781,782,2021-06-25,Familiar,Alto
1987,1978,2021-09-05,Amigo,Alto
1878,2006,2023-08-06,Familiar,Medio
2134,1864,2023-08-25,Familiar,Alto
1179,743,2020-01-14,Familiar,Bajo
1645,945,2020-03-28,Familiar,Alto
2004,298,2023-07-24,Amigo,Alto
2447,977,2022-03-02,Amigo,Medio
2259,1318,2022-07-07,Amigo,Medio
718,2976,2020-09-14,Amigo,Medio
1922,1310,2021-09-30,Familiar,Alto
1278,1078,2023-06-24,Amigo,Alto
1497,2426,2020-11-13,Familiar,Medio
650,1945,2022-04-12,Amigo,Medio
1886,398,2021-10-22,Familiar,Bajo
2122,1427,2023-07-28,Familiar,Bajo
537,233,2021-09-10,Familiar,Medio
2757,1444,2022-10-12,Familiar,Alto
1236,1676,2021-07-26,Familiar,Alto
999,496,2022-03-14,Familiar,Alto
1883,682,2022-07-28,Familiar,Alto
1285,2718,2022-09-03,Familiar,Medio
2444,2459,2021-08-20,Amigo,Alto
2732,56,2023-10-01,Amigo,Medio
523,388,2021-09-16,Amigo,Bajo
339,1421,2023-09-03,Amigo,Medio
465,1451,2020-12-16,Amigo,Bajo
276,2268,2020-03-09,Familiar,Alto
2420,1365,2021-05-17,Amigo,Medio
2869,914,2023-01-04,Familiar,Medio
381,652,2022-01-20,Amigo,Medio
2732,432,2022-05-06,Familiar,Alto
2913,2662,2020-12-08,Familiar,Bajo
2624,346,2023-01-06,Familiar,Alto
2265,2839,2022-08-19,Amigo,Medio
755,858,2020-04-04,Amigo,Bajo
1876,1572,2022-05-24,Amigo,Alto
2168,1169,2020-06-05,Familiar,Alto
663,2848,2022-03-07,Familiar,Medio
1429,2226,2021-10-21,Familiar,Medio
169,2417,2023-10-16,Amigo,Medio
1152,1204,2022-03-03,Familiar,Medio
2144,2346,2020-06-07,Amigo,Alto
2129,1486,2021-03-14,Familiar,Bajo
950,2155,2021-08-22,Familiar,Alto
2088,1007,2020-10-28,Familiar,Bajo
2273,2928,2022-05-26,Amigo,Medio
2185,1187,2023-02-17,Amigo,Alto
2755,2325,2021-05-02,Familiar,Bajo
2089,1303,2021-03-24,Familiar,Alto
1871,2743,2020-11-17,Amigo,Medio
1637,1653,2023-03-25,Familiar,Alto
597,1529,2021-01-20,Familiar,Bajo
2200,2736,2020-01-24,Familiar,Alto
1902,967,2021-11-16,Familiar,Medio
1866,1188,2020-09-10,Amigo,Alto
2562,288,2023-06-11,Amigo,Bajo
2125,1256,2021-12-05,Amigo,Medio
1239,2326,2022-05-03,Familiar,Alto
1147,1064,2023-07-08,Amigo,Medio
2646,234,2023-05-26,Amigo,Medio
1054,494,2021-07-09,Amigo,Medio
926,1917,2020-07-09,Amigo,Alto
1923,80,2020-03-27,Amigo,Medio
2732,2658,2021-03-28,Amigo,Medio
1934,1073,2021-04-14,Amigo,Bajo
458,1490,2020-05-24,Amigo,Medio
1831,1970,2021-04-21,Familiar,Medio
636,1249,2022-01-09,Familiar,Bajo
1932,333,2022-04-03,Amigo,Alto
882,982,2022-03-16,Amigo,Alto
1552,1106,2023-08-31,Amigo,Medio
2481,2848,2020-07-01,Familiar,Bajo
1128,1924,2022-12-07,Amigo,Medio
2577,2134,2020-05-26,Amigo,Bajo
1357,2162,2020-12-31,Amigo,Alto
545,574,2021-08-21,Familiar,Alto
992,888,2021-04-01,Amigo,Alto
952,221,2022-04-28,Amigo,Medio
1779,1917,2021-04-18,Amigo,Bajo
473,2659,2020-11-22,Familiar,Bajo
2485,1699,2023-07-05,Amigo,Medio
1615,2382,2023-09-07,Familiar,Medio
2099,566,2020-04-25,Familiar,Alto
2810,2962,2020-01-25,Amigo,Alto
1070,1669,2022-10-29,Amigo,Alto
2933,918,2021-05-24,Familiar,Medio
2174,587,2021-02-21,Amigo,Alto
1612,1990,2020-02-19,Amigo,Bajo
1124,880,2022-06-17,Amigo,Bajo
1288,2228,2023-02-18,Amigo,Medio
566,684,2020-05-10,Familiar,Medio
1291,2322,2022-12-31,Amigo,Bajo
2826,1466,2020-04-06,Familiar,Medio
2272,1975,2023-03-02,Amigo,Alto
2959,266,2021-08-10,Amigo,Medio
90,92,2021-05-04,Familiar,Medio
2127,1186,2020-12-16,Amigo,Alto
1020,2291,2020-10-19,Amigo,Alto
1154,2996,2022-08-26,Amigo,Medio
2602,1525,2022-02-06,Familiar,Medio
2235,1910,2020-11-05,Familiar,Bajo
1245,2499,2022-02-07,Amigo,Medio
2307,996,2020-08-04,Familiar,Alto
1239,1175,2021-03-07,Familiar,Bajo
1792,1584,2021-11-15,Amigo,Alto
1071,536,2020-03-01,Familiar,Alto
166,877,2020-01-02,Familiar,Alto
1478,680,2021-01-05,Familiar,Medio
935,1549,2023-09-18,Amigo,Medio
2675,2586,2021-02-13,Amigo,Medio
2219,2779,2020-10-16,Amigo,Alto
2381,781,2021-02-18,Familiar,Medio
2108,1063,2021-06-08,Familiar,Alto
2115,2854,2021-05-26,Amigo,Bajo
1403,1232,2020-10-16,Familiar,Bajo
1162,921,2022-04-03,Familiar,Medio
2849,1422,2020-07-12,Familiar,Alto
56,2687,2021-07-14,Amigo,Alto
467,243,2022-06-10,Familiar,Bajo
486,2912,2021-05-12,Amigo,Alto
527,610,2021-11-10,Familiar,Bajo
2034,1466,2020-10-27,Amigo,Alto
1114,80,2020-03-29,Amigo,Alto
98,1337,2021-01-26,Familiar,Alto
1226,1454,2020-07-28,Familiar,Medio
93,693,2023-08-21,Amigo,Medio
2811,546,2022-01-24,Familiar,Alto
2785,1833,2020-10-13,Familiar,Medio
823,480,2020-10-23,Amigo,Alto
1674,724,2022-11-30,Familiar,Medio
2093,2194,2020-02-13,Amigo,Alto
2137,1087,2020-06-17,Amigo,Medio
2003,354,2021-02-28,Familiar,Alto
1220,371,2020-10-22,Familiar,Alto
2061,1539,2022-12-02,Amigo,Medio
2847,1367,2021-04-27,Familiar,Alto
773,2269,2020-04-12,Familiar,Alto
895,801,2020-05-31,Familiar,Medio
1725,2781,2020-04-10,Familiar,Bajo
68,2775,2023-02-13,Amigo,Medio
684,1131,2020-10-26,Amigo,Medio
1461,2905,2023-12-12,Amigo,Bajo
255,893,2020-01-25,Amigo,Bajo
620,640,2020-01-30,Amigo,Bajo
2834,636,2021-08-20,Amigo,Medio
837,2042,2020-10-05,Amigo,Medio
1539,2033,2023-07-15,Amigo,Alto
1767,2624,2022-02-27,Amigo,Bajo
478,2518,2022-04-02,Familiar,Alto
2121,64,2022-02-14,Amigo,Bajo
649,258,2020-08-05,Familiar,Medio
681,1562,2022-07-30,Familiar,Alto
496,1492,2021-08-18,Amigo,Medio
283,1678,2021-12-11,Amigo,Bajo
15,1829,2022-02-08,Familiar,Medio
1153,2202,2021-04-12,Amigo,Medio
2661,1801,2023-09-30,Amigo,Alto
1391,70,2022-10-28,Amigo,Medio
485,1446,2023-05-25,Familiar,Alto
1182,417,2020-10-09,Familiar,Bajo
2415,359,2020-06-26,Amigo,Alto
2315,1509,2020-09-04,Familiar,Bajo
1539,333,2020-09-16,Familiar,Alto
1851,2564,2023-08-04,Familiar,Alto
1251,2521,2023-08-06,Familiar,Medio
990,2473,2022-10-20,Amigo,Medio
1901,2079,2023-08-05,Amigo,Bajo
1275,1215,2020-02-23,Amigo,Bajo
2036,2154,2021-09-24,Amigo,Alto
1591,164,2023-05-22,Familiar,Bajo
1949,2335,2020-08-26,Familiar,Bajo
524,705,2020-09-17,Familiar,Bajo
1762,2415,2020-11-15,Amigo,Bajo
2903,501,2021-01-22,Familiar,Medio
1593,2058,2021-11-11,Amigo,Alto
1620,2787,2021-05-25,Amigo,Alto
2100,687,2022-07-16,Familiar,Medio
1281,1044,2022-07-18,Amigo,Alto
2463,366,2020-04-05,Amigo,Alto
227,199,2021-01-25,Amigo,Alto
2727,593,2023-12-10,Familiar,Alto
2353,1787,2020-07-06,Familiar,Bajo
2087,780,2020-10-25,Familiar,Alto
655,2711,2021-08-11,Amigo,Medio
1409,585,2023-12-16,Familiar,Medio
1312,2854,2022-05-03,Familiar,Bajo
226,2513,2022-09-09,Amigo,Alto
950,1701,2023-10-23,Amigo,Alto
421,2961,2020-10-15,Amigo,Medio
371,441,2020-05-08,Familiar,Medio
2389,1364,2023-08-14,Amigo,Medio
462,2138,2020-11-14,Amigo,Medio
2186,247,2020-07-07,Amigo,Bajo
400,953,2023-02-25,Amigo,Alto
2459,2576,2020-07-30,Familiar,Alto
2220,370,2021-12-20,Amigo,Medio
407,1017,2021-03-22,Amigo,Bajo
1781,1727,2021-09-21,Amigo,Alto
2927,1426,2023-11-25,Familiar,Medio
1573,896,2020-12-20,Amigo,Medio
305,2635,2023-07-14,Familiar,Medio
2172,1310,2020-09-28,Amigo,Alto
475,2617,2022-07-03,Amigo,Medio
793,2544,2022-07-15,Familiar,Medio
1050,625,2020-04-21,Familiar,Alto
1074,2164,2020-03-08,Amigo,Alto
1194,2147,2023-12-15,Amigo,Medio
1938,2635,2020-04-30,Amigo,Alto
387,2550,2020-10-27,Amigo,Alto
1517,1660,2022-03-02,Amigo,Alto
282,560,2022-08-26,Amigo,Alto
2588,2229,2021-12-02,Amigo,Alto
156,1960,2021-08-06,Familiar,Alto
1094,2570,2021-06-13,Familiar,Bajo
2147,2370,2022-04-17,Amigo,Medio
1795,827,2023-11-18,Familiar,Bajo
1291,1416,2020-04-27,Familiar,Alto
379,336,2020-04-23,Amigo,Medio
2834,870,2021-07-06,Amigo,Bajo
57,340,2022-07-06,Amigo,Bajo
1704,178,2020-11-13,Familiar,Bajo
1519,2980,2022-06-05,Familiar,Medio
529,1977,2020-03-09,Amigo,Bajo
2458,1259,2020-05-04,Amigo,Alto
10,2175,2023-12-04,Amigo,Alto
1488,823,2021-11-29,Amigo,Medio
880,2298,2022-05-13,Familiar,Medio
1710,246,2022-09-30,Familiar,Alto
2653,1252,2021-04-15,Amigo,Bajo
1475,1588,2023-11-20,Familiar,Medio
1921,2918,2022-05-04,Amigo,Alto
229,758,2020-10-25,Familiar,Medio
864,1211,2021-06-04,Amigo,Alto
2353,2325,2021-10-05,Amigo,Alto
1670,998,2023-02-21,Familiar,Bajo
1288,166,2022-04-19,Familiar,Medio
2917,459,2023-08-22,Familiar,Alto
642,1308,2020-04-01,Amigo,Bajo
1332,2089,2020-06-11,Amigo,Alto
597,1921,2023-12-17,Familiar,Alto
471,942,2020-09-05,Amigo,Alto
2360,1337,2021-03-22,Familiar,Bajo
2703,2638,2021-12-14,Familiar,Alto
1188,2671,2022-03-15,Amigo,Medio
1454,1274,2020-01-22,Familiar,Alto
717,1413,2020-11-24,Amigo,Medio
390,2557,2022-02-06,Familiar,Alto
1490,352,2023-09-11,Amigo,Medio
2562,822,2023-12-18,Familiar,Bajo
1510,2503,2022-10-19,Familiar,Alto
950,773,2020-04-01,Amigo,Medio
2500,1088,2023-12-19,Familiar,Bajo
1138,766,2021-06-06,Familiar,Bajo
2791,2946,2021-12-05,Familiar,Medio
1730,85,2021-05-23,Familiar,Medio
347,1074,2020-02-08,Familiar,Bajo
1853,2684,2023-05-05,Amigo,Alto
2559,2821,2023-03-03,Familiar,Medio
1313,1187,2021-11-21,Familiar,Bajo
1975,128,2022-10-22,Amigo,Medio
2732,2733,2020-12-07,Amigo,Bajo
2285,1539,2023-09-17,Familiar,Medio
613,2926,2021-10-02,Familiar,Medio
1352,2326,2022-02-11,Amigo,Alto
145,473,2021-06-14,Familiar,Medio
1842,2550,2021-10-21,Familiar,Medio
1407,690,2021-11-19,Familiar,Medio
1706,2084,2023-05-04,Amigo,Bajo
101,94,2022-03-03,Amigo,Bajo
2446,612,2022-02-27,Familiar,Medio
678,117,2021-11-30,Amigo,Bajo
2688,56,2020-02-21,Familiar,Alto
90,1172,2020-02-10,Familiar,Bajo
1807,255,2021-01-04,Familiar,Bajo
631,752,2020-12-04,Familiar,Medio
2538,2611,2021-07-24,Familiar,Alto
1007,85,2022-12-10,Familiar,Bajo
2960,974,2021-08-20,Familiar,Alto
2603,1987,2021-12-14,Familiar,Medio
1445,1676,2021-01-10,Amigo,Medio
593,2176,2022-10-18,Amigo,Alto
2390,40,2020-11-18,Familiar,Bajo
585,1501,2022-08-21,Familiar,Bajo
2705,2538,2022-04-09,Amigo,Bajo
2673,863,2021-07-19,Familiar,Alto
871,2340,2023-02-12,Familiar,Alto
2723,320,2020-07-24,Familiar,Alto
2756,666,2022-08-23,Familiar,Medio
2732,522,2023-09-07,Amigo,Alto
1990,594,2022-02-25,Amigo,Medio
2010,1157,2022-01-01,Familiar,Alto
1727,69,2022-09-15,Amigo,Medio
2656,2562,2020-02-10,Amigo,Medio
2228,956,2023-12-14,Amigo,Alto
447,1592,2021-11-02,Amigo,Medio
889,43,2023-08-27,Familiar,Medio
996,1367,2020-07-30,Familiar,Medio
2825,1102,2020-05-22,Amigo,Medio
2154,1272,2021-09-02,Amigo,Alto
753,2810,2020-03-25,Amigo,Medio
1645,634,2021-11-23,Familiar,Bajo
2590,521,2023-02-06,Amigo,Medio
815,2036,2022-04-26,Familiar,Medio
1424,2696,2021-05-01,Familiar,Medio
2348,1405,2022-09-11,Amigo,Alto
870,1129,2021-11-13,Familiar,Alto
2858,1758,2020-03-05,Familiar,Medio
2945,2297,2022-11-14,Amigo,Alto
1929,2488,2023-12-13,Familiar,Medio
2231,56,2022-11-07,Amigo,Medio
1705,809,2022-01-03,Amigo,Medio
1625,2160,2021-11-08,Amigo,Bajo
2544,2429,2023-04-10,Amigo,Bajo
2009,1786,2023-08-24,Familiar,Medio
2071,1273,2022-10-10,Familiar,Bajo
1239,223,2021-05-14,Amigo,Medio
2226,1865,2023-07-16,Familiar,Medio
1809,2971,2020-07-29,Familiar,Alto
2961,1139,2022-03-10,Familiar,Medio
279,1092,2022-07-20,Familiar,Medio
640,159,2022-09-11,Familiar,Bajo
2952,292,2022-11-01,Familiar,Medio
2749,2725,2022-08-02,Familiar,Alto
1525,2528,2021-04-08,Amigo,Bajo
2683,2614,2021-09-19,Amigo,Alto
2887,191,2020-03-02,Amigo,Bajo
82,1101,2022-01-25,Amigo,Medio
2748,1016,2021-05-22,Familiar,Medio
1470,2920,2022-03-29,Amigo,Medio
2236,2657,2023-05-04,Familiar,Bajo
490,2939,2020-08-25,Amigo,Alto
1956,1877,2020-04-01,Familiar,Medio
399,2087,2021-05-07,Familiar,Medio
2728,2479,2020-05-27,Amigo,Medio
1290,274,2023-12-29,Amigo,Medio
2378,2953,2020-02-25,Familiar,Alto
2343,739,2022-08-08,Familiar,Alto
2757,2659,2023-12-26,Amigo,Medio
281,929,2023-01-16,Familiar,Medio
986,764,2022-07-26,Amigo,Medio
2235,2495,2021-07-24,Amigo,Medio
1233,2874,2021-06-18,Amigo,Alto
1319,2176,2023-11-07,Amigo,Medio
830,1614,2023-02-02,Amigo,Medio
2986,347,2021-08-05,Familiar,Alto
2715,949,2020-10-27,Familiar,Bajo
106,52,2022-05-26,Familiar,Alto
2419,72,2020-09-06,Amigo,Alto
1537,2298,2020-12-04,Amigo,Medio
1203,853,2022-08-01,Amigo,Bajo
1892,777,2023-12-21,Amigo,Bajo
1335,2135,2022-02-25,Amigo,Alto
64,205,2021-06-10,Amigo,Medio
1334,1738,2023-04-30,Amigo,Bajo
1154,257,2021-04-10,Amigo,Medio
2600,2222,2023-07-01,Amigo,Bajo
2223,589,2020-11-29,Familiar,Bajo
211,375,2021-07-04,Familiar,Alto
2016,96,2021-06-25,Amigo,Alto
22,613,2023-10-08,Familiar,Alto
1395,1096,2021-10-15,Amigo,Alto
2327,144,2023-11-02,Amigo,Alto
69,1304,2020-08-06,Amigo,Alto
2405,2009,2023-05-06,Familiar,Medio
1046,597,2020-07-31,Amigo,Alto
1805,2040,2020-05-12,Familiar,Bajo
2760,3,2020-07-14,Familiar,Medio
1443,286,2023-01-26,Amigo,Alto
2054,892,2021-04-26,Amigo,Alto
976,1007,2020-02-02,Familiar,Alto
481,1831,2021-09-15,Amigo,Bajo
27,287,2023-11-29,Amigo,Alto
2136,2283,2022-09-02,Familiar,Bajo
1523,2046,2020-01-09,Familiar,Bajo
467,2769,2021-11-10,Amigo,Alto
222,1200,2021-07-14,Amigo,Medio
607,1332,2020-11-28,Amigo,Medio
1111,305,2021-10-10,Familiar,Alto
2853,2543,2023-11-04,Amigo,Medio
2448,2515,2022-03-21,Familiar,Bajo
2780,2071,2023-10-13,Amigo,Bajo
783,1886,2020-05-25,Amigo,Alto
1891,2172,2023-06-17,Familiar,Alto
208,1261,2021-08-08,Familiar,Bajo
35,2650,2022-08-14,Amigo,Bajo
116,231,2022-04-10,Familiar,Alto
934,799,2021-07-02,Amigo,Alto
1067,2731,2021-06-04,Amigo,Alto
851,2490,2023-04-12,Amigo,Bajo
1458,2275,2021-03-02,Familiar,Bajo
1856,1363,2021-07-27,Familiar,Bajo
2925,763,2023-09-26,Amigo,Bajo
1723,192,2022-05-26,Familiar,Bajo
2766,1286,2022-04-04,Amigo,Bajo
621,230,2022-06-19,Amigo,Medio
983,794,2020-10-05,Familiar,Alto
944,1310,2021-07-17,Familiar,Alto
1886,2830,2021-08-15,Familiar,Alto
2014,858,2022-05-06,Familiar,Medio
2437,2069,2020-11-26,Amigo,Bajo
1091,994,2022-01-25,Familiar,Bajo
2639,439,2022-06-29,Amigo,Bajo
2909,469,2021-06-12,Familiar,Bajo
1464,564,2021-05-09,Amigo,Bajo
1914,1487,2020-10-09,Familiar,Alto
2841,887,2021-12-06,Amigo,Alto
1889,104,2023-11-05,Amigo,Medio
639,1156,2021-03-06,Amigo,Medio
2502,1089,2022-03-09,Amigo,Bajo
2734,518,2023-01-02,Amigo,Medio
1914,1717,2020-01-30,Familiar,Alto
254,2472,2020-01-02,Amigo,Alto
377,560,2023-01-11,Familiar,Medio
1969,1525,2021-09-08,Familiar,Bajo
1180,254,2022-02-13,Amigo,Medio
1376,1490,2021-12-15,Familiar,Alto
31,1969,2021-09-04,Amigo,Bajo
2319,1526,2022-07-23,Familiar,Medio
521,963,2021-02-26,Familiar,Alto
889,1146,2021-03-19,Familiar,Alto
2858,2242,2021-03-23,Familiar,Bajo
1644,2657,2022-04-23,Familiar,Bajo
2631,1010,2021-07-27,Familiar,Bajo
502,383,2022-06-18,Familiar,Medio
1503,659,2023-05-23,Familiar,Medio
1843,598,2023-06-03,Familiar,Alto
522,1591,2021-07-04,Amigo,Alto
1756,2450,2021-12-29,Amigo,Alto
465,479,2021-05-03,Amigo,Alto
2200,646,2023-08-11,Familiar,Alto
1283,1577,2022-10-08,Familiar,Alto
1112,1575,2020-11-20,Familiar,Alto
286,2559,2023-02-05,Familiar,Medio
175,1472,2023-12-11,Amigo,Bajo
1368,265,2020-10-15,Familiar,Medio
1691,832,2022-06-21,Familiar,Alto
95,2766,2023-05-18,Familiar,Medio
2089,2494,2020-01-07,Familiar,Bajo
1733,1447,2020-09-26,Familiar,Bajo
1106,2414,2021-08-22,Amigo,Bajo
945,2734,2023-05-11,Amigo,Alto
546,379,2021-08-02,Familiar,Medio
2967,2472,2021-11-16,Amigo,Alto
44,1446,2023-06-15,Familiar,Medio
887,1444,2023-10-14,Amigo,Medio
796,429,2023-04-22,Amigo,Bajo
2709,190,2021-09-25,Familiar,Bajo
2768,1412,2023-09-04,Amigo,Alto
955,1903,2020-11-21,Amigo,Alto
1104,811,2022-02-07,Amigo,Bajo
2818,986,2022-10-31,Familiar,Medio
1608,2284,2020-03-16,Familiar,Medio
2947,417,2022-06-26,Familiar,Bajo
2988,1643,2021-12-22,Amigo,Bajo
333,2564,2021-04-23,Amigo,Alto
1795,1419,2020-11-09,Amigo,Bajo
1292,1823,2020-03-19,Amigo,Bajo
2094,2396,2020-05-11,Familiar,Bajo
2275,2707,2021-04-18,Amigo,Medio
1419,441,2021-06-08,Familiar,Alto
169,1906,2022-04-08,Familiar,Bajo
2683,1867,2020-03-04,Amigo,Bajo
1157,1360,2021-10-13,Amigo,Bajo
2170,2149,2023-07-05,Familiar,Medio
1102,2110,2021-09-27,Amigo,Medio
425,769,2023-03-22,Familiar,Alto
29,2364,2020-01-28,Familiar,Bajo
2449,748,2021-02-01,Amigo,Alto
1243,118,2021-05-28,Amigo,Bajo
2834,2187,2023-04-19,Amigo,Alto
1322,2907,2021-12-05,Amigo,Bajo
2986,2903,2021-07-02,Familiar,Bajo
832,1784,2020-10-30,Familiar,Alto
1208,217,2020-05-05,Amigo,Alto
737,2251,2023-07-03,Familiar,Medio
2677,535,2022-12-03,Amigo,Bajo
2204,1496,2020-03-25,Familiar,Alto
404,2771,2021-08-06,Amigo,Bajo
848,1587,2022-06-16,Amigo,Bajo
391,1214,2023-08-19,Amigo,Alto
1885,2361,2021-07-06,Familiar,Alto
167,1776,2023-08-30,Amigo,Alto
2850,629,2021-06-03,Familiar,Alto
418,2269,2022-07-21,Familiar,Alto
2331,355,2021-11-04,Amigo,Bajo
1861,2495,2022-07-02,Familiar,Medio
1177,2975,2021-05-21,Amigo,Bajo
716,1178,2023-01-05,Amigo,Bajo
1210,2256,2023-02-10,Familiar,Bajo
487,1481,2021-01-25,Familiar,Alto
671,2708,2020-04-07,Amigo,Bajo
411,1784,2020-10-17,Familiar,Alto
779,808,2021-06-16,Amigo,Alto
2395,559,2022-01-30,Amigo,Alto
2530,1626,2022-03-04,Amigo,Bajo
836,1244,2023-01-07,Familiar,Medio
783,709,2021-07-16,Amigo,Alto
1366,466,2023-09-14,Amigo,Medio
1572,12,2023-05-19,Familiar,Alto
2187,976,2023-10-29,Amigo,Alto
2962,2659,2021-08-04,Familiar,Bajo
1187,1585,2022-12-28,Amigo,Alto
2130,2903,2021-09-30,Familiar,Bajo
601,1931,2021-06-27,Familiar,Medio
121,2687,2023-08-06,Amigo,Medio
2427,306,2023-07-23,Amigo,Alto
2383,2183,2023-12-20,Amigo,Alto
1484,1818,2021-05-20,Familiar,Bajo
879,2281,2020-11-14,Familiar,Medio
2997,2989,2023-02-21,Amigo,Bajo
84,1467,2021-08-03,Amigo,Bajo
1119,2877,2023-01-27,Amigo,Alto
1600,1055,2022-12-08,Amigo,Bajo
2675,845,2023-06-16,Familiar,Medio
91,2575,2022-04-11,Amigo,Alto
2429,1223,2020-08-16,Amigo,Alto
1516,2922,2023-07-23,Familiar,Bajo
