Transaccion_Origen_ID,Transaccion_Destino_ID,Monto,Motivo,Método_Transferencia
3897,3179,4088.26,Transferencia,ACH
4841,1044,1110.04,Transferencia,ACH
2617,362,6696.83,Reembolso,SWIFT
853,4366,1937.29,Transferencia,SWIFT
1619,235,6466.24,Transferencia,Interna
412,1841,504.0,Transferencia,SWIFT
141,1315,2626.34,Transferencia,ACH
3102,2774,9087.06,Transferencia,ACH
484,1778,3131.37,Transferencia,ACH
4398,1796,3057.71,Pago,ACH
51,3822,7002.43,Reembolso,ACH
23,2591,9607.94,Transferencia,SWIFT
4373,4982,1706.44,Transferencia,ACH
2693,13,1597.28,Transferencia,SWIFT
3861,4652,9453.17,Reembolso,Interna
4209,1721,252.47,Transferencia,ACH
1879,3269,3097.67,Transferencia,Interna
152,1343,560.07,Pago,Interna
1352,4026,7828.59,Transferencia,SWIFT
2429,4355,9483.22,Reembolso,SWIFT
416,818,1781.46,Transferencia,SWIFT
2571,4939,8602.01,Pago,Interna
3931,458,3598.87,Reembolso,SWIFT
3,972,2387.76,Transferencia,ACH
2868,2989,6615.98,Transferencia,ACH
1319,386,8878.43,Pago,Interna
3256,2689,6132.83,Transferencia,Interna
3717,384,9547.36,Transferencia,Interna
1948,4996,636.72,Transferencia,ACH
1665,2099,9049.63,Pago,SWIFT
113,2271,9989.03,Transferencia,ACH
748,2843,8311.53,Transferencia,ACH
769,1989,8595.18,Transferencia,Interna
417,3987,2604.59,Transferencia,SWIFT
106,3406,1262.67,Pago,Interna
3380,433,4893.12,Transferencia,ACH
4729,2399,6115.82,Transferencia,ACH
796,2027,280.07,Transferencia,Interna
4861,4742,7405.45,Transferencia,Interna
387,211,6343.83,Reembolso,ACH
1300,2461,5086.17,Pago,Interna
2490,3619,3661.2,Pago,SWIFT
120,2202,4656.25,Transferencia,Interna
2943,2479,6671.52,Transferencia,ACH
154,1543,3869.97,Reembolso,Interna
774,3857,7357.57,Reembolso,SWIFT
3965,3735,679.67,Transferencia,ACH
323,726,2461.08,Pago,Interna
10,1209,1584.08,Reembolso,ACH
754,3640,809.3,Reembolso,Interna
4761,1747,4258.87,Reembolso,Interna
2390,4225,1217.6,Transferencia,SWIFT
1698,1765,1243.29,Pago,ACH
1502,244,3433.32,Pago,Interna
3019,3511,8957.41,Reembolso,ACH
705,1260,1761.31,Pago,SWIFT
4989,1314,792.81,Pago,Interna
1090,1428,2936.93,Transferencia,ACH
797,4798,8950.69,Reembolso,SWIFT
3405,630,4029.4,Transferencia,ACH
2672,2528,3110.22,Pago,ACH
492,3674,4516.58,Reembolso,Interna
4135,4817,9596.89,Pago,Interna
1413,4772,1838.97,Reembolso,Interna
3121,760,8319.6,Pago,SWIFT
3005,2474,1059.35,Transferencia,SWIFT
2328,1914,1631.13,Transferencia,ACH
4567,906,8769.79,Pago,SWIFT
2513,211,4783.5,Transferencia,Interna
1010,3340,8271.67,Reembolso,SWIFT
3118,1429,4854.37,Reembolso,ACH
2131,1782,2106.78,Transferencia,Interna
2057,2121,5524.42,Transferencia,ACH
4504,3963,2967.46,Reembolso,Interna
3549,4975,622.14,Pago,SWIFT
934,3098,5066.48,Reembolso,SWIFT
1955,1010,783.43,Pago,Interna
1350,2822,3263.49,Transferencia,SWIFT
3638,1442,9773.63,Transferencia,ACH
688,2725,9956.55,Reembolso,ACH
3751,1682,5414.15,Pago,SWIFT
4792,2262,3565.78,Reembolso,SWIFT
3938,1190,5312.51,Pago,ACH
1294,1527,7970.6,Reembolso,SWIFT
2701,4716,4652.09,Pago,SWIFT
4176,27,279.15,Transferencia,Interna
2206,1588,8937.53,Reembolso,Interna
4936,2528,8835.91,Pago,SWIFT
2157,3799,1852.98,Transferencia,ACH
415,1808,7376.05,Reembolso,Interna
3701,3196,9820.96,Pago,Interna
2983,3959,8688.68,Pago,ACH
2905,3031,6885.02,Pago,SWIFT
3186,4960,742.91,Reembolso,ACH
1482,188,1486.06,Transferencia,SWIFT
4346,3177,1313.4,Transferencia,ACH
3769,4714,5462.07,Pago,ACH
2330,4957,644.66,Transferencia,SWIFT
559,2827,5229.75,Reembolso,ACH
1422,2576,1327.15,Transferencia,ACH
2057,2054,3033.57,Pago,SWIFT
1387,4125,605.3,Reembolso,Interna
3309,1891,2984.32,Reembolso,Interna
2626,1629,9063.46,Transferencia,Interna
1772,2640,5914.45,Reembolso,Interna
4900,1654,1965.67,Pago,Interna
4895,2286,3790.6,Pago,Interna
3829,3940,4491.89,Transferencia,SWIFT
2386,965,5767.91,Pago,ACH
2152,4596,1989.69,Transferencia,SWIFT
3432,1707,1330.92,Pago,ACH
3503,3636,2338.36,Reembolso,Interna
1323,378,3996.03,Pago,SWIFT
282,1103,8618.55,Reembolso,ACH
3900,663,405.98,Transferencia,ACH
2971,2597,571.13,Reembolso,SWIFT
3724,2098,4211.69,Transferencia,ACH
4425,4634,2744.67,Reembolso,Interna
4650,3223,6618.85,Pago,ACH
4313,4003,2110.62,Reembolso,ACH
1850,3603,2271.15,Transferencia,Interna
1888,2101,6742.5,Reembolso,SWIFT
2554,654,5781.23,Transferencia,Interna
1857,4563,3284.79,Reembolso,SWIFT
2144,3426,7941.73,Reembolso,ACH
4925,1512,6087.96,Reembolso,Interna
6,1478,322.47,Reembolso,SWIFT
684,440,1645.42,Pago,ACH
1429,3299,5424.16,Transferencia,SWIFT
4496,880,9240.89,Pago,Interna
1110,1789,1099.25,Reembolso,Interna
1219,1160,6572.77,Pago,ACH
4364,1772,6322.55,Transferencia,SWIFT
546,2611,1448.47,Reembolso,SWIFT
3702,1384,893.75,Reembolso,ACH
4127,4401,7782.52,Transferencia,SWIFT
4690,4352,4570.58,Transferencia,SWIFT
960,2700,4327.42,Transferencia,SWIFT
3807,960,7759.38,Reembolso,Interna
706,3320,5815.68,Reembolso,SWIFT
1062,2466,1279.76,Transferencia,ACH
4965,4074,6820.07,Pago,Interna
3966,2748,4921.79,Pago,ACH
1336,3778,9799.57,Transferencia,Interna
2109,4168,9497.93,Transferencia,ACH
1813,342,5731.54,Transferencia,ACH
3374,2700,275.01,Transferencia,ACH
1586,243,5237.59,Pago,Interna
3996,449,5543.95,Transferencia,Interna
4296,708,4013.39,Transferencia,Interna
4633,2051,4650.79,Pago,SWIFT
2317,1416,9908.39,Pago,ACH
2386,4180,2564.13,Pago,Interna
4479,2911,1674.05,Reembolso,SWIFT
219,575,3128.33,Reembolso,ACH
2923,1483,3195.82,Pago,ACH
1924,4252,144.49,Transferencia,SWIFT
643,3919,1499.24,Pago,SWIFT
3744,4173,5108.54,Pago,ACH
595,3411,2523.3,Reembolso,ACH
1941,1826,3293.21,Transferencia,ACH
3728,4870,4292.88,Pago,SWIFT
2102,4120,8579.67,Transferencia,Interna
946,4432,3822.13,Reembolso,ACH
1098,2537,1682.51,Transferencia,Interna
1330,3982,7792.54,Reembolso,Interna
3826,1198,9793.46,Pago,Interna
3779,536,8629.3,Reembolso,ACH
1616,2808,4019.14,Transferencia,ACH
4362,3088,1942.16,Pago,SWIFT
2429,3591,4444.18,Transferencia,SWIFT
4645,2398,249.51,Pago,Interna
3718,4405,9242.97,Pago,SWIFT
2228,737,2902.1,Transferencia,ACH
859,1403,1742.42,Pago,Interna
4336,2594,4881.59,Pago,Interna
2620,1938,4541.95,Transferencia,Interna
1882,8,4090.28,Transferencia,Interna
3296,2785,5286.02,Reembolso,SWIFT
2016,2300,4097.73,Pago,Interna
2456,1420,1579.56,Transferencia,ACH
3037,1667,5007.56,Reembolso,ACH
2288,2998,6177.07,Reembolso,SWIFT
3080,584,2418.87,Reembolso,SWIFT
3448,4740,1336.85,Transferencia,ACH
2451,4404,3824.23,Reembolso,ACH
456,2757,4828.86,Transferencia,ACH
644,3322,6538.05,Pago,SWIFT
3833,2116,4613.99,Pago,Interna
1880,763,5418.59,Pago,ACH
4484,918,3264.5,Transferencia,Interna
2017,689,217.59,Transferencia,SWIFT
2343,4683,3955.07,Transferencia,SWIFT
1915,4329,9173.21,Pago,SWIFT
4953,2583,8440.81,Transferencia,SWIFT
200,2128,6631.52,Reembolso,Interna
3724,4497,2305.78,Reembolso,SWIFT
4,1212,9073.23,Transferencia,Interna
447,1942,1127.05,Reembolso,Interna
3434,177,8324.14,Reembolso,Interna
528,1935,5941.52,Transferencia,SWIFT
3186,3891,6916.12,Pago,Interna
746,332,8483.92,Reembolso,ACH
428,1811,8746.13,Pago,ACH
4965,4977,6874.93,Reembolso,ACH
4391,4869,3249.31,Transferencia,Interna
197,1881,698.81,Transferencia,ACH
4114,1026,6316.52,Pago,SWIFT
2423,835,7107.52,Reembolso,SWIFT
4826,3896,7410.12,Pago,SWIFT
624,4348,6505.92,Transferencia,ACH
136,4347,41.31,Pago,ACH
4979,780,7999.92,Transferencia,SWIFT
1192,4916,8595.74,Pago,Interna
1248,3251,1575.48,Pago,SWIFT
3572,2730,253.44,Reembolso,SWIFT
1864,4553,7386.63,Reembolso,Interna
2232,775,1422.36,Pago,SWIFT
1212,4780,5048.27,Transferencia,ACH
277,3180,1006.37,Reembolso,Interna
4018,251,3313.78,Transferencia,SWIFT
271,387,2185.75,Transferencia,ACH
4390,4088,7954.63,Reembolso,SWIFT
1083,4377,7751.13,Reembolso,ACH
4309,4484,1034.87,Transferencia,Interna
2625,1495,2574.35,Reembolso,SWIFT
981,50,2501.72,Pago,Interna
1161,4853,1373.48,Pago,SWIFT
1162,259,1794.89,Pago,SWIFT
1503,525,8750.46,Reembolso,Interna
254,804,9685.18,Pago,ACH
20,1372,7743.02,Reembolso,ACH
2271,3471,9345.05,Reembolso,Interna
3181,2790,2835.54,Pago,ACH
598,4080,8087.39,Transferencia,Interna
1547,179,6906.18,Reembolso,ACH
2576,2999,5807.19,Pago,Interna
370,3842,4281.74,Pago,SWIFT
4376,1061,5244.06,Reembolso,Interna
3328,1243,9758.95,Transferencia,SWIFT
4778,1255,3671.43,Transferencia,SWIFT
4225,735,9314.1,Transferencia,Interna
443,4353,1100.27,Transferencia,ACH
110,2199,962.09,Pago,SWIFT
3828,678,8432.93,Transferencia,ACH
4182,1831,4509.3,Pago,ACH
1187,4365,4108.59,Pago,Interna
1202,729,8786.03,Reembolso,SWIFT
4446,3542,4169.65,Transferencia,SWIFT
46,219,8738.1,Transferencia,ACH
2865,104,5452.86,Reembolso,Interna
1324,1232,5469.11,Pago,ACH
2698,4705,7568.84,Transferencia,ACH
2463,4072,8381.34,Reembolso,SWIFT
1242,1815,8327.49,Reembolso,Interna
4633,2225,157.89,Reembolso,SWIFT
2189,3101,7355.37,Pago,SWIFT
2105,2751,1453.51,Transferencia,SWIFT
4881,4715,4602.79,Pago,ACH
1308,1488,2707.91,Reembolso,SWIFT
3179,247,8811.11,Pago,ACH
1769,1513,9890.64,Pago,ACH
3017,3699,6323.64,Reembolso,SWIFT
216,1262,9901.28,Reembolso,ACH
1807,1134,2360.86,Reembolso,Interna
3423,4177,1605.47,Reembolso,ACH
1870,319,6923.83,Pago,ACH
3444,4663,3814.75,Reembolso,Interna
2434,3840,6850.58,Pago,SWIFT
298,570,7402.06,Pago,Interna
718,599,8779.37,Pago,ACH
3713,1861,3243.94,Pago,SWIFT
1739,791,6969.51,Pago,Interna
4685,4276,3373.09,Pago,ACH
1298,1117,27.19,Transferencia,ACH
599,773,2698.36,Pago,ACH
869,1056,9908.95,Transferencia,SWIFT
1153,3585,7720.26,Transferencia,Interna
398,1173,3768.03,Transferencia,Interna
4765,2043,8480.85,Reembolso,SWIFT
4891,2660,4727.07,Reembolso,SWIFT
4276,2574,7532.32,Transferencia,Interna
3774,4450,402.67,Transferencia,ACH
664,1378,8551.77,Pago,SWIFT
1010,4180,8883.3,Transferencia,SWIFT
1740,3712,8644.92,Reembolso,Interna
760,585,8250.73,Reembolso,ACH
1014,2189,2934.16,Reembolso,Interna
1250,4499,4891.57,Pago,SWIFT
2494,3469,5750.91,Transferencia,ACH
1572,2644,9926.21,Reembolso,ACH
1140,1072,6825.48,Reembolso,ACH
3255,2611,8490.01,Reembolso,ACH
4400,3086,933.29,Pago,SWIFT
1425,4817,4135.65,Reembolso,ACH
4822,2791,6109.12,Reembolso,ACH
1750,3379,5277.4,Transferencia,Interna
4785,536,2301.41,Pago,SWIFT
1167,1675,6872.98,Reembolso,SWIFT
1541,4308,1243.94,Pago,ACH
639,1985,6342.87,Pago,Interna
2760,3778,3967.82,Reembolso,SWIFT
2695,4740,5935.81,Pago,SWIFT
2340,2096,863.69,Transferencia,SWIFT
3121,4394,5035.64,Transferencia,ACH
552,1356,3712.8,Reembolso,SWIFT
2286,1735,5934.45,Reembolso,Interna
1913,542,6829.2,Transferencia,SWIFT
226,2238,5466.88,Transferencia,Interna
1146,1761,1461.42,Reembolso,ACH
4134,518,5941.58,Pago,SWIFT
3220,3333,8872.49,Transferencia,SWIFT
876,3978,804.26,Reembolso,SWIFT
4115,1402,2938.48,Pago,ACH
4012,3268,3533.61,Transferencia,Interna
3374,386,9366.91,Pago,SWIFT
2974,4219,495.2,Reembolso,SWIFT
304,1320,5717.02,Pago,Interna
1408,3111,1711.73,Transferencia,Interna
856,1964,1066.56,Transferencia,ACH
2951,2961,2308.88,Pago,SWIFT
1432,3780,3730.5,Transferencia,Interna
3757,4187,6185.37,Transferencia,ACH
58,2150,6358.66,Pago,ACH
1867,1430,1924.39,Reembolso,Interna
6,2516,9111.9,Transferencia,SWIFT
37,533,4161.12,Transferencia,SWIFT
1456,2806,9286.17,Pago,Interna
3506,3515,4128.67,Reembolso,SWIFT
2111,2833,4491.91,Reembolso,ACH
2194,3812,1173.01,Transferencia,Interna
1449,3935,9034.54,Reembolso,Interna
1116,2074,7165.1,Transferencia,ACH
618,3933,2559.48,Transferencia,SWIFT
1904,3221,8418.51,Reembolso,ACH
2706,4836,5431.39,Reembolso,SWIFT
4100,2226,1326.29,Transferencia,SWIFT
1653,3963,7608.45,Transferencia,ACH
2097,4799,2965.13,Transferencia,ACH
1514,3083,1712.83,Reembolso,ACH
2943,4373,1644.61,Transferencia,SWIFT
4202,4051,4206.83,Reembolso,Interna
608,4143,8288.17,Transferencia,SWIFT
4755,3094,8557.13,Pago,ACH
1507,2924,6953.96,Transferencia,ACH
4178,4170,2325.72,Reembolso,ACH
3812,825,7791.42,Pago,Interna
3944,2636,6380.19,Reembolso,Interna
4443,2443,5083.66,Transferencia,ACH
103,4144,2896.96,Pago,ACH
3431,2130,8589.01,Pago,ACH
1861,4686,609.08,Pago,SWIFT
1904,1220,2072.33,Pago,SWIFT
4782,3360,2091.5,Reembolso,Interna
1979,413,7046.38,Pago,Interna
151,4020,6693.89,Pago,SWIFT
4572,1828,4460.91,Reembolso,SWIFT
1360,1601,451.67,Pago,SWIFT
3329,253,2539.08,Reembolso,ACH
613,2126,3918.89,Pago,SWIFT
439,2544,8297.29,Pago,ACH
1438,4389,7120.03,Reembolso,ACH
4811,1278,3126.27,Transferencia,ACH
4159,3868,5432.67,Transferencia,SWIFT
797,1013,4953.78,Reembolso,Interna
1960,3379,3577.24,Pago,Interna
616,2884,8689.33,Pago,ACH
4919,766,9763.78,Transferencia,SWIFT
80,3480,4225.34,Reembolso,SWIFT
721,4778,985.58,Pago,Interna
406,1372,2484.03,Pago,ACH
302,2998,2923.46,Pago,SWIFT
1211,660,2851.32,Reembolso,SWIFT
2066,123,8621.47,Pago,Interna
2051,1306,1886.58,Transferencia,Interna
101,4072,2707.12,Transferencia,Interna
3995,3501,9200.52,Pago,ACH
3056,2303,3009.75,Pago,ACH
2088,4991,6671.57,Pago,ACH
3421,3147,4326.12,Reembolso,ACH
1872,1480,7822.79,Pago,SWIFT
2414,4405,3929.45,Pago,ACH
2624,3112,5356.19,Transferencia,ACH
2404,4663,1756.02,Reembolso,Interna
1619,3036,3801.9,Reembolso,SWIFT
2114,3467,3400.54,Reembolso,SWIFT
2327,2378,1757.33,Reembolso,ACH
3307,1172,8455.8,Pago,Interna
3778,635,312.76,Reembolso,SWIFT
1336,1758,5785.16,Reembolso,SWIFT
2643,1449,6306.16,Reembolso,ACH
4763,459,6909.42,Pago,Interna
4316,1028,2019.48,Pago,SWIFT
1417,4396,2722.86,Transferencia,Interna
1142,4822,3470.18,Pago,Interna
1751,424,3942.22,Transferencia,SWIFT
3177,1461,9264.18,Reembolso,SWIFT
2502,4216,4171.62,Reembolso,SWIFT
2392,2656,30.38,Reembolso,ACH
3826,797,401.99,Transferencia,ACH
3235,3268,5364.78,Pago,ACH
1326,66,5367.56,Pago,ACH
4137,1980,9613.5,Reembolso,Interna
640,838,3424.74,Reembolso,SWIFT
3912,3169,2134.29,Reembolso,ACH
2214,2392,8742.68,Reembolso,SWIFT
4894,4374,1291.83,Reembolso,SWIFT
3693,1679,1737.15,Reembolso,ACH
408,2310,5645.7,Transferencia,Interna
1255,4965,4265.87,Pago,ACH
164,324,6497.9,Pago,ACH
2297,3223,3563.2,Pago,ACH
4909,1154,785.51,Transferencia,Interna
3947,3266,2069.08,Reembolso,SWIFT
1480,808,6771.34,Pago,SWIFT
3918,2582,4778.0,Reembolso,Interna
3928,4333,352.91,Reembolso,SWIFT
4297,4027,2036.57,Pago,SWIFT
2416,2325,1074.69,Reembolso,SWIFT
20,3845,6666.76,Pago,Interna
626,2286,5993.03,Transferencia,ACH
3167,3577,2984.7,Transferencia,SWIFT
1130,297,7952.8,Reembolso,Interna
1028,4160,9425.82,Pago,SWIFT
1867,525,6429.84,Reembolso,ACH
846,746,828.09,Pago,ACH
1371,1017,2638.65,Pago,Interna
1589,4758,9884.43,Transferencia,Interna
3022,1693,6771.55,Transferencia,Interna
4366,386,9099.22,Reembolso,ACH
1459,1364,2508.5,Transferencia,Interna
2555,4943,6788.75,Reembolso,ACH
4605,2069,9858.65,Transferencia,Interna
2733,3277,8906.29,Pago,ACH
1068,875,205.82,Pago,Interna
2811,4498,8890.71,Transferencia,ACH
1321,795,7469.79,Reembolso,Interna
875,3461,8894.6,Transferencia,SWIFT
3173,1815,3132.77,Pago,ACH
4122,2901,929.62,Transferencia,SWIFT
2833,283,6231.43,Pago,Interna
560,4533,1062.77,Reembolso,Interna
4648,2195,4023.69,Pago,ACH
3641,559,6436.3,Transferencia,ACH
3150,4144,7293.79,Pago,Interna
623,4674,4423.88,Pago,Interna
4331,2757,6208.03,Pago,ACH
405,3190,716.23,Pago,SWIFT
2402,2099,6401.1,Transferencia,Interna
3248,187,4597.92,Reembolso,SWIFT
3633,2891,8672.28,Pago,SWIFT
222,2195,2794.58,Pago,Interna
3164,2425,31.88,Transferencia,Interna
3054,1982,2546.9,Reembolso,SWIFT
3675,1103,3871.23,Reembolso,SWIFT
1963,2297,3567.81,Pago,Interna
4476,1101,3830.47,Reembolso,ACH
546,1267,925.26,Pago,ACH
556,35,2911.66,Pago,ACH
4167,1266,5666.1,Transferencia,ACH
1966,2892,4669.37,Reembolso,Interna
3890,4084,3911.36,Pago,ACH
3918,4831,3621.84,Reembolso,SWIFT
4544,2389,5895.65,Transferencia,Interna
141,57,4053.94,Transferencia,ACH
2889,552,1253.43,Transferencia,SWIFT
867,977,2930.79,Pago,SWIFT
4964,3441,644.48,Reembolso,Interna
1467,3258,9664.72,Reembolso,SWIFT
4817,2821,899.66,Transferencia,ACH
2579,3596,1353.59,Transferencia,Interna
4178,1300,6428.45,Transferencia,ACH
1400,674,8888.44,Pago,ACH
4993,3148,1393.74,Reembolso,Interna
4835,2731,2821.04,Pago,Interna
3230,1632,8660.13,Transferencia,SWIFT
1114,1876,2051.08,Transferencia,Interna
4854,4844,6193.71,Pago,SWIFT
1623,2412,4010.08,Reembolso,SWIFT
4280,831,4151.42,Transferencia,ACH
4324,527,4957.76,Reembolso,Interna
952,1498,3255.33,Pago,SWIFT
2932,408,8556.27,Pago,ACH
3040,4697,5215.11,Pago,SWIFT
4881,2541,7611.23,Transferencia,ACH
1442,4130,3576.29,Pago,ACH
4684,1791,4720.64,Reembolso,Interna
3588,1519,6155.35,Pago,ACH
2192,419,7494.83,Transferencia,Interna
764,2015,1049.48,Pago,Interna
4539,645,1224.01,Pago,ACH
3304,4874,8516.66,Reembolso,Interna
1619,995,8007.87,Pago,SWIFT
3311,812,1466.51,Transferencia,SWIFT
4640,541,8246.25,Transferencia,ACH
925,91,9706.78,Reembolso,Interna
1626,4222,5832.84,Transferencia,Interna
833,411,5325.94,Pago,SWIFT
1364,4993,146.42,Pago,ACH
763,4702,5980.12,Pago,SWIFT
1079,1673,157.24,Reembolso,ACH
267,4878,6131.12,Pago,SWIFT
1888,3538,5646.0,Pago,Interna
2295,2720,385.41,Pago,ACH
3984,4025,618.36,Transferencia,ACH
1979,2965,981.49,Reembolso,ACH
4201,2531,4002.31,Reembolso,Interna
71,2775,3746.86,Reembolso,SWIFT
1685,568,2610.49,Pago,Interna
175,2332,741.69,Reembolso,ACH
2082,1703,3698.0,Pago,SWIFT
4204,3866,8952.16,Reembolso,Interna
4464,372,771.21,Pago,Interna
1069,631,9939.61,Transferencia,ACH
342,527,5306.8,Reembolso,Interna
4252,3153,319.03,Pago,Interna
1949,4081,1751.98,Reembolso,Interna
315,3148,1872.48,Transferencia,SWIFT
437,4038,6937.86,Reembolso,Interna
3709,3462,1147.76,Transferencia,SWIFT
1697,4021,6033.12,Reembolso,Interna
4290,2328,2056.42,Reembolso,SWIFT
4624,4702,5968.85,Transferencia,Interna
83,600,9221.55,Transferencia,ACH
3295,979,3463.72,Pago,SWIFT
2478,4166,6162.11,Pago,ACH
1216,1829,7683.46,Transferencia,Interna
835,586,6579.02,Reembolso,ACH
2608,1280,5684.81,Pago,SWIFT
3879,1804,6480.06,Transferencia,SWIFT
3629,1609,2033.94,Transferencia,Interna
865,2000,2228.16,Transferencia,SWIFT
2040,155,6748.17,Transferencia,Interna
661,2666,932.15,Reembolso,SWIFT
4372,4510,3504.02,Pago,SWIFT
4585,3767,1712.17,Reembolso,ACH
675,1906,7386.75,Reembolso,Interna
4243,2471,3269.61,Reembolso,ACH
4923,4992,4810.61,Transferencia,ACH
3848,3796,8050.66,Reembolso,ACH
4695,3311,7016.09,Reembolso,ACH
1357,2942,1601.56,Transferencia,Interna
1046,2521,820.05,Reembolso,ACH
436,1894,6310.24,Pago,SWIFT
3323,37,6606.87,Reembolso,SWIFT
3247,2225,6531.46,Pago,SWIFT
3153,3862,8563.88,Pago,ACH
3109,1045,9665.72,Reembolso,SWIFT
1547,3095,2532.48,Reembolso,Interna
1811,901,9453.99,Pago,ACH
375,3194,5837.1,Pago,ACH
4375,1966,616.45,Reembolso,SWIFT
4330,4621,1337.58,Transferencia,ACH
1610,1802,3285.73,Pago,Interna
1974,2064,5978.44,Pago,ACH
3080,4006,6324.1,Pago,ACH
1029,3589,8211.02,Transferencia,ACH
1476,2273,2362.8,Pago,ACH
3761,2493,2666.66,Reembolso,ACH
4053,4564,289.77,Pago,SWIFT
3525,4500,8096.98,Pago,SWIFT
2373,845,5596.32,Transferencia,ACH
4083,3807,9041.78,Reembolso,Interna
1827,885,170.04,Transferencia,Interna
4584,1687,7268.36,Reembolso,Interna
4524,2068,7093.23,Transferencia,Interna
2470,1408,8143.09,Pago,Interna
4648,1286,8957.7,Pago,SWIFT
3625,1132,4670.6,Reembolso,ACH
367,554,9800.34,Pago,SWIFT
1811,3115,3521.24,Reembolso,SWIFT
1001,711,8837.3,Transferencia,Interna
4838,3485,4886.57,Transferencia,Interna
2177,938,8853.43,Reembolso,ACH
1183,2142,3667.02,Reembolso,Interna
1588,1194,1052.37,Pago,Interna
3721,2823,6327.36,Pago,Interna
891,1556,4220.42,Transferencia,SWIFT
4241,2096,1989.62,Reembolso,SWIFT
301,3241,601.38,Transferencia,ACH
4265,766,205.85,Transferencia,ACH
2311,4094,5483.92,Transferencia,ACH
4975,3161,9484.11,Transferencia,SWIFT
884,130,3752.52,Reembolso,ACH
3660,2228,4461.36,Pago,Interna
194,2525,2841.14,Transferencia,SWIFT
3021,3348,583.09,Transferencia,ACH
175,862,4502.83,Pago,ACH
4077,878,8649.36,Pago,ACH
1391,4999,7352.52,Pago,SWIFT
2213,4758,8557.49,Pago,Interna
2050,1562,9012.2,Reembolso,SWIFT
1007,1908,2427.59,Transferencia,ACH
4766,968,4547.46,Reembolso,SWIFT
3977,2972,5207.3,Reembolso,ACH
4672,4891,9765.69,Transferencia,ACH
547,3685,1226.13,Transferencia,ACH
3437,1973,2070.92,Pago,Interna
2412,1697,9373.29,Transferencia,SWIFT
3074,4486,6255.09,Reembolso,Interna
2918,4072,6225.51,Reembolso,Interna
2068,3956,9882.13,Reembolso,ACH
4253,3052,3960.39,Transferencia,SWIFT
4755,1722,4860.3,Transferencia,SWIFT
2818,4240,5937.05,Pago,Interna
2687,875,8358.59,Pago,ACH
797,4807,2728.45,Reembolso,ACH
51,4180,977.84,Reembolso,ACH
2968,3189,1459.07,Transferencia,SWIFT
3262,604,8890.74,Transferencia,SWIFT
678,1162,2143.75,Pago,ACH
703,135,2413.17,Reembolso,Interna
3833,4119,9832.46,Pago,ACH
271,3458,6290.51,Pago,ACH
3724,3051,234.28,Pago,SWIFT
966,3472,2336.76,Transferencia,ACH
4373,1895,4781.28,Transferencia,ACH
1793,4591,7885.33,Transferencia,ACH
1882,4884,3017.26,Reembolso,Interna
3884,2300,3125.47,Transferencia,Interna
130,1990,8285.08,Transferencia,SWIFT
2976,3285,622.76,Transferencia,Interna
3949,2693,643.22,Pago,Interna
276,4738,8510.52,Pago,SWIFT
1204,1311,8020.89,Pago,ACH
4097,2927,9162.81,Pago,ACH
3180,4222,4085.7,Reembolso,Interna
2163,973,1336.02,Transferencia,SWIFT
4135,725,3924.68,Pago,SWIFT
291,3817,4448.23,Pago,Interna
2390,541,9580.45,Reembolso,ACH
683,1327,6589.89,Pago,Interna
631,859,2115.02,Transferencia,SWIFT
3802,512,1474.4,Reembolso,ACH
1480,3062,1209.73,Reembolso,Interna
3473,3885,4568.56,Transferencia,Interna
2771,3977,3686.63,Reembolso,Interna
4835,3764,1693.06,Pago,Interna
2914,53,7216.32,Transferencia,Interna
2165,2695,7929.16,Transferencia,ACH
3188,2506,4656.2,Pago,SWIFT
869,542,3099.4,Reembolso,SWIFT
4555,1614,7321.46,Reembolso,Interna
3375,1918,1843.2,Transferencia,SWIFT
885,3596,3264.23,Pago,SWIFT
3018,4509,1586.44,Reembolso,Interna
455,604,9708.44,Pago,SWIFT
2542,2189,6660.94,Reembolso,ACH
2976,3617,4535.48,Transferencia,Interna
1759,353,8979.59,Reembolso,SWIFT
862,4841,6021.2,Reembolso,SWIFT
1974,4210,2119.07,Reembolso,ACH
458,1934,6662.43,Reembolso,SWIFT
2827,2811,7223.6,Pago,ACH
1450,3,1717.3,Pago,SWIFT
489,970,8271.1,Reembolso,SWIFT
1032,2659,3159.24,Reembolso,SWIFT
1964,1415,2667.89,Reembolso,SWIFT
4310,2404,190.26,Reembolso,SWIFT
562,4526,3600.82,Pago,SWIFT
719,1122,3732.82,Reembolso,SWIFT
3313,3044,5652.04,Pago,SWIFT
4928,4352,9316.79,Transferencia,Interna
3797,2796,9772.82,Pago,ACH
2000,4446,114.35,Transferencia,Interna
1938,2380,4845.23,Transferencia,ACH
4749,4241,6067.45,Pago,SWIFT
3105,3988,6502.77,Transferencia,SWIFT
1040,2982,6054.93,Pago,SWIFT
547,2923,5676.14,Pago,ACH
3691,1456,7493.11,Reembolso,Interna
2096,1980,3795.31,Transferencia,SWIFT
2238,4704,3350.48,Transferencia,ACH
2320,1183,4083.24,Reembolso,SWIFT
1300,2553,5390.69,Reembolso,ACH
4829,2121,8353.69,Pago,ACH
4696,2883,2258.87,Reembolso,SWIFT
1559,1820,828.44,Transferencia,ACH
1713,276,5200.97,Pago,Interna
4635,4337,2232.7,Reembolso,SWIFT
3601,1187,9435.12,Pago,Interna
