Transaccion_ID,Monto,Fecha,Tipo,Canal
1588,4200.72907931767,2023-03-08 03:00:00,Compra,Cajero
1589,9798.083920715693,2023-03-08 04:00:00,Retiro,Banca en Línea
1590,7484.349297865544,2023-03-08 05:00:00,Compra,Banca en Línea
1591,4695.201911786743,2023-03-08 06:00:00,Compra,Banca en Línea
1592,1809.4233872297607,2023-03-08 07:00:00,Retiro,Cajero
1593,235.09978799734813,2023-03-08 08:00:00,Transferencia,Sucursal
1594,5361.878319370469,2023-03-08 09:00:00,Compra,Sucursal
1595,7278.077798093451,2023-03-08 10:00:00,Transferencia,Banca en Línea
1596,4310.493121527353,2023-03-08 11:00:00,Retiro,Banca en Línea
1597,4889.541797515442,2023-03-08 12:00:00,Compra,Sucursal
1598,9443.007147205142,2023-03-08 13:00:00,Compra,Banca en Línea
1599,9164.636118050646,2023-03-08 14:00:00,Transferencia,Sucursal
1600,3539.8848038843234,2023-03-08 15:00:00,Transferencia,Banca en Línea
1601,4409.991062020509,2023-03-08 16:00:00,Compra,Sucursal
1602,801.015032939073,2023-03-08 17:00:00,Retiro,Sucursal
1603,4372.575406015889,2023-03-08 18:00:00,Compra,Banca en Línea
1604,9498.179935230033,2023-03-08 19:00:00,Transferencia,Sucursal
1605,8951.3045266477,2023-03-08 20:00:00,Transferencia,Sucursal
1606,2825.3704076273043,2023-03-08 21:00:00,Retiro,Sucursal
1607,1222.6641611024213,2023-03-08 22:00:00,Transferencia,Sucursal
1608,1081.4844105337208,2023-03-08 23:00:00,Transferencia,Banca en Línea
1609,9415.265353140661,2023-03-09 00:00:00,Retiro,Sucursal
1610,5619.436803006247,2023-03-09 01:00:00,Transferencia,Banca en Línea
1611,6243.3812366945,2023-03-09 02:00:00,Retiro,Sucursal
1612,5750.527570053704,2023-03-09 03:00:00,Transferencia,Banca en Línea
1613,9870.627231872713,2023-03-09 04:00:00,Compra,Cajero
1614,1691.1325265401572,2023-03-09 05:00:00,Compra,Sucursal
1615,5714.119954877644,2023-03-09 06:00:00,Retiro,Cajero
1616,8507.887762477983,2023-03-09 07:00:00,Compra,Banca en Línea
1617,5317.992596945042,2023-03-09 08:00:00,Retiro,Sucursal
1618,6986.982285566676,2023-03-09 09:00:00,Retiro,Banca en Línea
1619,8857.190917838856,2023-03-09 10:00:00,Retiro,Cajero
1620,6353.990891483581,2023-03-09 11:00:00,Compra,Sucursal
1621,6226.192135161295,2023-03-09 12:00:00,Transferencia,Banca en Línea
1622,8084.451025385605,2023-03-09 13:00:00,Retiro,Banca en Línea
1623,9386.402000952603,2023-03-09 14:00:00,Compra,Cajero
1624,6483.045559475312,2023-03-09 15:00:00,Transferencia,Banca en Línea
1625,5984.228555366281,2023-03-09 16:00:00,Retiro,Sucursal
1626,5378.869035817836,2023-03-09 17:00:00,Retiro,Cajero
1627,2087.5303493454485,2023-03-09 18:00:00,Compra,Cajero
1628,1578.0275316747218,2023-03-09 19:00:00,Retiro,Sucursal
1629,3879.9944101821934,2023-03-09 20:00:00,Transferencia,Cajero
1630,9294.64718036454,2023-03-09 21:00:00,Retiro,Sucursal
1631,289.9092703245853,2023-03-09 22:00:00,Retiro,Banca en Línea
1632,8004.345248211751,2023-03-09 23:00:00,Transferencia,Banca en Línea
1633,5375.305703592873,2023-03-10 00:00:00,Compra,Banca en Línea
1634,7761.731142722643,2023-03-10 01:00:00,Transferencia,Banca en Línea
1635,4083.621010459106,2023-03-10 02:00:00,Retiro,Banca en Línea
1636,7303.132845309213,2023-03-10 03:00:00,Transferencia,Sucursal
1637,4818.090885983173,2023-03-10 04:00:00,Compra,Sucursal
1638,9480.703235478999,2023-03-10 05:00:00,Retiro,Banca en Línea
1639,1977.5161367021933,2023-03-10 06:00:00,Compra,Banca en Línea
1640,9412.687198459871,2023-03-10 07:00:00,Transferencia,Cajero
1641,7057.643155402599,2023-03-10 08:00:00,Compra,Cajero
1642,3531.356924409966,2023-03-10 09:00:00,Compra,Cajero
1643,6891.925715693754,2023-03-10 10:00:00,Compra,Banca en Línea
1644,4578.343518529213,2023-03-10 11:00:00,Transferencia,Cajero
1645,3008.906074229808,2023-03-10 12:00:00,Transferencia,Banca en Línea
1646,5873.9186359607675,2023-03-10 13:00:00,Transferencia,Cajero
1647,4334.966567125876,2023-03-10 14:00:00,Compra,Sucursal
1648,8608.060916058384,2023-03-10 15:00:00,Transferencia,Banca en Línea
1649,6519.413659779811,2023-03-10 16:00:00,Compra,Sucursal
1650,2532.086570333584,2023-03-10 17:00:00,Transferencia,Cajero
1651,8851.706734693942,2023-03-10 18:00:00,Compra,Sucursal
1652,2454.1949386498154,2023-03-10 19:00:00,Retiro,Banca en Línea
1653,6134.745151851956,2023-03-10 20:00:00,Retiro,Sucursal
1654,953.9213946066533,2023-03-10 21:00:00,Transferencia,Cajero
1655,6754.372380957247,2023-03-10 22:00:00,Transferencia,Banca en Línea
1656,2128.3511690789524,2023-03-10 23:00:00,Retiro,Cajero
1657,5961.044860888636,2023-03-11 00:00:00,Retiro,Cajero
1658,1093.794366430172,2023-03-11 01:00:00,Retiro,Cajero
1659,7972.127352672438,2023-03-11 02:00:00,Retiro,Banca en Línea
1660,9893.053171726398,2023-03-11 03:00:00,Retiro,Sucursal
1661,3621.899097782994,2023-03-11 04:00:00,Retiro,Cajero
1662,8825.464176538248,2023-03-11 05:00:00,Compra,Banca en Línea
1663,8331.000268687156,2023-03-11 06:00:00,Retiro,Banca en Línea
1664,2936.968453090342,2023-03-11 07:00:00,Retiro,Cajero
1665,5858.390838674125,2023-03-11 08:00:00,Compra,Cajero
1666,755.4139407172354,2023-03-11 09:00:00,Retiro,Banca en Línea
1667,2828.1086165268925,2023-03-11 10:00:00,Retiro,Banca en Línea
1668,7045.105633048826,2023-03-11 11:00:00,Retiro,Cajero
1669,6415.258772589336,2023-03-11 12:00:00,Compra,Sucursal
1670,6494.332778231468,2023-03-11 13:00:00,Compra,Cajero
1671,7872.869384182373,2023-03-11 14:00:00,Compra,Sucursal
1672,2832.1481244303363,2023-03-11 15:00:00,Transferencia,Banca en Línea
1673,9789.7738336497,2023-03-11 16:00:00,Retiro,Banca en Línea
1674,7450.530399891299,2023-03-11 17:00:00,Transferencia,Banca en Línea
1675,6791.7945962135145,2023-03-11 18:00:00,Compra,Banca en Línea
1676,4781.922786939987,2023-03-11 19:00:00,Retiro,Sucursal
1677,4388.904347155971,2023-03-11 20:00:00,Compra,Sucursal
1678,4458.406047528954,2023-03-11 21:00:00,Transferencia,Cajero
1679,7401.998345173761,2023-03-11 22:00:00,Compra,Sucursal
1680,4274.180314330914,2023-03-11 23:00:00,Transferencia,Cajero
1681,9762.496185193993,2023-03-12 00:00:00,Compra,Sucursal
1682,2238.805022858519,2023-03-12 01:00:00,Retiro,Sucursal
1683,9607.468938922515,2023-03-12 02:00:00,Compra,Cajero
1684,3003.7624645502965,2023-03-12 03:00:00,Compra,Cajero
1685,7617.870717230787,2023-03-12 04:00:00,Compra,Cajero
1686,8997.922691999844,2023-03-12 05:00:00,Compra,Sucursal
1687,9619.939867454947,2023-03-12 06:00:00,Transferencia,Banca en Línea
1688,6348.776275654246,2023-03-12 07:00:00,Retiro,Banca en Línea
1689,3694.260349211032,2023-03-12 08:00:00,Compra,Banca en Línea
1690,9324.026611394684,2023-03-12 09:00:00,Transferencia,Banca en Línea
1691,1765.8337650939104,2023-03-12 10:00:00,Compra,Cajero
1692,4143.202464056242,2023-03-12 11:00:00,Transferencia,Sucursal
1693,1668.8512057606188,2023-03-12 12:00:00,Retiro,Banca en Línea
1694,7248.514246237287,2023-03-12 13:00:00,Retiro,Cajero
1695,4924.873513736008,2023-03-12 14:00:00,Transferencia,Banca en Línea
1696,2865.7910282772946,2023-03-12 15:00:00,Retiro,Sucursal
1697,6275.7683492486685,2023-03-12 16:00:00,Retiro,Cajero
1698,4338.724369731538,2023-03-12 17:00:00,Transferencia,Cajero
1699,2079.366947950603,2023-03-12 18:00:00,Transferencia,Cajero
1700,6431.523861186505,2023-03-12 19:00:00,Compra,Banca en Línea
1701,6107.361312730646,2023-03-12 20:00:00,Retiro,Sucursal
1702,6985.100358854721,2023-03-12 21:00:00,Compra,Banca en Línea
1703,5236.346070790638,2023-03-12 22:00:00,Retiro,Sucursal
1704,5497.939658334815,2023-03-12 23:00:00,Transferencia,Sucursal
1705,7996.040184935435,2023-03-13 00:00:00,Retiro,Cajero
1706,4290.115422936156,2023-03-13 01:00:00,Retiro,Cajero
1707,4541.648002647204,2023-03-13 02:00:00,Retiro,Banca en Línea
1708,6687.781681972392,2023-03-13 03:00:00,Retiro,Sucursal
1709,5473.462949357374,2023-03-13 04:00:00,Compra,Cajero
1710,7670.48820009062,2023-03-13 05:00:00,Retiro,Banca en Línea
1711,3584.4702556108823,2023-03-13 06:00:00,Transferencia,Cajero
1712,2739.649992296682,2023-03-13 07:00:00,Transferencia,Banca en Línea
1713,7449.393411028244,2023-03-13 08:00:00,Compra,Banca en Línea
1714,253.03399726754222,2023-03-13 09:00:00,Compra,Banca en Línea
1715,410.16417435622566,2023-03-13 10:00:00,Retiro,Sucursal
1716,7251.979977060891,2023-03-13 11:00:00,Transferencia,Banca en Línea
1717,6593.9140141301605,2023-03-13 12:00:00,Transferencia,Sucursal
1718,8904.92711349173,2023-03-13 13:00:00,Compra,Banca en Línea
1719,845.5845075467049,2023-03-13 14:00:00,Compra,Sucursal
1720,1604.9970328738152,2023-03-13 15:00:00,Compra,Cajero
1721,7472.580678691652,2023-03-13 16:00:00,Compra,Cajero
1722,434.5623827167087,2023-03-13 17:00:00,Transferencia,Cajero
1723,2278.5332972936358,2023-03-13 18:00:00,Transferencia,Banca en Línea
1724,3110.1043970085184,2023-03-13 19:00:00,Retiro,Cajero
1725,1173.263202502624,2023-03-13 20:00:00,Compra,Banca en Línea
1726,1956.8814460404649,2023-03-13 21:00:00,Retiro,Cajero
1727,1889.7603014580673,2023-03-13 22:00:00,Transferencia,Cajero
1728,5468.516130718061,2023-03-13 23:00:00,Transferencia,Banca en Línea
1729,2850.9376656938452,2023-03-14 00:00:00,Compra,Sucursal
1730,4689.856916674108,2023-03-14 01:00:00,Transferencia,Sucursal
1731,668.0966623425851,2023-03-14 02:00:00,Retiro,Sucursal
1732,4039.427897745724,2023-03-14 03:00:00,Compra,Sucursal
1733,2287.3556633261446,2023-03-14 04:00:00,Compra,Banca en Línea
1734,6083.166779224131,2023-03-14 05:00:00,Transferencia,Banca en Línea
1735,6443.983839302362,2023-03-14 06:00:00,Compra,Sucursal
1736,317.8330378433625,2023-03-14 07:00:00,Compra,Banca en Línea
1737,8735.22558541918,2023-03-14 08:00:00,Compra,Cajero
1738,3689.0180291695956,2023-03-14 09:00:00,Transferencia,Sucursal
1739,4710.2251035633635,2023-03-14 10:00:00,Compra,Sucursal
1740,3400.2194185205476,2023-03-14 11:00:00,Retiro,Banca en Línea
1741,7527.09290151521,2023-03-14 12:00:00,Retiro,Banca en Línea
1742,2113.12343492326,2023-03-14 13:00:00,Retiro,Cajero
1743,6639.0806763088685,2023-03-14 14:00:00,Transferencia,Sucursal
1744,2353.6906956487323,2023-03-14 15:00:00,Retiro,Banca en Línea
1745,6082.665429804736,2023-03-14 16:00:00,Transferencia,Cajero
1746,6458.274409466317,2023-03-14 17:00:00,Compra,Banca en Línea
1747,6372.814413284972,2023-03-14 18:00:00,Retiro,Sucursal
1748,2768.511410323333,2023-03-14 19:00:00,Transferencia,Cajero
1749,6507.233778112885,2023-03-14 20:00:00,Transferencia,Sucursal
1750,5407.939405051619,2023-03-14 21:00:00,Compra,Banca en Línea
1751,1465.697829206466,2023-03-14 22:00:00,Retiro,Sucursal
1752,9966.07820219041,2023-03-14 23:00:00,Retiro,Banca en Línea
1753,9719.643205901588,2023-03-15 00:00:00,Compra,Sucursal
1754,4836.2673550921645,2023-03-15 01:00:00,Transferencia,Banca en Línea
1755,7412.3892019633095,2023-03-15 02:00:00,Compra,Cajero
1756,5482.599904344841,2023-03-15 03:00:00,Compra,Sucursal
1757,9935.008295262058,2023-03-15 04:00:00,Transferencia,Banca en Línea
1758,2996.284542317385,2023-03-15 05:00:00,Compra,Cajero
1759,1887.2406425202414,2023-03-15 06:00:00,Compra,Banca en Línea
1760,8189.756228082655,2023-03-15 07:00:00,Compra,Cajero
1761,4024.7515469740456,2023-03-15 08:00:00,Retiro,Cajero
1762,5876.165636795935,2023-03-15 09:00:00,Transferencia,Sucursal
1763,7501.5301244118755,2023-03-15 10:00:00,Transferencia,Cajero
1764,8062.8412733852565,2023-03-15 11:00:00,Transferencia,Banca en Línea
1765,2271.8001237209614,2023-03-15 12:00:00,Compra,Cajero
1766,8441.640415797276,2023-03-15 13:00:00,Retiro,Banca en Línea
1767,2058.2793789457855,2023-03-15 14:00:00,Compra,Banca en Línea
1768,3631.54422340732,2023-03-15 15:00:00,Transferencia,Banca en Línea
1769,993.7149907021779,2023-03-15 16:00:00,Compra,Banca en Línea
1770,9800.467167047678,2023-03-15 17:00:00,Retiro,Cajero
1771,842.1230291463954,2023-03-15 18:00:00,Retiro,Banca en Línea
1772,5753.080672427716,2023-03-15 19:00:00,Compra,Cajero
1773,3105.092991573736,2023-03-15 20:00:00,Transferencia,Banca en Línea
1774,5302.7832555306795,2023-03-15 21:00:00,Retiro,Cajero
1775,4835.192420704586,2023-03-15 22:00:00,Compra,Banca en Línea
1776,832.1638648871988,2023-03-15 23:00:00,Transferencia,Banca en Línea
1777,7074.072975963478,2023-03-16 00:00:00,Retiro,Sucursal
1778,1784.1545675942916,2023-03-16 01:00:00,Compra,Banca en Línea
1779,5068.065977081897,2023-03-16 02:00:00,Compra,Sucursal
1780,3393.7178624880676,2023-03-16 03:00:00,Retiro,Banca en Línea
1781,4099.255966347047,2023-03-16 04:00:00,Compra,Banca en Línea
1782,3604.3848711210985,2023-03-16 05:00:00,Transferencia,Cajero
1783,3938.6927799319233,2023-03-16 06:00:00,Compra,Cajero
1784,9641.979087817406,2023-03-16 07:00:00,Retiro,Sucursal
1785,4492.100319643433,2023-03-16 08:00:00,Transferencia,Cajero
1786,4989.561249377462,2023-03-16 09:00:00,Transferencia,Sucursal
1787,1854.2355295379207,2023-03-16 10:00:00,Retiro,Sucursal
1788,6675.873835568105,2023-03-16 11:00:00,Compra,Sucursal
1789,907.5154381408267,2023-03-16 12:00:00,Retiro,Banca en Línea
1790,7700.224966305667,2023-03-16 13:00:00,Compra,Sucursal
1791,9133.54055603892,2023-03-16 14:00:00,Retiro,Cajero
1792,4710.841167442594,2023-03-16 15:00:00,Compra,Cajero
1793,6310.638887863228,2023-03-16 16:00:00,Retiro,Banca en Línea
1794,9398.934249304295,2023-03-16 17:00:00,Retiro,Banca en Línea
1795,9863.43360229076,2023-03-16 18:00:00,Retiro,Sucursal
1796,7619.042178175604,2023-03-16 19:00:00,Transferencia,Cajero
1797,8698.203749752092,2023-03-16 20:00:00,Retiro,Sucursal
1798,6392.165534024453,2023-03-16 21:00:00,Transferencia,Banca en Línea
1799,4744.263434862824,2023-03-16 22:00:00,Retiro,Cajero
1800,277.60087499643475,2023-03-16 23:00:00,Retiro,Sucursal
1801,9119.456467646954,2023-03-17 00:00:00,Transferencia,Banca en Línea
1802,1195.4905270897852,2023-03-17 01:00:00,Retiro,Cajero
1803,4140.998128350375,2023-03-17 02:00:00,Retiro,Banca en Línea
1804,9680.899681181425,2023-03-17 03:00:00,Retiro,Banca en Línea
1805,8261.569014514178,2023-03-17 04:00:00,Transferencia,Banca en Línea
1806,8260.939859363774,2023-03-17 05:00:00,Compra,Banca en Línea
1807,1624.3994515768884,2023-03-17 06:00:00,Transferencia,Banca en Línea
1808,85.86846888923986,2023-03-17 07:00:00,Retiro,Sucursal
1809,5500.003876150197,2023-03-17 08:00:00,Transferencia,Cajero
1810,8784.486805720864,2023-03-17 09:00:00,Compra,Cajero
1811,6853.898771457326,2023-03-17 10:00:00,Transferencia,Sucursal
1812,6708.586820610125,2023-03-17 11:00:00,Retiro,Sucursal
1813,9709.843745080767,2023-03-17 12:00:00,Retiro,Sucursal
1814,3655.831105556736,2023-03-17 13:00:00,Compra,Cajero
1815,8566.992931608538,2023-03-17 14:00:00,Compra,Cajero
1816,9022.044188845104,2023-03-17 15:00:00,Retiro,Banca en Línea
1817,4179.742381741254,2023-03-17 16:00:00,Compra,Cajero
1818,3226.7932410811313,2023-03-17 17:00:00,Transferencia,Cajero
1819,7406.674171166615,2023-03-17 18:00:00,Compra,Cajero
1820,2433.123575849705,2023-03-17 19:00:00,Compra,Banca en Línea
1821,9293.18454091161,2023-03-17 20:00:00,Transferencia,Banca en Línea
1822,2662.5993340831537,2023-03-17 21:00:00,Retiro,Sucursal
1823,6109.705731331835,2023-03-17 22:00:00,Retiro,Cajero
1824,2494.3151495176044,2023-03-17 23:00:00,Transferencia,Banca en Línea
1825,8241.658442641947,2023-03-18 00:00:00,Transferencia,Sucursal
1826,7099.505642443143,2023-03-18 01:00:00,Compra,Banca en Línea
1827,9944.516613315212,2023-03-18 02:00:00,Transferencia,Cajero
1828,6065.718309358124,2023-03-18 03:00:00,Transferencia,Cajero
1829,1479.1047356835495,2023-03-18 04:00:00,Retiro,Cajero
1830,6085.266746779829,2023-03-18 05:00:00,Transferencia,Banca en Línea
1831,5131.854899918356,2023-03-18 06:00:00,Transferencia,Banca en Línea
1832,330.945516175538,2023-03-18 07:00:00,Compra,Cajero
1833,3162.7766154992955,2023-03-18 08:00:00,Retiro,Banca en Línea
1834,2050.1566587323673,2023-03-18 09:00:00,Compra,Sucursal
1835,4549.952278392181,2023-03-18 10:00:00,Retiro,Cajero
1836,7893.994366231926,2023-03-18 11:00:00,Transferencia,Banca en Línea
1837,6029.092382499392,2023-03-18 12:00:00,Retiro,Sucursal
1838,6094.446073755715,2023-03-18 13:00:00,Compra,Sucursal
1839,4112.373597597745,2023-03-18 14:00:00,Compra,Cajero
1840,4313.362466349444,2023-03-18 15:00:00,Transferencia,Sucursal
1841,3012.1314323794472,2023-03-18 16:00:00,Compra,Sucursal
1842,1575.2384150007904,2023-03-18 17:00:00,Transferencia,Cajero
1843,3612.563648515183,2023-03-18 18:00:00,Compra,Cajero
1844,8119.383074006028,2023-03-18 19:00:00,Transferencia,Banca en Línea
1845,7190.704578742897,2023-03-18 20:00:00,Transferencia,Cajero
1846,3613.7603685717095,2023-03-18 21:00:00,Compra,Sucursal
1847,2461.073102674517,2023-03-18 22:00:00,Compra,Cajero
1848,4631.619287660723,2023-03-18 23:00:00,Transferencia,Banca en Línea
1849,6068.300310075424,2023-03-19 00:00:00,Transferencia,Cajero
1850,9792.662485991503,2023-03-19 01:00:00,Compra,Sucursal
1851,6535.8210542093,2023-03-19 02:00:00,Transferencia,Cajero
1852,6983.088123036231,2023-03-19 03:00:00,Transferencia,Sucursal
1853,4051.4731137489857,2023-03-19 04:00:00,Compra,Banca en Línea
1854,9771.34876580391,2023-03-19 05:00:00,Retiro,Cajero
1855,8135.230175126069,2023-03-19 06:00:00,Transferencia,Banca en Línea
1856,7069.920460031367,2023-03-19 07:00:00,Retiro,Cajero
1857,6070.691817872246,2023-03-19 08:00:00,Compra,Cajero
1858,8245.037411968126,2023-03-19 09:00:00,Retiro,Sucursal
1859,2860.213238999884,2023-03-19 10:00:00,Transferencia,Sucursal
1860,7504.035216326187,2023-03-19 11:00:00,Retiro,Banca en Línea
1861,5042.068528118407,2023-03-19 12:00:00,Retiro,Banca en Línea
1862,8778.653175619904,2023-03-19 13:00:00,Transferencia,Cajero
1863,9531.376760881587,2023-03-19 14:00:00,Transferencia,Cajero
1864,4273.980512487076,2023-03-19 15:00:00,Transferencia,Sucursal
1865,1602.6397664406347,2023-03-19 16:00:00,Retiro,Cajero
1866,6920.511573693719,2023-03-19 17:00:00,Retiro,Cajero
1867,3190.241531341287,2023-03-19 18:00:00,Retiro,Cajero
1868,4101.950499425025,2023-03-19 19:00:00,Transferencia,Banca en Línea
1869,6305.383186951738,2023-03-19 20:00:00,Retiro,Banca en Línea
1870,7906.24345082435,2023-03-19 21:00:00,Retiro,Sucursal
1871,7564.462179130325,2023-03-19 22:00:00,Retiro,Banca en Línea
1872,2014.3436551026398,2023-03-19 23:00:00,Compra,Banca en Línea
1873,483.9800301940305,2023-03-20 00:00:00,Transferencia,Cajero
1874,253.82146114991295,2023-03-20 01:00:00,Transferencia,Cajero
1875,6721.630499289901,2023-03-20 02:00:00,Retiro,Sucursal
1876,9285.143565521512,2023-03-20 03:00:00,Transferencia,Cajero
1877,4687.904357965732,2023-03-20 04:00:00,Compra,Sucursal
1878,5775.159990532432,2023-03-20 05:00:00,Transferencia,Sucursal
1879,1515.0626901745213,2023-03-20 06:00:00,Retiro,Banca en Línea
1880,381.91218366330867,2023-03-20 07:00:00,Retiro,Banca en Línea
1881,552.7709457223787,2023-03-20 08:00:00,Compra,Sucursal
1882,6755.775002802285,2023-03-20 09:00:00,Transferencia,Sucursal
1883,3744.2163620071506,2023-03-20 10:00:00,Compra,Banca en Línea
1884,4451.163815139169,2023-03-20 11:00:00,Retiro,Sucursal
1885,445.4103517182231,2023-03-20 12:00:00,Compra,Cajero
1886,5293.296512746905,2023-03-20 13:00:00,Retiro,Cajero
1887,2035.0082562986045,2023-03-20 14:00:00,Retiro,Banca en Línea
1888,677.9756319118829,2023-03-20 15:00:00,Retiro,Sucursal
1889,6016.951676000224,2023-03-20 16:00:00,Retiro,Banca en Línea
1890,9308.391864264187,2023-03-20 17:00:00,Compra,Banca en Línea
1891,1047.1696518392985,2023-03-20 18:00:00,Compra,Sucursal
1892,2323.5439821621408,2023-03-20 19:00:00,Compra,Sucursal
1893,3034.5978886096536,2023-03-20 20:00:00,Transferencia,Banca en Línea
1894,5310.622752087059,2023-03-20 21:00:00,Transferencia,Sucursal
1895,5345.253750760568,2023-03-20 22:00:00,Compra,Banca en Línea
1896,5798.600889023916,2023-03-20 23:00:00,Compra,Sucursal
1897,9745.970765400449,2023-03-21 00:00:00,Retiro,Cajero
1898,9737.9300032103,2023-03-21 01:00:00,Compra,Sucursal
1899,5645.453733110111,2023-03-21 02:00:00,Compra,Sucursal
1900,3609.626451533545,2023-03-21 03:00:00,Compra,Cajero
1901,9188.06316156579,2023-03-21 04:00:00,Retiro,Sucursal
1902,8559.704690675426,2023-03-21 05:00:00,Retiro,Banca en Línea
1903,1248.195567255885,2023-03-21 06:00:00,Retiro,Cajero
1904,2229.9986010274915,2023-03-21 07:00:00,Retiro,Banca en Línea
1905,62.269184113375246,2023-03-21 08:00:00,Transferencia,Cajero
1906,4523.2962460779545,2023-03-21 09:00:00,Retiro,Cajero
1907,6125.070481839138,2023-03-21 10:00:00,Retiro,Banca en Línea
