Cliente_ID,Comercio_ID,Frecuencia,Monto_Promedio,Última_Compra
2534,736,Diario,655.48,2021-10-18
2905,1822,Diario,229.92,2023-01-28
2355,1406,Diario,658.64,2023-09-18
1717,1899,Semanal,683.0,2020-12-10
2146,488,Semanal,460.4,2020-03-24
686,1381,Mensual,950.91,2022-01-28
2314,1921,Diario,214.7,2021-05-01
1749,866,Diario,54.01,2022-07-24
1980,1016,Mensual,666.05,2022-01-09
2373,56,Diario,269.76,2023-03-28
91,1824,Diario,214.56,2022-07-21
1782,1739,Semanal,908.06,2022-03-31
1731,961,Semanal,419.5,2022-12-19
444,1833,Semanal,100.87,2022-06-16
2954,204,Mensual,720.31,2021-01-06
334,484,Semanal,90.94,2023-10-28
911,1677,Mensual,158.23,2020-09-09
588,973,Mensual,538.29,2023-06-01
1953,1807,Diario,809.46,2022-04-27
1580,780,Semanal,619.74,2023-12-07
747,700,Diario,794.82,2020-03-19
1750,1695,Semanal,739.5,2022-01-16
270,1872,Mensual,417.23,2020-02-17
95,617,Semanal,607.45,2020-03-17
1237,13,Semanal,95.56,2022-03-10
181,174,Mensual,183.6,2021-12-28
436,500,Mensual,261.76,2021-07-09
832,1245,Mensual,887.59,2021-05-23
532,508,Mensual,805.29,2022-07-09
1655,860,Diario,195.37,2023-04-17
334,410,Diario,122.75,2023-11-03
2436,563,Semanal,429.11,2021-09-23
987,1485,Diario,722.55,2020-01-29
474,655,Diario,600.95,2020-03-10
943,1501,Semanal,116.92,2020-08-01
3,1231,Semanal,368.23,2022-08-20
1428,420,Semanal,492.72,2023-03-20
2922,1791,Semanal,349.32,2020-05-04
1289,226,Mensual,960.3,2023-03-12
2709,1462,Diario,609.11,2023-02-06
2465,1246,Diario,556.56,2021-11-03
902,1741,Semanal,176.91,2021-04-01
1738,728,Semanal,838.79,2020-03-11
436,1426,Mensual,544.41,2023-10-02
1290,1512,Diario,465.88,2023-12-21
118,1700,Semanal,589.34,2022-09-28
1519,1568,Semanal,673.52,2020-03-08
937,1067,Diario,360.8,2023-11-20
1471,639,Mensual,880.81,2020-12-31
2619,424,Semanal,943.45,2020-04-30
1333,1807,Semanal,761.97,2023-10-03
337,268,Mensual,311.1,2021-12-27
348,494,Mensual,387.74,2020-04-15
683,307,Diario,329.33,2020-01-02
673,1961,Diario,641.31,2020-10-07
1878,1553,Diario,325.92,2022-10-18
2415,1232,Mensual,86.2,2020-05-21
1548,1966,Semanal,648.32,2023-01-21
789,1835,Diario,357.71,2022-08-05
2076,632,Diario,674.41,2023-12-16
514,1533,Diario,130.25,2020-03-13
2840,1669,Semanal,96.03,2023-01-21
1427,679,Semanal,578.26,2023-12-22
1543,558,Mensual,711.77,2022-08-24
2628,1600,Diario,190.63,2023-03-30
1746,1559,Semanal,421.02,2020-10-01
1327,1010,Mensual,137.05,2021-09-23
609,1899,Semanal,991.15,2023-08-15
1297,1179,Mensual,926.9,2023-10-26
2719,888,Mensual,765.88,2020-08-20
1021,775,Mensual,955.06,2023-08-27
1050,1309,Mensual,903.93,2022-03-20
1315,1507,Semanal,75.25,2021-12-04
1560,669,Mensual,395.98,2020-08-27
2788,1181,Semanal,59.86,2023-02-16
1304,1195,Semanal,531.17,2021-01-30
116,708,Diario,247.05,2020-09-27
2458,443,Semanal,854.1,2022-07-18
649,1897,Semanal,874.56,2021-09-23
2934,72,Diario,711.44,2020-03-23
2764,1860,Diario,330.75,2021-10-10
792,266,Mensual,208.0,2023-12-04
796,945,Semanal,383.26,2021-01-28
587,787,Mensual,284.47,2022-05-16
429,916,Mensual,358.27,2021-07-07
1674,1781,Mensual,939.11,2021-02-22
2405,1748,Semanal,476.43,2021-11-18
2418,1094,Diario,160.88,2021-12-17
7,1513,Diario,235.62,2020-10-19
268,1843,Mensual,492.84,2021-04-08
1784,874,Diario,648.75,2021-10-16
2392,1182,Diario,944.41,2022-09-09
2278,42,Mensual,937.05,2022-12-05
1260,1308,Mensual,503.42,2022-03-21
2019,1736,Mensual,649.47,2021-02-05
1630,329,Diario,779.77,2022-05-07
1236,1955,Semanal,417.62,2020-11-11
2996,748,Diario,710.78,2021-04-02
2326,1890,Semanal,19.76,2022-03-22
1351,1063,Diario,968.55,2023-08-18
1857,1594,Semanal,277.5,2021-10-10
2359,1754,Diario,947.19,2023-09-23
1107,1921,Mensual,933.76,2020-03-26
1630,1115,Mensual,40.49,2020-10-12
2959,1740,Mensual,373.41,2021-03-16
2720,1848,Semanal,132.54,2023-02-13
2873,1945,Diario,812.5,2023-10-15
1878,1019,Diario,942.22,2020-05-13
1227,1659,Semanal,760.88,2021-11-29
997,435,Mensual,834.24,2021-11-24
2589,85,Mensual,343.46,2020-01-30
2110,1248,Mensual,930.34,2023-03-22
1112,121,Mensual,371.69,2022-01-07
655,393,Diario,189.27,2022-10-20
1480,907,Semanal,907.36,2023-08-08
72,1396,Mensual,560.44,2021-08-11
2586,1726,Semanal,540.15,2020-12-25
343,1476,Mensual,681.09,2022-12-23
2593,471,Diario,935.78,2021-11-17
2856,1335,Semanal,827.96,2022-01-02
2808,1542,Mensual,952.19,2023-12-01
2068,894,Mensual,736.09,2021-11-13
2192,206,Mensual,104.46,2020-09-25
358,1370,Diario,724.98,2023-01-27
829,1623,Semanal,29.63,2023-09-27
2211,769,Diario,54.12,2022-10-12
132,76,Semanal,234.16,2022-10-09
430,690,Diario,540.97,2022-11-01
2954,995,Diario,241.05,2022-11-22
893,710,Diario,120.82,2021-05-02
2218,8,Mensual,922.57,2021-02-11
971,448,Mensual,524.36,2020-05-30
86,22,Diario,371.67,2022-06-20
1778,396,Semanal,616.54,2021-04-20
632,1173,Semanal,806.3,2022-02-15
2171,174,Semanal,540.96,2022-04-29
554,197,Diario,958.66,2021-01-03
2335,1235,Semanal,931.7,2022-08-13
1975,673,Mensual,724.09,2021-08-19
1262,1516,Semanal,456.9,2020-11-16
589,1844,Semanal,861.44,2023-02-04
18,227,Diario,158.41,2020-01-21
2995,430,Semanal,133.24,2021-08-30
1348,1296,Diario,365.39,2020-08-05
1908,1700,Semanal,16.26,2021-05-10
1270,177,Mensual,352.37,2021-06-24
657,571,Mensual,40.09,2021-12-19
631,1419,Mensual,771.35,2022-09-07
914,843,Diario,68.88,2023-09-30
2001,1832,Diario,878.4,2023-10-19
525,805,Diario,682.41,2020-12-31
2513,1442,Semanal,405.1,2022-09-18
504,1859,Semanal,792.39,2021-12-20
1254,1934,Diario,409.97,2021-12-03
118,1536,Diario,301.11,2023-04-16
2459,503,Mensual,644.93,2023-12-04
1785,1018,Mensual,868.0,2020-05-15
1100,1411,Mensual,430.6,2021-03-29
246,1371,Mensual,982.31,2022-06-20
1047,1824,Semanal,281.82,2023-01-07
562,1314,Diario,674.66,2023-07-29
508,923,Semanal,468.74,2021-09-10
632,706,Diario,589.89,2021-02-06
2924,1980,Mensual,952.76,2022-05-07
681,1159,Semanal,558.52,2020-08-09
1040,761,Diario,489.28,2020-04-10
1834,1203,Mensual,231.94,2021-10-23
32,1681,Diario,120.44,2021-03-20
1181,587,Mensual,462.01,2023-01-14
648,1935,Semanal,187.29,2021-10-13
1696,577,Mensual,585.89,2021-12-18
992,730,Diario,502.11,2022-05-04
1980,1386,Semanal,11.23,2020-01-10
474,1983,Semanal,852.07,2022-03-18
2455,258,Semanal,533.0,2021-12-08
1020,473,Mensual,863.73,2020-07-16
740,807,Diario,672.04,2023-03-26
2521,637,Semanal,876.88,2023-04-27
2676,255,Semanal,524.25,2021-02-18
1168,1710,Semanal,879.75,2020-05-31
84,72,Diario,670.54,2021-04-16
1270,837,Diario,410.79,2022-12-12
2311,1514,Semanal,896.5,2020-05-10
2366,803,Mensual,541.21,2022-04-25
808,1113,Semanal,204.68,2022-08-21
1767,1727,Semanal,198.82,2023-06-17
1089,135,Diario,929.83,2020-09-22
1280,1166,Semanal,852.05,2023-12-25
2855,139,Mensual,76.32,2022-05-01
2696,638,Semanal,68.32,2021-06-06
1717,1208,Diario,353.92,2021-01-20
2383,215,Mensual,680.4,2021-09-26
1433,341,Semanal,647.57,2022-04-30
2016,1215,Diario,545.31,2021-09-13
2696,1735,Mensual,118.53,2022-03-07
2200,1796,Semanal,794.4,2021-11-07
1917,1881,Semanal,886.65,2020-06-19
1925,1529,Diario,939.7,2023-01-11
785,1632,Mensual,549.94,2021-11-04
1131,1308,Diario,549.21,2020-06-10
1373,1558,Diario,157.23,2021-10-08
1975,519,Mensual,774.8,2020-07-20
2999,160,Diario,420.22,2023-11-17
1313,1558,Semanal,201.62,2023-06-13
2189,617,Semanal,854.28,2021-02-25
1008,987,Semanal,899.4,2022-03-04
1767,287,Diario,759.59,2020-05-17
682,1912,Semanal,211.6,2021-08-15
562,902,Semanal,77.45,2021-01-22
461,380,Mensual,276.28,2021-03-17
2743,859,Diario,859.65,2021-07-09
2500,664,Diario,931.97,2020-09-10
1259,1232,Diario,767.91,2020-05-12
2490,259,Semanal,909.94,2021-02-17
1646,378,Diario,49.29,2023-06-25
2563,342,Semanal,565.2,2020-03-31
1716,148,Diario,921.48,2022-04-18
35,1681,Semanal,306.47,2020-10-26
714,1244,Semanal,281.94,2023-08-07
2473,232,Semanal,573.95,2020-02-21
1859,1896,Diario,585.75,2022-04-15
340,1226,Mensual,538.96,2021-11-07
1000,802,Semanal,968.32,2022-08-01
1183,1966,Diario,260.88,2020-09-10
771,1624,Semanal,568.06,2022-12-18
776,1004,Semanal,511.72,2021-11-30
1430,1045,Diario,585.12,2021-02-11
1537,786,Diario,604.11,2023-05-15
900,1842,Mensual,254.07,2023-10-02
1983,1404,Semanal,281.34,2020-03-02
678,1450,Semanal,342.96,2023-09-12
1453,646,Diario,188.56,2020-09-17
1785,1728,Semanal,532.95,2021-05-14
2566,1059,Diario,540.51,2020-05-03
670,888,Diario,241.4,2022-10-28
2700,284,Diario,430.99,2021-01-18
497,1725,Semanal,813.2,2020-02-15
2692,1478,Diario,218.17,2022-11-09
1957,909,Diario,824.24,2021-01-09
2124,1891,Mensual,951.49,2022-04-22
2855,45,Mensual,201.03,2023-01-04
1108,1183,Mensual,80.82,2023-11-01
1169,1749,Semanal,953.13,2021-08-13
1959,154,Mensual,313.29,2020-08-16
542,1784,Mensual,850.98,2020-04-30
1851,1409,Mensual,201.99,2022-09-29
9,533,Mensual,279.35,2023-06-25
1016,1688,Mensual,706.59,2020-10-26
53,1926,Diario,921.25,2020-05-25
559,1498,Mensual,232.05,2020-03-24
2898,1543,Diario,526.7,2020-02-04
1910,136,Diario,880.49,2022-12-12
2000,917,Mensual,934.86,2023-10-20
670,1806,Diario,15.86,2022-11-18
1887,275,Semanal,781.86,2023-12-28
1742,1506,Diario,908.62,2022-11-13
1554,1121,Mensual,220.73,2020-07-07
2967,1104,Semanal,614.01,2023-09-20
2948,1073,Semanal,408.74,2023-07-21
1459,823,Diario,959.15,2022-07-03
1307,1915,Mensual,387.48,2021-10-15
1095,1937,Semanal,561.94,2022-03-18
140,1115,Semanal,530.66,2020-10-14
748,526,Diario,157.15,2020-10-20
987,504,Diario,254.0,2020-04-25
1478,1088,Diario,560.08,2021-05-30
39,1222,Mensual,449.43,2021-03-08
2524,393,Diario,790.43,2022-05-21
262,1533,Semanal,512.36,2021-09-06
834,577,Diario,867.23,2023-06-17
2303,828,Semanal,598.06,2022-08-11
458,9,Diario,68.02,2020-08-17
1110,279,Semanal,617.41,2020-03-11
520,187,Diario,282.17,2022-08-31
1340,501,Diario,884.17,2021-03-23
2661,1340,Diario,251.94,2023-01-16
1421,374,Semanal,631.73,2022-04-04
2392,39,Diario,704.63,2020-05-20
403,1166,Diario,349.05,2020-08-04
1559,433,Diario,971.87,2020-09-20
11,1507,Semanal,271.01,2021-06-13
433,1178,Diario,404.63,2021-11-08
1429,1184,Semanal,499.68,2021-07-01
302,547,Diario,622.74,2020-04-28
1007,1816,Semanal,561.49,2022-11-23
2268,463,Mensual,205.86,2021-02-25
1200,780,Mensual,938.8,2022-03-01
2615,715,Semanal,615.04,2020-05-15
430,274,Mensual,851.2,2023-06-28
812,270,Diario,126.59,2022-03-11
652,1390,Diario,382.43,2021-04-22
1908,1055,Semanal,714.04,2022-12-26
871,1576,Diario,138.28,2021-02-04
1824,986,Semanal,67.3,2020-04-20
1762,329,Diario,576.29,2022-09-09
121,1647,Diario,38.41,2021-06-28
2701,946,Mensual,148.74,2023-12-30
284,236,Diario,230.49,2020-07-13
395,845,Mensual,471.43,2020-08-03
269,865,Mensual,771.05,2021-06-17
340,1175,Diario,598.94,2023-07-09
2816,1083,Semanal,737.79,2023-02-16
455,1540,Semanal,52.42,2020-02-06
2879,1011,Diario,181.92,2021-10-30
1126,1643,Diario,305.43,2020-03-24
559,1700,Mensual,485.93,2022-10-11
12,1815,Diario,236.58,2022-10-01
1102,522,Diario,531.56,2020-11-16
1355,772,Diario,900.59,2022-10-07
1784,478,Mensual,583.42,2023-04-24
407,152,Diario,27.07,2020-04-10
1735,1610,Semanal,988.54,2020-07-04
2892,991,Diario,935.59,2023-03-18
2834,296,Semanal,755.31,2023-02-11
1431,1172,Mensual,975.77,2023-04-04
832,1067,Mensual,977.21,2021-01-08
1193,1637,Mensual,826.11,2023-04-26
1359,1202,Diario,444.62,2023-03-13
1541,532,Diario,209.31,2023-01-27
538,1676,Diario,635.27,2020-06-16
1489,937,Semanal,730.74,2023-04-24
1971,242,Diario,495.54,2023-10-22
1523,994,Diario,413.24,2022-03-12
791,1003,Diario,27.34,2020-12-26
2223,110,Mensual,522.58,2022-04-16
640,373,Semanal,959.35,2021-02-13
1806,1297,Mensual,433.91,2020-12-17
1358,336,Semanal,818.47,2023-08-06
1316,1264,Mensual,225.67,2020-12-03
6,805,Mensual,499.6,2021-01-23
2482,1357,Semanal,232.36,2021-06-12
2732,1144,Semanal,322.63,2021-12-10
1933,682,Diario,844.49,2023-01-12
1034,1500,Diario,941.61,2020-08-05
2564,740,Mensual,455.41,2023-02-06
380,101,Semanal,935.94,2022-03-09
542,998,Semanal,281.39,2021-03-23
1114,359,Semanal,472.1,2020-05-05
1479,1031,Diario,929.91,2023-09-17
976,362,Semanal,94.51,2022-12-13
2943,4,Diario,941.22,2023-05-07
1969,522,Semanal,408.32,2021-12-27
1681,1140,Mensual,612.94,2021-12-13
2558,1606,Semanal,53.65,2023-10-03
1941,166,Semanal,437.07,2021-07-29
708,406,Semanal,291.96,2021-01-02
741,850,Mensual,92.95,2023-11-02
454,450,Diario,472.65,2020-06-27
1035,383,Mensual,125.54,2023-11-08
2096,1688,Diario,710.11,2020-10-07
2685,256,Diario,992.54,2023-10-13
2025,343,Mensual,254.0,2021-05-20
2033,1645,Mensual,797.56,2020-06-11
2969,1625,Semanal,164.97,2021-03-22
338,73,Diario,735.22,2021-01-29
9,973,Diario,11.11,2022-06-10
2734,1287,Semanal,894.63,2021-04-11
40,488,Diario,487.89,2022-11-30
148,1208,Diario,137.11,2023-03-05
1361,1984,Semanal,874.61,2020-05-17
788,443,Semanal,690.83,2021-09-23
2287,55,Mensual,678.54,2020-09-29
1290,237,Diario,527.15,2021-12-26
2751,417,Diario,244.74,2020-01-12
1789,1928,Diario,532.64,2023-07-21
1285,1360,Diario,369.2,2021-02-19
2711,1737,Mensual,631.46,2023-01-24
1305,1588,Mensual,965.62,2022-02-09
2744,351,Diario,896.01,2023-05-08
2811,1937,Semanal,261.83,2020-01-24
797,1950,Diario,338.15,2020-07-13
2365,1168,Diario,187.25,2023-03-05
432,1226,Diario,344.06,2021-12-25
1423,415,Mensual,443.95,2021-09-17
545,1309,Semanal,612.36,2022-12-28
363,16,Mensual,820.96,2022-09-10
2770,200,Diario,290.0,2020-12-04
456,830,Mensual,865.74,2023-08-01
691,1215,Diario,869.97,2023-11-21
2836,516,Semanal,625.64,2022-11-01
2018,17,Semanal,984.02,2021-12-03
1542,1790,Diario,786.99,2023-10-21
701,1285,Mensual,573.25,2022-11-15
929,456,Semanal,172.8,2023-10-21
696,1149,Semanal,407.51,2020-02-07
1591,1690,Semanal,328.3,2022-03-18
2137,961,Mensual,135.35,2020-02-29
1575,1972,Mensual,564.62,2023-08-03
451,810,Mensual,720.1,2020-12-06
2616,424,Diario,597.74,2020-11-23
1341,157,Mensual,305.44,2021-06-02
2117,1912,Semanal,114.15,2023-04-09
2964,474,Mensual,455.06,2022-01-14
1681,1114,Semanal,488.18,2020-07-29
587,504,Diario,911.94,2023-05-02
2712,145,Semanal,512.31,2023-07-13
1058,1370,Diario,144.58,2021-04-11
2075,1764,Diario,585.5,2022-07-23
1113,1017,Mensual,222.5,2022-04-10
2262,1920,Diario,807.57,2020-10-10
387,809,Diario,740.34,2023-12-16
561,1909,Diario,857.81,2020-02-08
82,360,Mensual,396.03,2021-07-31
912,142,Mensual,426.72,2021-05-17
2922,560,Semanal,958.41,2022-03-18
1248,1956,Diario,852.44,2023-04-26
19,1882,Mensual,863.93,2020-04-19
1617,1289,Diario,365.6,2021-11-03
2074,1739,Mensual,238.52,2021-08-31
1507,1126,Semanal,131.21,2022-09-06
1867,525,Diario,394.91,2022-08-01
129,918,Semanal,940.5,2022-11-10
631,460,Mensual,137.34,2021-04-04
273,337,Mensual,714.41,2023-11-20
2997,471,Diario,180.61,2020-03-26
161,1916,Diario,605.32,2022-06-19
181,1841,Semanal,819.36,2022-12-10
445,395,Mensual,540.24,2023-01-20
350,253,Diario,411.4,2022-11-07
264,1609,Mensual,289.41,2021-01-08
2468,231,Semanal,342.68,2020-02-02
2882,1118,Semanal,587.73,2021-11-21
698,580,Diario,887.57,2021-12-18
2151,877,Mensual,751.19,2022-01-30
853,1173,Mensual,40.86,2022-06-21
2217,1280,Diario,401.05,2021-12-08
1824,1218,Mensual,148.98,2023-03-13
132,150,Mensual,196.78,2023-07-12
1576,235,Mensual,663.81,2021-10-26
2610,1151,Mensual,908.37,2022-04-19
130,1566,Semanal,402.17,2022-01-17
2797,273,Semanal,923.73,2021-02-15
28,967,Mensual,224.61,2022-03-10
30,1048,Mensual,147.54,2022-03-09
2271,86,Semanal,377.25,2020-05-13
335,50,Diario,254.08,2020-07-24
1212,1551,Diario,707.84,2021-10-26
2074,902,Semanal,184.93,2021-11-03
2016,894,Mensual,547.59,2022-07-17
1556,600,Diario,572.34,2021-01-30
2217,704,Semanal,356.78,2023-09-01
747,1393,Semanal,51.83,2021-07-23
772,174,Mensual,160.14,2023-03-28
1891,1673,Mensual,903.94,2020-07-05
2963,1647,Diario,781.02,2020-02-05
2382,952,Mensual,162.56,2021-05-04
1799,1207,Mensual,799.75,2022-02-25
2304,918,Semanal,923.78,2022-09-22
1964,889,Semanal,404.95,2022-09-15
2251,1686,Diario,383.27,2020-11-27
1668,775,Diario,773.6,2022-04-23
452,1041,Diario,233.35,2023-06-13
186,606,Diario,229.29,2021-01-02
399,634,Diario,39.62,2021-07-12
548,292,Semanal,699.05,2020-05-29
804,78,Semanal,408.15,2020-11-10
522,1875,Diario,517.84,2022-03-06
352,1547,Semanal,808.82,2023-02-25
1915,599,Diario,340.44,2021-04-10
2527,1743,Mensual,441.69,2020-06-01
1888,1455,Semanal,158.61,2022-06-24
1940,1583,Semanal,484.53,2021-03-03
2897,1904,Semanal,924.37,2020-05-04
2818,1305,Mensual,191.83,2020-08-28
905,1058,Semanal,88.89,2021-10-30
1130,726,Diario,974.75,2020-01-04
1222,943,Mensual,138.4,2020-02-08
1414,973,Diario,496.44,2021-10-07
2349,1388,Semanal,471.55,2021-01-06
1176,138,Mensual,42.92,2020-05-06
431,1874,Semanal,26.9,2021-08-05
556,995,Mensual,435.95,2020-10-06
1776,1291,Diario,463.6,2022-08-30
1768,1483,Semanal,450.32,2020-01-12
1270,384,Diario,182.62,2022-11-15
1743,310,Mensual,340.87,2021-06-14
2797,1323,Diario,840.69,2023-01-15
2370,1375,Mensual,18.47,2021-07-14
2653,1446,Mensual,172.11,2022-11-02
2065,700,Diario,445.85,2021-07-30
1279,916,Mensual,408.97,2023-08-27
2110,1734,Diario,457.15,2023-05-03
1614,1185,Semanal,398.8,2021-05-29
110,113,Semanal,507.38,2021-11-01
2356,281,Diario,641.9,2023-05-29
2539,1743,Diario,171.73,2021-01-23
578,322,Mensual,703.01,2021-07-19
1174,20,Semanal,152.56,2021-11-07
1181,982,Diario,182.08,2022-08-29
2291,297,Mensual,174.73,2022-07-20
1392,1792,Semanal,161.64,2020-08-29
2317,31,Mensual,436.59,2023-01-08
166,1558,Diario,857.01,2022-02-02
1692,1751,Mensual,994.48,2023-04-25
1679,39,Diario,628.84,2022-05-02
954,1794,Semanal,333.05,2022-11-12
1853,182,Diario,887.74,2020-08-16
296,766,Semanal,451.28,2020-03-27
1195,1,Mensual,964.53,2020-06-10
794,1241,Mensual,393.99,2022-06-20
721,795,Mensual,106.51,2022-02-21
2012,222,Semanal,175.44,2023-01-10
2332,1987,Mensual,503.07,2021-09-09
1198,741,Diario,760.9,2021-09-22
750,1136,Semanal,19.17,2021-04-19
2665,842,Mensual,424.09,2021-10-04
999,941,Semanal,851.6,2022-07-15
2487,236,Diario,771.22,2020-08-09
936,1166,Diario,251.41,2020-10-20
2515,453,Semanal,696.99,2020-11-25
2678,1527,Diario,520.79,2022-06-08
1776,1719,Diario,88.0,2023-01-11
2813,1326,Diario,914.89,2022-02-26
2690,1582,Mensual,269.21,2021-12-27
505,252,Semanal,343.21,2021-09-09
372,580,Mensual,372.67,2020-09-24
331,336,Mensual,866.48,2021-01-29
2093,333,Mensual,564.27,2020-08-02
2421,705,Mensual,976.14,2021-09-14
1223,232,Mensual,546.18,2023-08-27
1463,416,Semanal,917.67,2020-10-27
2583,1816,Mensual,217.48,2021-02-18
789,1739,Semanal,714.11,2023-03-16
783,1872,Diario,893.95,2020-08-17
2404,1556,Semanal,139.14,2020-12-03
601,233,Semanal,37.21,2022-10-21
2486,1489,Diario,59.23,2021-11-07
988,1341,Diario,577.8,2021-11-10
1747,1669,Semanal,271.27,2021-09-05
2873,417,Mensual,669.05,2020-04-27
1486,269,Semanal,853.54,2022-09-24
1462,1373,Semanal,51.8,2021-09-03
391,145,Semanal,373.05,2022-01-31
1500,441,Mensual,469.14,2020-05-17
1045,1321,Semanal,205.16,2020-02-15
692,60,Semanal,468.26,2021-06-16
2819,753,Semanal,304.83,2022-05-12
2229,885,Mensual,190.22,2023-10-31
1633,1215,Mensual,108.15,2023-06-05
2718,428,Semanal,252.3,2021-03-02
310,1132,Semanal,282.6,2021-04-15
729,1320,Diario,71.86,2021-09-30
2923,305,Semanal,847.03,2020-11-22
2821,1973,Mensual,960.95,2020-05-03
2782,1720,Diario,21.61,2023-05-14
2276,506,Semanal,352.9,2021-03-11
2782,944,Semanal,673.17,2020-08-14
2881,223,Mensual,833.61,2021-03-04
2984,1896,Diario,516.42,2022-10-01
255,562,Mensual,138.45,2020-09-28
771,1809,Mensual,193.41,2022-08-21
1094,306,Mensual,197.4,2020-11-24
49,783,Diario,117.49,2020-01-14
683,1597,Diario,669.4,2020-12-22
1178,16,Mensual,243.41,2023-02-22
1891,1874,Semanal,740.77,2022-05-02
731,803,Mensual,428.81,2023-08-05
903,482,Semanal,866.05,2022-07-16
412,1494,Semanal,434.94,2020-12-27
1540,966,Mensual,477.03,2023-05-16
219,1231,Diario,230.05,2023-11-16
851,1663,Mensual,350.03,2020-05-14
974,1880,Semanal,720.91,2023-04-14
966,741,Semanal,437.86,2023-04-13
633,1513,Semanal,506.52,2022-08-22
1972,1218,Semanal,835.25,2022-11-09
2100,1687,Diario,57.9,2021-03-19
2441,298,Diario,809.69,2023-03-25
2248,1393,Diario,198.18,2022-11-05
989,1603,Diario,140.44,2020-05-21
886,1794,Mensual,816.75,2023-10-16
2062,132,Mensual,322.07,2020-08-08
504,430,Mensual,120.48,2020-11-09
901,721,Diario,24.56,2022-05-31
1575,1516,Mensual,367.02,2020-03-16
483,1379,Semanal,597.0,2023-08-21
2280,1565,Diario,990.27,2022-11-18
1718,346,Diario,475.0,2022-04-08
2642,194,Mensual,425.18,2021-06-08
94,1516,Semanal,365.3,2022-01-10
1714,161,Diario,268.79,2022-02-23
2741,258,Semanal,15.34,2022-03-23
1121,185,Diario,742.35,2020-12-12
169,1847,Diario,440.49,2020-12-04
2253,1480,Diario,463.45,2021-12-16
2605,881,Semanal,138.93,2021-08-17
1058,156,Semanal,41.06,2022-05-01
1485,1812,Diario,731.61,2023-02-14
2724,1084,Mensual,65.55,2023-12-23
2696,322,Diario,45.8,2022-03-06
1875,307,Semanal,333.95,2020-02-07
2893,127,Diario,696.28,2020-12-04
512,1202,Semanal,858.55,2020-11-12
873,1474,Diario,73.83,2020-10-18
1880,980,Semanal,753.95,2023-05-05
870,1462,Diario,68.27,2021-11-12
2699,935,Diario,286.01,2020-03-20
1130,459,Semanal,111.0,2020-03-22
538,1784,Mensual,312.54,2023-08-22
1717,1963,Mensual,641.87,2021-07-31
1236,1064,Mensual,807.83,2022-06-05
794,1062,Semanal,568.81,2023-04-15
2364,286,Diario,313.13,2020-06-18
357,1652,Diario,782.15,2021-02-06
2961,1656,Diario,224.54,2022-09-06
2622,1644,Semanal,763.41,2023-05-26
2306,1748,Semanal,992.83,2021-02-04
2186,671,Semanal,518.2,2021-03-17
1107,452,Mensual,193.5,2020-12-28
833,308,Diario,591.8,2022-08-13
2890,1043,Diario,10.64,2020-08-12
2829,1028,Semanal,874.72,2020-08-21
1402,1023,Diario,182.38,2020-03-12
1766,689,Diario,418.37,2022-07-21
285,122,Semanal,486.25,2022-08-10
435,1940,Semanal,889.82,2020-10-13
103,1073,Semanal,252.82,2021-09-18
433,630,Semanal,404.67,2022-03-15
824,1897,Diario,450.29,2023-06-21
594,1527,Diario,837.7,2020-05-18
1030,812,Diario,801.6,2022-12-17
145,46,Diario,194.04,2021-10-31
1467,831,Semanal,631.92,2021-09-27
1312,25,Mensual,683.59,2020-12-27
13,897,Diario,922.96,2021-08-24
614,1669,Diario,208.89,2020-05-13
295,310,Mensual,825.38,2021-01-07
2171,1704,Semanal,443.53,2021-05-10
1203,1105,Mensual,317.97,2022-02-04
2975,1059,Semanal,942.15,2023-09-22
434,502,Diario,634.9,2020-10-03
206,160,Mensual,687.0,2021-10-03
1448,1242,Mensual,527.36,2021-01-26
1902,1042,Mensual,454.52,2021-01-22
1422,1964,Mensual,265.06,2021-05-02
784,309,Mensual,72.14,2022-06-16
1678,461,Semanal,541.67,2023-01-23
548,373,Mensual,920.9,2023-04-04
1448,1199,Diario,297.63,2021-06-26
1479,861,Diario,660.71,2022-09-10
1177,1990,Mensual,352.99,2023-11-17
2618,1249,Semanal,734.94,2020-06-23
1401,599,Mensual,144.88,2022-03-12
2956,1580,Mensual,600.02,2023-10-23
643,1184,Mensual,891.57,2023-08-22
835,925,Diario,692.82,2023-04-23
621,1062,Semanal,208.58,2022-01-22
91,1172,Diario,478.24,2023-02-27
705,245,Semanal,432.69,2022-10-22
318,1199,Mensual,794.49,2022-03-12
2680,1570,Mensual,601.03,2023-11-29
2800,1434,Diario,291.39,2021-09-02
167,726,Diario,640.42,2022-10-17
2772,41,Mensual,960.2,2021-11-07
1242,626,Semanal,978.74,2020-03-29
1362,1786,Mensual,91.04,2020-11-21
281,866,Semanal,135.1,2023-04-10
2602,742,Semanal,958.52,2023-03-05
25,1239,Diario,615.26,2021-02-10
2866,1035,Mensual,570.92,2023-12-30
810,1867,Mensual,70.16,2022-02-24
1934,658,Mensual,446.81,2020-06-26
2207,642,Diario,20.33,2023-10-22
62,1074,Semanal,924.11,2022-03-05
2884,1112,Diario,124.6,2023-01-22
1158,1451,Semanal,725.99,2023-07-26
2361,376,Mensual,463.55,2022-04-26
580,1303,Diario,505.59,2023-07-06
1115,1145,Diario,74.43,2023-08-27
1147,1362,Semanal,209.74,2023-11-21
2527,1318,Diario,392.88,2023-06-21
